"","Site","Block","Tree","Source","Name","cond","ht"
"145","PV",1,3,"DE","DE6",3,127
"146","PV",1,4,"DE","DE6",3,163
"147","PV",1,5,"DE","DE6",1,137
"148","PV",1,1,"FB","FB3",3,157
"149","PV",1,2,"FB","FB3",1,215
"150","PV",1,3,"FB","FB3",1,58
"151","PV",1,4,"FB","FB3",2,218
"152","PV",1,5,"FB","FB3",1,149
"153","PV",1,1,"FB","FB9",1,167
"154","PV",1,2,"FB","FB9",1,140
"155","PV",1,3,"FB","FB9",1,221
"156","PV",1,4,"FB","FB9",1,143
"157","PV",1,5,"FB","FB9",2,104
"158","PV",1,1,"FW","FW10",1,174
"159","PV",1,2,"FW","FW10",1,176
"160","PV",1,4,"FW","FW10",2,118
"161","PV",1,5,"FW","FW10",1,166
"162","PV",1,1,"FW","FW3",2,226
"163","PV",1,2,"FW","FW3",3,143
"164","PV",1,3,"FW","FW3",2,225
"165","PV",1,4,"FW","FW3",1,159
"166","PV",1,5,"FW","FW3",1,162
"167","PV",1,1,"GA","GA1",1,177
"168","PV",1,2,"GA","GA1",2,92
"169","PV",1,3,"GA","GA1",1,51
"170","PV",1,4,"GA","GA1",1,137
"171","PV",1,5,"GA","GA1",1,96
"172","PV",1,1,"GA","GA2",1,114
"173","PV",1,3,"GA","GA2",1,109
"174","PV",1,4,"GA","GA2",1,151
"175","PV",1,5,"GA","GA2",1,144
"176","PV",1,1,"GA","GA3",1,68
"177","PV",1,3,"GA","GA3",1,160
"178","PV",1,4,"GA","GA3",1,161
"179","PV",1,1,"GP","GP1",2,273
"180","PV",1,3,"GP","GP1",1,85
"181","PV",1,5,"GP","GP1",1,145
"182","PV",1,1,"GP","GP2",1,125
"183","PV",1,2,"GP","GP2",1,56
"184","PV",1,3,"GP","GP2",3,135
"185","PV",1,4,"GP","GP2",1,167
"186","PV",1,5,"GP","GP2",2,56
"187","PV",1,1,"HC","HC1",3,115
"188","PV",1,2,"HC","HC1",2,208
"189","PV",1,3,"HC","HC1",3,37
"190","PV",1,4,"HC","HC1",1,129
"191","PV",1,5,"HC","HC1",3,118
"192","PV",1,1,"HC","HC2",2,148
"193","PV",1,3,"HC","HC2",1,138
"194","PV",1,4,"HC","HC2",1,76
"195","PV",1,5,"HC","HC2",2,151
"196","PV",1,1,"HP","HP1",1,75
"197","PV",1,2,"HP","HP1",1,221
"198","PV",1,3,"HP","HP1",1,101
"199","PV",1,5,"HP","HP1",1,82
"200","PV",1,1,"KL","KL10",1,108
"201","PV",1,4,"KL","KL10",2,194
"202","PV",1,1,"KL","KL11",1,120
"203","PV",1,2,"KL","KL11",1,147
"204","PV",1,3,"KL","KL11",2,216
"205","PV",1,4,"KL","KL11",2,135
"206","PV",1,5,"KL","KL11",2,127
"207","PV",1,1,"KL","KL12",1,185
"208","PV",1,2,"KL","KL12",1,101
"209","PV",1,3,"KL","KL12",1,210
"210","PV",1,4,"KL","KL12",1,140
"211","PV",1,5,"KL","KL12",1,149
"212","PV",1,1,"KL","KL13",1,275
"213","PV",1,3,"KL","KL13",1,102
"214","PV",1,5,"KL","KL13",2,112
"215","PV",1,1,"KL","KL14",2,185
"216","PV",1,2,"KL","KL14",1,139
"217","PV",1,3,"KL","KL14",1,207
"218","PV",1,4,"KL","KL14",1,224
"219","PV",1,5,"KL","KL14",2,124
"220","PV",1,1,"KL","KL6",3,140
"221","PV",1,2,"KL","KL6",3,197
"222","PV",1,3,"KL","KL6",3,211
"223","PV",1,4,"KL","KL6",1,91
"224","PV",1,5,"KL","KL6",2,207
"225","PV",1,1,"KL","KL7",1,234
"226","PV",1,2,"KL","KL7",2,132
"227","PV",1,3,"KL","KL7",1,141
"228","PV",1,4,"KL","KL7",1,167
"229","PV",1,5,"KL","KL7",2,147
"230","PV",1,1,"KM","KM1",3,168
"231","PV",1,2,"KM","KM1",1,160
"232","PV",1,3,"KM","KM1",1,87
"233","PV",1,4,"KM","KM1",2,194
"234","PV",1,5,"KM","KM1",1,127
"235","PV",1,1,"KM","KM10",2,259
"236","PV",1,2,"KM","KM10",2,159
"237","PV",1,3,"KM","KM10",3,179
"238","PV",1,4,"KM","KM10",2,82
"239","PV",1,5,"KM","KM10",3,122
"240","PV",1,1,"LA","LA10",2,55
"241","PV",1,2,"LA","LA10",1,106
"242","PV",1,4,"LA","LA10",2,156
"243","PV",1,5,"LA","LA10",1,195
"244","PV",1,1,"LA","LA13",2,147
"245","PV",1,3,"LA","LA13",2,79
"246","PV",1,4,"LA","LA13",3,173
"247","PV",1,2,"LA","LA8",3,157
"248","PV",1,3,"LA","LA8",1,141
"249","PV",1,4,"LA","LA8",1,85
"250","PV",1,5,"LA","LA8",1,99
"251","PV",1,1,"LC","LC1",2,136
"252","PV",1,2,"LC","LC1",2,114
"253","PV",1,3,"LC","LC1",2,108
"254","PV",1,4,"LC","LC1",2,223
"255","PV",1,5,"LC","LC1",3,155
"256","PV",1,1,"LC","LC2",3,230
"257","PV",1,4,"LC","LC2",2,191
"258","PV",1,5,"LC","LC2",3,84
"259","PV",1,1,"OH","OH1",2,202
"260","PV",1,2,"OH","OH1",2,241
"261","PV",1,3,"OH","OH1",1,215
"262","PV",1,4,"OH","OH1",1,190
"263","PV",1,1,"OK","OK1",1,105
"264","PV",1,2,"OK","OK1",1,147
"265","PV",1,3,"OK","OK1",2,153
"266","PV",1,4,"OK","OK1",1,109
"267","PV",1,5,"OK","OK1",1,224
"268","PV",1,2,"OL","OL1",1,122
"269","PV",1,3,"OL","OL1",1,201
"270","PV",1,4,"OL","OL1",2,48
"271","PV",1,5,"OL","OL1",2,127
"272","PV",1,1,"OR","OR1",2,161
"273","PV",1,2,"OR","OR1",2,134
"274","PV",1,3,"OR","OR1",1,101
"275","PV",1,4,"OR","OR1",3,88
"276","PV",1,5,"OR","OR1",1,221
"277","PV",1,2,"PA","PA1",1,166
"278","PV",1,3,"PA","PA1",1,157
"279","PV",1,2,"PA","PA3",3,91
"280","PV",1,3,"PA","PA3",1,153
"281","PV",1,4,"PA","PA3",2,237
"282","PV",1,5,"PA","PA3",1,118
"283","PV",1,1,"PA","PA4",1,131
"284","PV",1,2,"PA","PA4",1,134
"285","PV",1,3,"PA","PA4",1,37
