"","Site","Group","DBK","NumLoc","NumDist","AIC"
"310",95,"Dist",30,0,0,0
"311",95,"Dist",13,0,0,0
"312",95,"Dist",0,0,0,0
"313",95,"Dist",11,0,0,0
"314",95,"Dist",5,0,0,0
"315",95,"Dist",11,0,0,0
"316",95,"Dist",0,0,0,0
"317",95,"Dist",0,0,0,0
"318",95,"Dist",0,0,0,0
"319",95,"Dist",6,0,0,0
"320",95,"Dist",0,0,0,0
"321",95,"Dist",0,0,0,0
"322",95,"Dist",0,0,0,0
"323",95,"Dist",3,0,0,0
"324",95,"Dist",14,0,0,0
"325",95,"Dist",13,0,0,0
"326",95,"Dist",0,0,0,0
"327",95,"Dist",33,0,0,0
"328",95,"Dist",0,0,0,0
"329",95,"Dist",43,0,0,0
"330",95,"Dist",3,0,0,0
"331",95,"Dist",0,0,0,0
"332",95,"Dist",19,0,0,0
"333",95,"Dist",15,0,0,0
"334",95,"Dist",66,0,0,0
"335",95,"Dist",0,0,0,0
"336",95,"Dist",0,0,0,0
"337",95,"Dist",31,0,0,0
"338",95,"Dist",0,0,0,0
"339",95,"Dist",14,0,0,0
"340",95,"Dist",0,0,0,0
"341",95,"Dist",3,0,0,0
"342",95,"Dist",0,0,0,0
"343",95,"Dist",17,0,0,0
"344",95,"Dist",0,0,0,0
"345",95,"Dist",0,0,0,0
"346",95,"Dist",0,0,0,0
"347",95,"Dist",43,0,0,0
"348",95,"Dist",10,0,0,0
"349",95,"Dist",0,0,0,0
"350",95,"Dist",9,0,0,0
"351",95,"Dist",0,0,0,0
"352",95,"Dist",0,0,0,0
"353",95,"Dist",0,0,0,0
"354",95,"Dist",0,0,0,0
"355",95,"Dist",0,0,0,0
"356",95,"Dist",46,0,0,0
"357",95,"Dist",131,0,0,0
"358",95,"Dist",57,0,0,0
"359",95,"Dist",0,0,0,0
"360",95,"Dist",41,0,0,0
"361",95,"Dist",16,0,0,0
"362",95,"Dist",33,0,0,0
"363",95,"Dist",48,0,0,0
"364",95,"Dist",72,0,0,0
"365",95,"Dist",0,0,0,0
"366",95,"Dist",37,0,0,0
"367",95,"Dist",3,0,0,0
"368",95,"Dist",0,0,0,0
"369",95,"Dist",16,0,0,0
"370",95,"Dist",0,0,0,0
"371",95,"Dist",0,0,0,0
"372",95,"Dist",11,0,0,0
"373",95,"Dist",116,0,0,0
"374",95,"Dist",0,0,0,0
"375",95,"Dist",9,0,0,0
"376",95,"Dist",7,0,0,0
"377",95,"Dist",0,0,0,0
"378",95,"Dist",35,0,0,0
"379",95,"Dist",80,0,0,0
"380",95,"Dist",0,0,0,0
"381",95,"Dist",8,0,0,0
"382",95,"Dist",0,0,0,0
"383",95,"Dist",26,0,0,0
"384",95,"Dist",25,0,0,0
"385",95,"Dist",0,0,0,0
"386",95,"Dist",38,0,0,0
"387",95,"Dist",19,0,0,0
"388",95,"Dist",0,0,0,0
"389",95,"Dist",17,0,0,0
"390",95,"Dist",12,0,0,0
"391",95,"Dist",3,0,0,0
"392",95,"Dist",34,0,0,0
"393",95,"Dist",0,0,0,0
"394",95,"Dist",33,0,0,0
"395",95,"Dist",13,0,0,0
"396",95,"Dist",0,0,0,0
"397",95,"Dist",0,0,0,0
"398",95,"Dist",97,0,0,0
"399",95,"Dist",0,0,0,0
"400",95,"Dist",99,0,0,0
"401",95,"Dist",31,0,0,0
"402",95,"Dist",0,0,0,0
"403",95,"Dist",0,0,0,0
"404",95,"Dist",0,0,0,0
