"","Site","Overal_Indep","Dep","Spec_Indep","Estimate","STDError","Pr(>|z|)"
"188","PuyallupHill","Ecoregion_Dist_ElevDist_eFFP_MSP_DD.5.sp","PercDead","Dist","-81.9169957070147","489.931958289284","0.86721208655188"
"189","PuyallupHill","Ecoregion_Dist_ElevDist_eFFP_MSP_DD.5.sp","PercDead","ElevDist","338.210081878981","177.610359022668","0.0568808900866475"
"190","PuyallupHill","Ecoregion_Dist_ElevDist_eFFP_MSP_DD.5.sp","PercDead","eFFP","-50.7246637194427","37.7108212706667","0.178594330084613"
"191","PuyallupHill","Ecoregion_Dist_ElevDist_eFFP_MSP_DD.5.sp","PercDead","MSP","-186.849940832036","553.191245409922","0.735538516474363"
"192","PuyallupHill","Ecoregion_Dist_ElevDist_eFFP_MSP_DD.5.sp","PercDead","DD.5.sp","-983.959267258967","541.091047479371","0.0689919242961207"
"193","PuyallupHill","Ecoregion_Dist_ElevDist_eFFP_DD.5.sp","PercDead","CSCD","2779.95376396105","5479416.29176412","0.999595197376007"
"194","PuyallupHill","Ecoregion_Dist_ElevDist_eFFP_DD.5.sp","PercDead","CSCO","551.607432508133","1563.41566048635","0.724221893170279"
"195","PuyallupHill","Ecoregion_Dist_ElevDist_eFFP_DD.5.sp","PercDead","KLMT","894.707555915543","3014369.92866928","0.999763176600182"
"196","PuyallupHill","Ecoregion_Dist_ElevDist_eFFP_DD.5.sp","PercDead","PULO","2817.4599688687","2093.50856197062","0.178364537501779"
"197","PuyallupHill","Ecoregion_Dist_ElevDist_eFFP_DD.5.sp","PercDead","SRNA","190.233747101972","221170.75473652","0.999313722326345"
"198","PuyallupHill","Ecoregion_Dist_ElevDist_eFFP_DD.5.sp","PercDead","WIVA","2442.14383495196","1969.31270569604","0.214938568872139"
"199","PuyallupHill","Ecoregion_Dist_ElevDist_eFFP_DD.5.sp","PercDead","Dist","-52.5323046522389","68.8848734755856","0.44569592120138"
"200","PuyallupHill","Ecoregion_Dist_ElevDist_eFFP_DD.5.sp","PercDead","ElevDist","373.928320652527","187.131442578313","0.0456936657584366"
"201","PuyallupHill","Ecoregion_Dist_ElevDist_eFFP_DD.5.sp","PercDead","eFFP","-49.4839737545104","29.878179747334","0.0976831360512841"
"202","PuyallupHill","Ecoregion_Dist_ElevDist_eFFP_DD.5.sp","PercDead","DD.5.sp","-1158.32744853242","582.449210714214","0.0467322965186587"
"203","PuyallupHill","Ecoregion_Slope_ElevDist_eFFP_MSP_DD.5.sp","PercDead","CSCD","2296.13018618858","5479416.40629735","0.999665649288959"
"204","PuyallupHill","Ecoregion_Slope_ElevDist_eFFP_MSP_DD.5.sp","PercDead","CSCO","476.562362059487","1977.2402532931","0.809536512612486"
"205","PuyallupHill","Ecoregion_Slope_ElevDist_eFFP_MSP_DD.5.sp","PercDead","KLMT","830.470344716944","1479438.40272796","0.999552114214263"
"206","PuyallupHill","Ecoregion_Slope_ElevDist_eFFP_MSP_DD.5.sp","PercDead","PULO","2426.42106543103","2374.30390289105","0.30680432823537"
"207","PuyallupHill","Ecoregion_Slope_ElevDist_eFFP_MSP_DD.5.sp","PercDead","SRNA","195.779973466428","31538.4360433398","0.995047033572786"
"208","PuyallupHill","Ecoregion_Slope_ElevDist_eFFP_MSP_DD.5.sp","PercDead","WIVA","2120.21225381962","2282.07347928913","0.352851392107922"
"209","PuyallupHill","Ecoregion_Slope_ElevDist_eFFP_MSP_DD.5.sp","PercDead","Slope","30.699505566864","100.105388640434","0.7590931520441"
"210","PuyallupHill","Ecoregion_Slope_ElevDist_eFFP_MSP_DD.5.sp","PercDead","ElevDist","314.811938687859","163.140123619003","0.0536436839726166"
"211","PuyallupHill","Ecoregion_Slope_ElevDist_eFFP_MSP_DD.5.sp","PercDead","eFFP","-35.5739449878767","46.7832924102381","0.447016424570768"
"212","PuyallupHill","Ecoregion_Slope_ElevDist_eFFP_MSP_DD.5.sp","PercDead","MSP","-37.9068368966128","145.908191949923","0.795018639770544"
"213","PuyallupHill","Ecoregion_Slope_ElevDist_eFFP_MSP_DD.5.sp","PercDead","DD.5.sp","-865.707072503236","494.073181141822","0.0797421914673115"
"214","PuyallupHill","Ecoregion_Aspect_ElevDist_eFFP_MSP_DD.5.sp","PercDead","CSCD","5610.82467832562","5479420.4454782","0.999182981184524"
"215","PuyallupHill","Ecoregion_Aspect_ElevDist_eFFP_MSP_DD.5.sp","PercDead","CSCO","790.789265149642","1082.68429735073","0.465147606681525"
"216","PuyallupHill","Ecoregion_Aspect_ElevDist_eFFP_MSP_DD.5.sp","PercDead","KLMT","1710.62747412403","3512641.65690182","0.999611436824403"
"217","PuyallupHill","Ecoregion_Aspect_ElevDist_eFFP_MSP_DD.5.sp","PercDead","PULO","5155.53669962751","5151.16908984324","0.316900354110352"
"218","PuyallupHill","Ecoregion_Aspect_ElevDist_eFFP_MSP_DD.5.sp","PercDead","SRNA","405.833664835302","19574.0654005725","0.983458458362849"
"219","PuyallupHill","Ecoregion_Aspect_ElevDist_eFFP_MSP_DD.5.sp","PercDead","WIVA","4433.63538101748","4417.84888406406","0.3155843079119"
"220","PuyallupHill","Ecoregion_Aspect_ElevDist_eFFP_MSP_DD.5.sp","PercDead","Aspect","-862.349057523861","1033.91721451945","0.404247138322464"
"221","PuyallupHill","Ecoregion_Aspect_ElevDist_eFFP_MSP_DD.5.sp","PercDead","ElevDist","533.386571165344","467.330768779183","0.253725550569274"
"222","PuyallupHill","Ecoregion_Aspect_ElevDist_eFFP_MSP_DD.5.sp","PercDead","eFFP","-1312.0202063312","1551.92096444124","0.397878113587404"
"223","PuyallupHill","Ecoregion_Aspect_ElevDist_eFFP_MSP_DD.5.sp","PercDead","MSP","-113.905015948902","293.997241681985","0.698433706879274"
"224","PuyallupHill","Ecoregion_Aspect_ElevDist_eFFP_MSP_DD.5.sp","PercDead","DD.5.sp","-2280.7458505374","2395.49441019503","0.341047195694269"
"225","PuyallupHill","Ecoregion_Aspect_ElevDist_MSP_DD.5.sp","PercDead","CSCD","2699.85342821522","5479416.37031075","0.999606861181181"
"226","PuyallupHill","Ecoregion_Aspect_ElevDist_MSP_DD.5.sp","PercDead","CSCO","514.610477228126","1859.57182580426","0.781982823487438"
"227","PuyallupHill","Ecoregion_Aspect_ElevDist_MSP_DD.5.sp","PercDead","KLMT","910.925247687872","3512639.08475175","0.999793086290537"
"228","PuyallupHill","Ecoregion_Aspect_ElevDist_MSP_DD.5.sp","PercDead","PULO","2752.78175836027","2309.50074894154","0.233285547450934"
"229","PuyallupHill","Ecoregion_Aspect_ElevDist_MSP_DD.5.sp","PercDead","SRNA","218.288135176725","75290.5503319029","0.99768671515759"
"230","PuyallupHill","Ecoregion_Aspect_ElevDist_MSP_DD.5.sp","PercDead","WIVA","2401.81072717109","2207.55519399222","0.27659697210966"
"231","PuyallupHill","Ecoregion_Aspect_ElevDist_MSP_DD.5.sp","PercDead","Aspect","41.6538328610669","25.8003694331225","0.10642627145917"
"232","PuyallupHill","Ecoregion_Aspect_ElevDist_MSP_DD.5.sp","PercDead","ElevDist","341.559921408372","172.182226353737","0.0472879726658282"
"233","PuyallupHill","Ecoregion_Aspect_ElevDist_MSP_DD.5.sp","PercDead","MSP","-87.4149595378327","92.1532286654797","0.34283288727197"
"234","PuyallupHill","Ecoregion_Aspect_ElevDist_MSP_DD.5.sp","PercDead","DD.5.sp","-989.868350771534","500.328490504356","0.0478794397431665"
"235","PuyallupHill","Ecoregion_ElevDist_eFFP_MSP_DD.5.sp","PercDead","CSCD","2623.78726475822","5479416.33582679","0.999617937542783"
"236","PuyallupHill","Ecoregion_ElevDist_eFFP_MSP_DD.5.sp","PercDead","CSCO","509.717131054019","1744.57719059305","0.770154889128486"
"237","PuyallupHill","Ecoregion_ElevDist_eFFP_MSP_DD.5.sp","PercDead","KLMT","896.34930066695","3512639.03408514","0.999796397166521"
"238","PuyallupHill","Ecoregion_ElevDist_eFFP_MSP_DD.5.sp","PercDead","PULO","2676.15526543616","2213.10390914413","0.2265738660079"
"239","PuyallupHill","Ecoregion_ElevDist_eFFP_MSP_DD.5.sp","PercDead","SRNA","221.600464877671","65218.8639348268","0.997288955392504"
"240","PuyallupHill","Ecoregion_ElevDist_eFFP_MSP_DD.5.sp","PercDead","WIVA","2338.15952980528","2109.13826610234","0.267609152718029"
"241","PuyallupHill","Ecoregion_ElevDist_eFFP_MSP_DD.5.sp","PercDead","ElevDist","332.130496305764","168.46305490486","0.0486629257751723"
"242","PuyallupHill","Ecoregion_ElevDist_eFFP_MSP_DD.5.sp","PercDead","eFFP","-52.3958109826854","37.4480586788086","0.161765127019876"
"243","PuyallupHill","Ecoregion_ElevDist_eFFP_MSP_DD.5.sp","PercDead","MSP","-97.4009977021909","115.201013873404","0.397838803437951"
"244","PuyallupHill","Ecoregion_ElevDist_eFFP_MSP_DD.5.sp","PercDead","DD.5.sp","-959.362436036083","494.936820504181","0.0525801296774691"
"245","Starker","Dist_Slope_ElevDist","PercDead","Dist","-299.423522335033","174921.167410987","0.998634211671019"
"246","Starker","Dist_Slope_ElevDist","PercDead","Slope","-299.491858509481","350617.322496901","0.99931845951241"
"247","Starker","Dist_Slope_ElevDist","PercDead","ElevDist","-1614.48458243045","775527.083942754","0.998338973044024"
"248","Starker","Dist_Slope_MSP","PercDead","Dist","-205.718882321804","138204.209324524","0.998812338204031"
"249","Starker","Dist_Slope_MSP","PercDead","Slope","-2597.30480148247","1294361.57275893","0.998398941954338"
"250","Starker","Dist_Slope_MSP","PercDead","MSP","-972.113833509596","503104.670354192","0.998458304638845"
"251","Starker","Dist_Aspect_ElevDist","PercDead","Dist","-302.382625379872","206626.9527974","0.99883235783685"
"252","Starker","Dist_Aspect_ElevDist","PercDead","Aspect","-61.5582767805542","98634.71347052","0.999502037429662"
"253","Starker","Dist_Aspect_ElevDist","PercDead","ElevDist","-1644.49893380658","813336.221347429","0.998386744151953"
"254","Starker","Dist_ElevDist_eFFP","PercDead","Dist","-300.325331246155","187443.35719544","0.998721614646254"
"255","Starker","Dist_ElevDist_eFFP","PercDead","ElevDist","-1712.82477557547","808753.409090842","0.998310195163573"
"256","Starker","Dist_ElevDist_eFFP","PercDead","eFFP","56.9482868414738","78477.6889672654","0.999421005441864"
"257","Starker","Dist_ElevDist_MSP","PercDead","Dist","-378.83823981043","1858.18352138154","0.838450730027592"
"258","Starker","Dist_ElevDist_MSP","PercDead","ElevDist","-1964.02245951932","1532.13898738286","0.199883798121011"
"259","Starker","Dist_ElevDist_MSP","PercDead","MSP","190.489478729054","1888.57692958287","0.919658397914655"
"260","Starker","Dist_ElevDist_DD.5.sp","PercDead","Dist","-273.238785775869","107032.111170587","0.997963108740025"
"261","Starker","Dist_ElevDist_DD.5.sp","PercDead","ElevDist","-2207.77628019884","850468.74496558","0.997928732079102"
"262","Starker","Dist_ElevDist_DD.5.sp","PercDead","DD.5.sp","-233.16441412037","95712.3897011943","0.998056279832453"
"263","Starker","Slope_ElevDist","PercDead","Slope","-2553.03907824389","2599.84590612676","0.326101667641572"
"264","Starker","Slope_ElevDist","PercDead","ElevDist","-2676.62106629573","2258.61856164803","0.235989777040666"
"265","Starker","Slope_ElevDist_MSP","PercDead","Slope","-2969.38823130195","1351890.79794161","0.998247471524073"
"266","Starker","Slope_ElevDist_MSP","PercDead","ElevDist","-740.24657401548","736302.388085253","0.99919784150825"
"267","Starker","Slope_ElevDist_MSP","PercDead","MSP","-776.19420697472","449064.563142755","0.998620881903443"
"268","Starker","Slope_ElevDist_DD.5.sp","PercDead","Slope","-294.926879351649","1961.21106164992","0.880464835649767"
"269","Starker","Slope_ElevDist_DD.5.sp","PercDead","ElevDist","-2372.52007082188","1438.96739003098","0.0991956451928691"
"270","Starker","Slope_ElevDist_DD.5.sp","PercDead","DD.5.sp","-506.427730919339","5820.04485695165","0.930660063284987"
"271","Starker","Slope_eFFP_MSP","PercDead","Slope","-4020.10506923632","2012.07273603351","0.0457175361083304"
"272","Starker","Slope_eFFP_MSP","PercDead","eFFP","441.321197011011","2577.36981454499","0.86404347945053"
"273","Starker","Slope_eFFP_MSP","PercDead","MSP","-1878.37196176914","2185.76590610883","0.390138859382049"
"274","Starker","Slope_MSP","PercDead","Slope","-5054.67902986513","1367478.75327752","0.997050746737988"
"275","Starker","Slope_MSP","PercDead","MSP","-1382.51606821885","396991.372239795","0.997221385467343"
"276","Starker","Slope_MSP_DD.5.sp","PercDead","Slope","-2718.07278330451","1734971.68143712","0.99875000413839"
"277","Starker","Slope_MSP_DD.5.sp","PercDead","MSP","-1259.2197326902","819941.065166381","0.998774653897557"
"278","Starker","Slope_MSP_DD.5.sp","PercDead","DD.5.sp","-479.027497152343","323372.912361589","0.998818056523037"
"279","Starker","Aspect_ElevDist","PercDead","Aspect","-531.464359432625","6427.80655371523","0.934104341125536"
"280","Starker","Aspect_ElevDist","PercDead","ElevDist","-2886.43305853574","6993.40634229357","0.679799784295682"
"281","Starker","Aspect_ElevDist_eFFP","PercDead","Aspect","-2169.65261434227","2503.26067005138","0.386089636913138"
"282","Starker","Aspect_ElevDist_eFFP","PercDead","ElevDist","-894.99102816491","2780.36118355342","0.747530425093207"
"283","Starker","Aspect_ElevDist_eFFP","PercDead","eFFP","-1511.27384657987","2211.0691747115","0.494288645933985"
"284","Starker","Aspect_ElevDist_MSP","PercDead","Aspect","-378.448087790361","278155.814867615","0.998914429334161"
"285","Starker","Aspect_ElevDist_MSP","PercDead","ElevDist","-1304.82679975587","819015.340958618","0.998728838563131"
"286","Starker","Aspect_ElevDist_MSP","PercDead","MSP","-455.524884949443","307083.740271109","0.998816426623085"
"287","Starker","Aspect_ElevDist_DD.5.sp","PercDead","Aspect","-259.59069831514","100906.37436015","0.997947372669342"
"288","Starker","Aspect_ElevDist_DD.5.sp","PercDead","ElevDist","-2605.15861849213","897354.169412287","0.997683620368497"
"289","Starker","Aspect_ElevDist_DD.5.sp","PercDead","DD.5.sp","-293.370489056739","131296.787883327","0.998217202470725"
"290","Starker","Aspect_eFFP_DD.5.sp","PercDead","Aspect","-3697.78256657518","1475.62107669129","0.0122134607944278"
"291","Starker","Aspect_eFFP_DD.5.sp","PercDead","eFFP","-2899.83370870718","2130.54179581115","0.173489020141852"
"292","Starker","Aspect_eFFP_DD.5.sp","PercDead","DD.5.sp","-693.2867829553","1673.65111197595","0.678701173983661"
"293","Starker","ElevDist_eFFP","PercDead","ElevDist","-3601.73819147703","921554.316999498","0.996881611939875"
"294","Starker","ElevDist_eFFP","PercDead","eFFP","499.577178339145","136098.260421305","0.997071204134769"
"295","Starker","ElevDist_eFFP_MSP","PercDead","ElevDist","-2779.68881885046","937429.896284674","0.997634097705792"
"296","Starker","ElevDist_eFFP_MSP","PercDead","eFFP","434.123381498962","183473.371578853","0.998112096499928"
"297","Starker","ElevDist_eFFP_MSP","PercDead","MSP","-209.674798074787","132010.100927088","0.998732701417113"
"298","Sprague","Ecoregion","PercDead","CSCD","-1.18369129790617","1.0851819520746","0.275371107004815"
"299","Sprague","Ecoregion","PercDead","CSCO","-20.5323127023681","12674.5580124951","0.99870745724456"
"300","Sprague","Ecoregion","PercDead","KLMT","-20.5495796938557","10615.2653468763","0.998455414764295"
"301","Sprague","Ecoregion","PercDead","PULO","-1.07649037158065","0.711682922942651","0.130381729060817"
"302","Sprague","Ecoregion","PercDead","SRNA","-20.57217422898","16580.5238227717","0.999010030312465"
"303","Sprague","Ecoregion","PercDead","WIVA","-1.00136974111254","0.82145175736397","0.222834929105975"
"304","Sprague","Ecoregion_Dist","PercDead","CSCD","-1.20966404597865","1.0920968602869","0.268011830342121"
"305","Sprague","Ecoregion_Dist","PercDead","CSCO","-20.5327368669389","12676.9850786111","0.998707678010779"
"306","Sprague","Ecoregion_Dist","PercDead","KLMT","-20.6660965678594","10618.9004431276","0.998447188664875"
"307","Sprague","Ecoregion_Dist","PercDead","PULO","-1.02085575889391","0.768839479523894","0.184248184961562"
"308","Sprague","Ecoregion_Dist","PercDead","SRNA","-20.5686321483789","16585.0494452619","0.999010470853572"
"309","Sprague","Ecoregion_Dist","PercDead","WIVA","-1.05860234567","0.866656739383041","0.221905000875233"
"310","Sprague","Ecoregion_Dist","PercDead","Dist","-0.0702551041034412","0.354293630466015","0.842813272733096"
"311","Sprague","Ecoregion_Dist_Slope_DD.5.sp","PercDead","CSCD","-2.37509318298453","1.9583293897705","0.225200183432564"
"312","Sprague","Ecoregion_Dist_Slope_DD.5.sp","PercDead","CSCO","-27.2684392790461","10749.8700596142","0.997976064524994"
"313","Sprague","Ecoregion_Dist_Slope_DD.5.sp","PercDead","KLMT","-22.8445207708698","9582.66168182349","0.998097890360487"
"314","Sprague","Ecoregion_Dist_Slope_DD.5.sp","PercDead","PULO","0.0751451488745095","1.33997324635485","0.955278403995227"
"315","Sprague","Ecoregion_Dist_Slope_DD.5.sp","PercDead","SRNA","-20.3607665770915","16502.1533937336","0.999015550468564"
"316","Sprague","Ecoregion_Dist_Slope_DD.5.sp","PercDead","WIVA","-0.790506521259666","1.01914252769062","0.437950674386499"
"317","Sprague","Ecoregion_Dist_Slope_DD.5.sp","PercDead","Dist","-1.07041145337349","0.672134400566417","0.111259904076492"
"318","Sprague","Ecoregion_Dist_Slope_DD.5.sp","PercDead","Slope","3.50207355865068","1.78745259691378","0.0500830539567123"
"319","Sprague","Ecoregion_Dist_Slope_DD.5.sp","PercDead","DD.5.sp","1.80535259105971","1.13147509949143","0.110583868969818"
"320","Sprague","Ecoregion_Slope","PercDead","CSCD","-0.677933563247802","1.31644984924945","0.606573249030327"
"321","Sprague","Ecoregion_Slope","PercDead","CSCO","-21.3820391446445","12573.2490742438","0.998643119961431"
"322","Sprague","Ecoregion_Slope","PercDead","KLMT","-20.2898153171906","10573.7445942346","0.998468951060439"
"323","Sprague","Ecoregion_Slope","PercDead","PULO","-0.649518991515292","0.956149866727702","0.496943564785296"
"324","Sprague","Ecoregion_Slope","PercDead","SRNA","-20.6411188161827","16556.7179878132","0.999005284394705"
"325","Sprague","Ecoregion_Slope","PercDead","WIVA","-0.597504229490164","1.02199467290861","0.558786341767988"
"326","Sprague","Ecoregion_Slope","PercDead","Slope","0.460527758908493","0.619592713587529","0.457315219043026"
"327","Sprague","Ecoregion_Aspect","PercDead","CSCD","-1.0493995780875","1.10249581814875","0.341178151549643"
"328","Sprague","Ecoregion_Aspect","PercDead","CSCO","-20.937127132733","12656.2559962251","0.9986800675593"
"329","Sprague","Ecoregion_Aspect","PercDead","KLMT","-20.5376192494152","10533.3703961032","0.998444311904358"
"330","Sprague","Ecoregion_Aspect","PercDead","PULO","-1.24695642496459","0.758793762184656","0.100312529291583"
"331","Sprague","Ecoregion_Aspect","PercDead","SRNA","-20.7067266662774","16568.0239329189","0.999002803636839"
"332","Sprague","Ecoregion_Aspect","PercDead","WIVA","-1.00014061431333","0.821829781552902","0.223616359469001"
"333","Sprague","Ecoregion_Aspect","PercDead","Aspect","0.277048008641589","0.395963801627877","0.484127081130446"
"334","Sprague","Ecoregion_ElevDist","PercDead","CSCD","-1.43339367439838","1.13645468513556","0.207206048271133"
"335","Sprague","Ecoregion_ElevDist","PercDead","CSCO","-20.3301633779313","726.922499068056","0.97768811790418"
"336","Sprague","Ecoregion_ElevDist","PercDead","KLMT","-20.8309867912158","514.011863694713","0.967673558815724"
"337","Sprague","Ecoregion_ElevDist","PercDead","PULO","-0.725867103267363","0.887540341632967","0.413447840022302"
"338","Sprague","Ecoregion_ElevDist","PercDead","SRNA","-20.9001615098767","1024.0001877123","0.983716059187811"
"339","Sprague","Ecoregion_ElevDist","PercDead","WIVA","-0.717096808568889","0.930840215503103","0.441076983376227"
"340","Sprague","Ecoregion_ElevDist","PercDead","ElevDist","0.32195762157371","0.441719435614526","0.46607900394546"
"341","Sprague","Ecoregion_eFFP","PercDead","CSCD","-1.14870571997449","1.08581969433293","0.290093869265544"
"342","Sprague","Ecoregion_eFFP","PercDead","CSCO","-20.8060494980706","12667.0237997524","0.998689446040079"
"343","Sprague","Ecoregion_eFFP","PercDead","KLMT","-20.4100681122103","10432.1294401755","0.998438969921146"
"344","Sprague","Ecoregion_eFFP","PercDead","PULO","-1.30943100338936","0.822570995590037","0.1114125753734"
"345","Sprague","Ecoregion_eFFP","PercDead","SRNA","-20.6614372968351","16563.9062825875","0.999004737332679"
"346","Sprague","Ecoregion_eFFP","PercDead","WIVA","-1.08714428992045","0.83352601513961","0.192141002858973"
"347","Sprague","Ecoregion_eFFP","PercDead","eFFP","-0.353946450265595","0.63783831067619","0.578952368079115"
"348","Sprague","Ecoregion_MSP","PercDead","CSCD","-0.679453666931082","1.4489219226349","0.639114388343734"
"349","Sprague","Ecoregion_MSP","PercDead","CSCO","-20.7403791663523","12666.3145809481","0.99869350940076"
"350","Sprague","Ecoregion_MSP","PercDead","KLMT","-20.3468602833502","10520.5845463746","0.998456888446753"
"351","Sprague","Ecoregion_MSP","PercDead","PULO","-0.829099344112638","0.861261487282786","0.335719714806789"
"352","Sprague","Ecoregion_MSP","PercDead","SRNA","-20.6227216530212","16568.5167908934","0.999006878698461"
"353","Sprague","Ecoregion_MSP","PercDead","WIVA","-0.753645246607166","0.958089268628257","0.431508585739555"
"354","Sprague","Ecoregion_MSP","PercDead","MSP","-0.285566595527126","0.526272039128768","0.587390338202322"
"355","Sprague","Ecoregion_DD.5.sp","PercDead","CSCD","-1.02785613266436","1.41264056687737","0.466850307218919"
"356","Sprague","Ecoregion_DD.5.sp","PercDead","CSCO","-20.5810264526317","12670.8199729037","0.998704008417259"
"357","Sprague","Ecoregion_DD.5.sp","PercDead","KLMT","-20.4943624337911","10609.9953304156","0.998458799962528"
"358","Sprague","Ecoregion_DD.5.sp","PercDead","PULO","-0.971576911793726","0.939633277805611","0.301138102331108"
"359","Sprague","Ecoregion_DD.5.sp","PercDead","SRNA","-20.6092403573649","16576.7167345634","0.999008018854511"
"360","Sprague","Ecoregion_DD.5.sp","PercDead","WIVA","-0.934643540147662","0.911823132474339","0.305350339278735"
"361","Sprague","Ecoregion_DD.5.sp","PercDead","DD.5.sp","-0.073026335044556","0.419054008719589","0.861657413923479"
