"","Site","Block","Tree","Source","Name","cond","ht"
"1","SO",1,1,"AK","AK3",2,43
"2","SO",1,4,"AK","AK3",2,23
"3","SO",1,5,"AK","AK3",2,50
"4","SO",1,6,"AK","AK3",2,23
"5","SO",1,1,"AK","AK6",4,12
"6","SO",1,2,"AK","AK6",1,26
"7","SO",1,4,"AK","AK6",1,22
"8","SO",1,5,"AK","AK6",2,36
"9","SO",1,1,"AK","AK9",1,24
"10","SO",1,2,"AK","AK9",2,50
"11","SO",1,5,"AK","AK9",2,56
"12","SO",1,2,"BA","BA2",2,49
"13","SO",1,5,"BA","BA2",1,55
"14","SO",1,1,"BA","BA3",1,36
"15","SO",1,4,"BA","BA3",2,13
"16","SO",1,5,"BA","BA3",4,49
"17","SO",1,1,"BA","BA5",4,25
"18","SO",1,2,"BA","BA5",2,28
"19","SO",1,3,"BA","BA5",2,56
"20","SO",1,5,"BA","BA5",2,40
"21","SO",1,2,"BC","BC3",4,45
"22","SO",1,3,"BC","BC3",2,29
"23","SO",1,4,"BC","BC3",1,1
"24","SO",1,1,"BC","BC6",1,47
"25","SO",1,2,"BC","BC6",2,33
"26","SO",1,3,"BC","BC6",2,42
"27","SO",1,4,"BC","BC6",4,15
"28","SO",1,5,"BC","BC6",2,24
"29","SO",1,1,"BC","BC8",1,31
"30","SO",1,2,"BC","BC8",1,38
"31","SO",1,4,"BC","BC8",4,49
"32","SO",1,5,"BC","BC8",2,39
"33","SO",1,1,"BK","BK2",1,52
"34","SO",1,2,"BK","BK2",4,40
"35","SO",1,3,"BK","BK2",1,78
"36","SO",1,4,"BK","BK2",4,54
"37","SO",1,5,"BK","BK2",2,36
"38","SO",1,1,"BK","BK3",2,34
"39","SO",1,1,"BK","BK5",1,31
"40","SO",1,2,"BK","BK5",2,18
"41","SO",1,4,"BK","BK5",2,36
"42","SO",1,5,"BK","BK5",2,65
"43","SO",1,1,"BL","BL1",4,50
"44","SO",1,2,"BL","BL1",2,30
"45","SO",1,3,"BL","BL1",1,53
"46","SO",1,4,"BL","BL1",2,29
"47","SO",1,5,"BL","BL1",2,23
"48","SO",1,2,"BL","BL2",2,73
"49","SO",1,4,"BL","BL2",1,54
"50","SO",1,5,"BL","BL2",2,39
"51","SO",1,3,"BL","BL3",2,42
"52","SO",1,5,"BL","BL3",2,24
"53","SO",1,1,"BR","BR3",2,19
"54","SO",1,2,"BR","BR3",2,37
"55","SO",1,4,"BR","BR3",2,48
"56","SO",1,5,"BR","BR3",1,16
"57","SO",1,1,"BR","BR7",2,29
"58","SO",1,3,"BR","BR7",2,36
"59","SO",1,4,"BR","BR7",1,49
"60","SO",1,1,"CA","CA3",4,34
"61","SO",1,2,"CA","CA3",1,37
"62","SO",1,4,"CA","CA3",2,42
"63","SO",1,5,"CA","CA3",2,20
"64","SO",1,1,"CA","CA4",2,41
"65","SO",1,2,"CA","CA4",2,33
"66","SO",1,3,"CA","CA4",4,47
"67","SO",1,4,"CA","CA4",1,18
"68","SO",1,1,"CB","CB1",2,28
"69","SO",1,3,"CB","CB1",1,41
"70","SO",1,1,"CC","CC2",2,34
"71","SO",1,2,"CC","CC2",1,27
"72","SO",1,3,"CC","CC2",4,18
"73","SO",1,4,"CC","CC4",2,30
"74","SO",1,3,"CC","CC7",2,29
"75","SO",1,4,"CC","CC7",1,43
"76","SO",1,5,"CC","CC7",1,18
"77","SO",1,1,"CL","CL1",1,45
"78","SO",1,2,"CL","CL1",2,43
"79","SO",1,3,"CP","CP24",1,47
"80","SO",1,1,"CP","CP26",2,38
"81","SO",1,2,"CP","CP26",2,19
"82","SO",1,3,"CP","CP26",2,27
"83","SO",1,4,"CP","CP26",1,40
"84","SO",1,5,"CP","CP26",4,55
"85","SO",1,1,"CP","CP9",1,33
"86","SO",1,2,"CP","CP9",2,53
"87","SO",1,3,"CP","CP9",2,13
"88","SO",1,5,"CP","CP9",2,50
"89","SO",1,1,"CR","CR2",2,45
"90","SO",1,2,"CR","CR2",4,31
"91","SO",1,5,"CR","CR2",2,36
"92","SO",1,1,"CR","CR3",4,57
"93","SO",1,4,"CR","CR3",1,52
"94","SO",1,6,"CR","CR3",4,49
"95","SO",1,1,"CR","CR4",2,38
"96","SO",1,2,"CR","CR4",1,22
"97","SO",1,3,"CR","CR4",2,44
"98","SO",1,4,"CR","CR4",2,35
"99","SO",1,1,"CY","CY6",4,11
"100","SO",1,2,"CY","CY6",1,25
"101","SO",1,4,"CY","CY6",1,9
"102","SO",1,5,"CY","CY6",4,28
"103","SO",1,2,"DE","DE2",2,25
"104","SO",1,3,"DE","DE2",2,53
"105","SO",1,4,"DE","DE2",4,29
