"","Site","Block","Tree","Source","Name","cond","ht"
"1","SO",1,1,"AK","AK3",1,32
"2","SO",1,3,"AK","AK3",1,42
"3","SO",1,4,"AK","AK3",1,39
"4","SO",1,5,"AK","AK3",1,43
"5","SO",1,6,"AK","AK3",1,37
"6","SO",1,1,"AK","AK6",1,40
"7","SO",1,2,"AK","AK6",2,36
"8","SO",1,4,"AK","AK6",1,34
"9","SO",1,5,"AK","AK6",4,32
"10","SO",1,1,"AK","AK9",1,44
"11","SO",1,2,"AK","AK9",1,28
"12","SO",1,4,"AK","AK9",1,39
"13","SO",1,5,"AK","AK9",1,25
"14","SO",1,1,"BA","BA2",1,44
"15","SO",1,2,"BA","BA2",1,25
"16","SO",1,3,"BA","BA2",1,31
"17","SO",1,4,"BA","BA2",4,51
"18","SO",1,5,"BA","BA2",1,18
"19","SO",1,1,"BA","BA3",1,38
"20","SO",1,4,"BA","BA3",1,35
"21","SO",1,5,"BA","BA3",1,36
"22","SO",1,1,"BA","BA5",1,25
"23","SO",1,2,"BA","BA5",1,38
"24","SO",1,3,"BA","BA5",1,27
"25","SO",1,4,"BA","BA5",1,25
"26","SO",1,5,"BA","BA5",1,37
"27","SO",1,1,"BC","BC3",1,54
"28","SO",1,2,"BC","BC3",1,41
"29","SO",1,3,"BC","BC3",1,15
"30","SO",1,4,"BC","BC3",1,23
"31","SO",1,1,"BC","BC6",1,45
"32","SO",1,2,"BC","BC6",1,40
"33","SO",1,3,"BC","BC6",1,31
"34","SO",1,4,"BC","BC6",1,28
"35","SO",1,5,"BC","BC6",4,42
"36","SO",1,1,"BC","BC8",1,22
"37","SO",1,2,"BC","BC8",1,40
"38","SO",1,3,"BC","BC8",4,33
"39","SO",1,4,"BC","BC8",1,42
"40","SO",1,5,"BC","BC8",1,44
"41","SO",1,1,"BK","BK2",1,34
"42","SO",1,2,"BK","BK2",1,47
"43","SO",1,3,"BK","BK2",1,41
"44","SO",1,4,"BK","BK2",1,49
"45","SO",1,5,"BK","BK2",1,32
"46","SO",1,1,"BK","BK3",1,18
"47","SO",1,5,"BK","BK3",1,26
"48","SO",1,1,"BK","BK5",1,59
"49","SO",1,2,"BK","BK5",1,27
"50","SO",1,3,"BK","BK5",1,34
"51","SO",1,4,"BK","BK5",1,18
"52","SO",1,5,"BK","BK5",4,37
"53","SO",1,1,"BL","BL1",1,44
"54","SO",1,2,"BL","BL1",1,24
"55","SO",1,3,"BL","BL1",1,47
"56","SO",1,4,"BL","BL1",1,20
"57","SO",1,5,"BL","BL1",1,40
"58","SO",1,1,"BL","BL2",4,28
"59","SO",1,2,"BL","BL2",4,29
"60","SO",1,3,"BL","BL2",4,33
"61","SO",1,4,"BL","BL2",4,36
"62","SO",1,5,"BL","BL2",1,24
"63","SO",1,1,"BL","BL3",4,26
"64","SO",1,2,"BL","BL3",2,33
"65","SO",1,3,"BL","BL3",1,42
"66","SO",1,5,"BL","BL3",1,38
"67","SO",1,1,"BR","BR3",4,34
"68","SO",1,2,"BR","BR3",4,16
"69","SO",1,3,"BR","BR3",1,37
"70","SO",1,4,"BR","BR3",1,22
"71","SO",1,5,"BR","BR3",2,31
"72","SO",1,1,"BR","BR7",4,23
"73","SO",1,2,"BR","BR7",1,31
"74","SO",1,3,"BR","BR7",2,35
"75","SO",1,4,"BR","BR7",1,36
"76","SO",1,1,"CA","CA3",1,54
"77","SO",1,2,"CA","CA3",1,27
"78","SO",1,4,"CA","CA3",4,37
"79","SO",1,5,"CA","CA3",1,33
"80","SO",1,1,"CA","CA4",1,37
"81","SO",1,2,"CA","CA4",1,43
"82","SO",1,3,"CA","CA4",1,54
"83","SO",1,4,"CA","CA4",1,47
"84","SO",1,1,"CB","CB1",1,41
"85","SO",1,2,"CB","CB1",1,29
"86","SO",1,3,"CB","CB1",1,50
"87","SO",1,1,"CC","CC2",1,39
"88","SO",1,2,"CC","CC2",2,24
"89","SO",1,3,"CC","CC2",1,49
"90","SO",1,5,"CC","CC2",1,24
"91","SO",1,1,"CC","CC4",1,39
"92","SO",1,4,"CC","CC4",2,53
"93","SO",1,5,"CC","CC4",1,25
"94","SO",1,1,"CC","CC7",1,33
"95","SO",1,3,"CC","CC7",1,47
"96","SO",1,4,"CC","CC7",1,25
"97","SO",1,5,"CC","CC7",1,43
"98","SO",1,1,"CL","CL1",1,42
"99","SO",1,2,"CL","CL1",2,39
"100","SO",1,3,"CL","CL1",1,25
"101","SO",1,4,"CL","CL1",4,31
"102","SO",1,5,"CL","CL1",1,34
"103","SO",1,1,"CP","CP24",1,42
"104","SO",1,3,"CP","CP24",1,30
"105","SO",1,4,"CP","CP24",1,53
"106","SO",1,1,"CP","CP26",1,28
"107","SO",1,2,"CP","CP26",1,49
"108","SO",1,3,"CP","CP26",1,37
"109","SO",1,4,"CP","CP26",1,23
"110","SO",1,5,"CP","CP26",1,34
"111","SO",1,1,"CP","CP9",4,47
"112","SO",1,2,"CP","CP9",1,33
"113","SO",1,3,"CP","CP9",1,31
"114","SO",1,5,"CP","CP9",1,20
"115","SO",1,1,"CR","CR2",1,46
"116","SO",1,2,"CR","CR2",1,27
"117","SO",1,4,"CR","CR2",1,25
"118","SO",1,5,"CR","CR2",1,15
"119","SO",1,1,"CR","CR3",1,31
"120","SO",1,2,"CR","CR3",4,26
"121","SO",1,3,"CR","CR3",1,48
"122","SO",1,4,"CR","CR3",1,57
"123","SO",1,5,"CR","CR3",1,26
"124","SO",1,6,"CR","CR3",1,31
"125","SO",1,1,"CR","CR4",1,58
"126","SO",1,2,"CR","CR4",1,45
"127","SO",1,3,"CR","CR4",1,43
"128","SO",1,4,"CR","CR4",4,32
"129","SO",1,1,"CY","CY6",4,33
"130","SO",1,2,"CY","CY6",1,42
"131","SO",1,4,"CY","CY6",1,39
"132","SO",1,5,"CY","CY6",1,32
"133","SO",1,1,"DE","DE2",1,28
