"","Site","Block","Tree","Source","Name","cond","ht"
"223","SF",1,4,"KL","KL12",1,43
"224","SF",1,5,"KL","KL12",1,94
"225","SF",1,1,"KL","KL13",2,116
"226","SF",1,2,"KL","KL13",2,82
"227","SF",1,3,"KL","KL13",1,31
"228","SF",1,4,"KL","KL13",1,80
"229","SF",1,5,"KL","KL13",1,66
"230","SF",1,2,"KL","KL14",1,133
"231","SF",1,3,"KL","KL14",2,101
"232","SF",1,4,"KL","KL14",2,61
"233","SF",1,5,"KL","KL14",1,43
"234","SF",1,1,"KL","KL6",1,89
"235","SF",1,2,"KL","KL6",2,46
"236","SF",1,3,"KL","KL6",1,72
"237","SF",1,5,"KL","KL6",1,85
"238","SF",1,1,"KL","KL7",1,94
"239","SF",1,3,"KL","KL7",1,64
"240","SF",1,5,"KL","KL7",2,1
"241","SF",1,1,"KM","KM1",2,97
"242","SF",1,2,"KM","KM1",1,143
"243","SF",1,3,"KM","KM1",1,37
"244","SF",1,5,"KM","KM1",1,115
"245","SF",1,1,"KM","KM10",1,81
"246","SF",1,2,"KM","KM10",1,115
"247","SF",1,3,"KM","KM10",1,151
"248","SF",1,1,"LA","LA10",1,160
"249","SF",1,2,"LA","LA10",1,126
"250","SF",1,4,"LA","LA10",2,112
"251","SF",1,5,"LA","LA10",2,136
"252","SF",1,1,"LA","LA13",1,73
"253","SF",1,2,"LA","LA13",1,129
"254","SF",1,1,"LA","LA5",2,106
"255","SF",1,4,"LA","LA5",2,74
"256","SF",1,1,"LA","LA8",1,71
"257","SF",1,2,"LA","LA8",1,35
"258","SF",1,3,"LA","LA8",1,98
"259","SF",1,4,"LA","LA8",2,26
"260","SF",1,1,"LC","LC1",2,81
"261","SF",1,2,"LC","LC1",1,27
"262","SF",1,3,"LC","LC1",1,117
"263","SF",1,4,"LC","LC1",1,1
"264","SF",1,5,"LC","LC1",1,93
"265","SF",1,1,"LC","LC2",1,6
"266","SF",1,2,"LC","LC2",1,81
"267","SF",1,3,"LC","LC2",1,24
"268","SF",1,4,"LC","LC2",2,64
"269","SF",1,5,"LC","LC2",1,150
"270","SF",1,1,"OH","OH1",1,19
"271","SF",1,2,"OH","OH1",1,38
"272","SF",1,3,"OH","OH1",1,118
"273","SF",1,4,"OH","OH1",1,123
"274","SF",1,5,"OH","OH1",2,123
"275","SF",1,1,"OK","OK1",1,44
"276","SF",1,2,"OK","OK1",1,71
"277","SF",1,3,"OK","OK1",2,43
"278","SF",1,4,"OK","OK1",1,68
"279","SF",1,1,"OL","OL1",2,154
"280","SF",1,2,"OL","OL1",2,108
"281","SF",1,3,"OL","OL1",1,1
"282","SF",1,4,"OL","OL1",2,69
"283","SF",1,5,"OL","OL1",1,101
"284","SF",1,1,"OR","OR1",2,42
"285","SF",1,2,"OR","OR1",1,1
"286","SF",1,3,"OR","OR1",1,43
"287","SF",1,4,"OR","OR1",1,115
"288","SF",1,5,"OR","OR1",2,32
"289","SF",1,1,"PA","PA1",2,86
"290","SF",1,2,"PA","PA1",2,81
"291","SF",1,3,"PA","PA1",1,91
"292","SF",1,4,"PA","PA1",2,80
"293","SF",1,5,"PA","PA1",2,96
"294","SF",1,1,"PA","PA3",2,87
"295","SF",1,3,"PA","PA3",1,103
"296","SF",1,4,"PA","PA3",1,80
"297","SF",1,5,"PA","PA3",1,65
"298","SF",1,1,"PA","PA4",1,140
"299","SF",1,2,"PA","PA4",1,69
"300","SF",1,3,"PA","PA4",1,54
"301","SF",1,4,"PA","PA4",1,60
"302","SF",1,1,"PF","PF1",1,136
"303","SF",1,2,"PF","PF1",1,92
"304","SF",1,3,"PF","PF1",2,127
"305","SF",1,4,"PF","PF1",1,130
"306","SF",1,1,"PF","PF2",1,52
"307","SF",1,2,"PF","PF2",2,137
"308","SF",1,3,"PF","PF2",2,158
"309","SF",1,4,"PF","PF2",1,101
"310","SF",1,5,"PF","PF2",1,82
"311","SF",1,1,"PF","PF4",1,82
"312","SF",1,2,"PF","PF4",1,92
"313","SF",1,3,"PF","PF4",2,87
"314","SF",1,4,"PF","PF4",1,61
"315","SF",1,5,"PF","PF4",2,85
"316","SF",1,1,"PF","PF5",1,96
"317","SF",1,2,"PF","PF5",1,31
"318","SF",1,3,"PF","PF5",1,76
"319","SF",1,4,"PF","PF5",1,151
