"","Site","Block","Tree","Source","Name","cond","ht"
"1","SF",1,1,"AK","AK3",1,47
"2","SF",1,2,"AK","AK3",1,38
"3","SF",1,3,"AK","AK3",1,57
"4","SF",1,4,"AK","AK3",1,21
"5","SF",1,1,"AK","AK6",4,47
"6","SF",1,2,"AK","AK6",1,27
"7","SF",1,3,"AK","AK6",1,21
"8","SF",1,5,"AK","AK6",1,45
"9","SF",1,1,"AK","AK9",1,31
"10","SF",1,2,"AK","AK9",1,42
"11","SF",1,3,"AK","AK9",1,47
"12","SF",1,4,"AK","AK9",1,28
"13","SF",1,5,"AK","AK9",2,39
"14","SF",1,1,"BA","BA2",1,46
"15","SF",1,2,"BA","BA2",1,33
"16","SF",1,3,"BA","BA2",1,31
"17","SF",1,4,"BA","BA2",1,31
"18","SF",1,5,"BA","BA2",1,36
"19","SF",1,1,"BA","BA3",1,30
"20","SF",1,2,"BA","BA3",1,39
"21","SF",1,3,"BA","BA3",4,45
"22","SF",1,4,"BA","BA3",1,41
"23","SF",1,5,"BA","BA3",1,42
"24","SF",1,1,"BA","BA5",1,31
"25","SF",1,2,"BA","BA5",1,19
"26","SF",1,3,"BA","BA5",1,33
"27","SF",1,4,"BA","BA5",1,25
"28","SF",1,5,"BA","BA5",1,41
"29","SF",1,1,"BC","BC3",1,32
"30","SF",1,2,"BC","BC3",1,28
"31","SF",1,3,"BC","BC3",1,41
"32","SF",1,4,"BC","BC3",1,30
"33","SF",1,5,"BC","BC3",1,27
"34","SF",1,1,"BC","BC6",1,38
"35","SF",1,2,"BC","BC6",1,39
"36","SF",1,3,"BC","BC6",1,55
"37","SF",1,4,"BC","BC6",1,33
"38","SF",1,5,"BC","BC6",1,31
"39","SF",1,1,"BC","BC8",4,31
"40","SF",1,3,"BC","BC8",1,37
"41","SF",1,4,"BC","BC8",1,41
"42","SF",1,5,"BC","BC8",1,43
"43","SF",1,1,"BK","BK2",1,30
"44","SF",1,2,"BK","BK2",1,36
"45","SF",1,3,"BK","BK2",1,43
"46","SF",1,4,"BK","BK2",1,56
"47","SF",1,5,"BK","BK2",1,39
"48","SF",1,1,"BK","BK3",1,41
"49","SF",1,2,"BK","BK3",1,41
"50","SF",1,3,"BK","BK3",1,22
"51","SF",1,4,"BK","BK3",1,40
"52","SF",1,5,"BK","BK3",1,42
"53","SF",1,1,"BK","BK5",1,42
"54","SF",1,2,"BK","BK5",1,46
"55","SF",1,3,"BK","BK5",1,37
"56","SF",1,4,"BK","BK5",1,38
"57","SF",1,5,"BK","BK5",1,34
"58","SF",1,1,"BL","BL1",1,35
"59","SF",1,2,"BL","BL1",1,22
"60","SF",1,3,"BL","BL1",4,34
"61","SF",1,4,"BL","BL1",1,34
"62","SF",1,5,"BL","BL1",1,31
"63","SF",1,1,"BL","BL2",1,48
"64","SF",1,2,"BL","BL2",1,37
"65","SF",1,1,"BL","BL3",1,51
"66","SF",1,2,"BL","BL3",4,20
"67","SF",1,3,"BL","BL3",1,42
"68","SF",1,4,"BL","BL3",1,35
"69","SF",1,5,"BL","BL3",1,51
"70","SF",1,1,"BR","BR3",1,27
"71","SF",1,2,"BR","BR3",1,29
"72","SF",1,3,"BR","BR3",1,29
"73","SF",1,4,"BR","BR3",1,43
"74","SF",1,5,"BR","BR3",1,45
"75","SF",1,1,"BR","BR7",4,49
"76","SF",1,2,"BR","BR7",1,39
"77","SF",1,3,"BR","BR7",1,34
"78","SF",1,4,"BR","BR7",1,31
"79","SF",1,5,"BR","BR7",1,31
"80","SF",1,1,"CA","CA3",1,46
"81","SF",1,2,"CA","CA3",1,25
"82","SF",1,3,"CA","CA3",1,30
"83","SF",1,4,"CA","CA3",1,24
"84","SF",1,5,"CA","CA3",1,37
"85","SF",1,1,"CA","CA4",1,50
"86","SF",1,2,"CA","CA4",4,31
"87","SF",1,3,"CA","CA4",1,40
"88","SF",1,4,"CA","CA4",1,23
"89","SF",1,5,"CA","CA4",4,40
"90","SF",1,1,"CB","CB1",1,50
"91","SF",1,2,"CB","CB1",1,36
"92","SF",1,3,"CB","CB1",1,23
"93","SF",1,4,"CB","CB1",1,53
"94","SF",1,5,"CB","CB1",1,36
"95","SF",1,1,"CC","CC2",1,46
"96","SF",1,2,"CC","CC2",1,46
"97","SF",1,3,"CC","CC2",1,40
"98","SF",1,4,"CC","CC2",1,59
"99","SF",1,5,"CC","CC2",1,32
"100","SF",1,1,"CC","CC4",1,36
"101","SF",1,2,"CC","CC4",1,36
"102","SF",1,3,"CC","CC4",1,46
"103","SF",1,4,"CC","CC4",1,48
"104","SF",1,5,"CC","CC4",1,27
"105","SF",1,1,"CC","CC7",1,34
"106","SF",1,2,"CC","CC7",1,35
"107","SF",1,3,"CC","CC7",1,37
"108","SF",1,4,"CC","CC7",1,39
"109","SF",1,5,"CC","CC7",1,17
"110","SF",1,1,"CL","CL1",1,35
"111","SF",1,2,"CL","CL1",1,50
"112","SF",1,3,"CL","CL1",4,41
"113","SF",1,4,"CL","CL1",4,31
"114","SF",1,5,"CL","CL1",1,30
"115","SF",1,1,"CP","CP24",1,29
"116","SF",1,2,"CP","CP24",1,42
"117","SF",1,3,"CP","CP24",4,45
"118","SF",1,4,"CP","CP24",1,42
"119","SF",1,5,"CP","CP24",1,38
"120","SF",1,1,"CP","CP26",1,45
"121","SF",1,2,"CP","CP26",1,51
"122","SF",1,3,"CP","CP26",1,49
"123","SF",1,4,"CP","CP26",1,27
"124","SF",1,5,"CP","CP26",1,25
"125","SF",1,3,"CP","CP9",1,47
"126","SF",1,5,"CP","CP9",1,35
"127","SF",1,1,"CR","CR2",1,50
"128","SF",1,2,"CR","CR2",1,30
"129","SF",1,3,"CR","CR2",4,30
"130","SF",1,4,"CR","CR2",1,35
"131","SF",1,5,"CR","CR2",1,24
"132","SF",1,1,"CR","CR3",1,37
"133","SF",1,2,"CR","CR3",1,40
"134","SF",1,3,"CR","CR3",1,43
"135","SF",1,4,"CR","CR3",1,44
"136","SF",1,5,"CR","CR3",1,39
"137","SF",1,1,"CR","CR4",1,29
"138","SF",1,2,"CR","CR4",1,18
"139","SF",1,3,"CR","CR4",4,29
"140","SF",1,4,"CR","CR4",1,38
"141","SF",1,5,"CR","CR4",1,47
"142","SF",1,1,"CY","CY6",1,39
"143","SF",1,2,"CY","CY6",1,40
