"","Site","Block","Tree","Source","Name","cond","ht"
"1","BL",3,3,"AK","AK3",4,111
"2","BL",3,4,"AK","AK3",4,53
"3","BL",3,5,"AK","AK3",4,113
"4","BL",3,3,"AK","AK6",4,65
"5","BL",3,5,"AK","AK6",1,69
"6","BL",3,2,"AK","AK9",4,166
"7","BL",3,4,"AK","AK9",4,122
"8","BL",3,3,"BA","BA2",1,131
"9","BL",3,4,"BA","BA2",1,97
"10","BL",3,2,"BA","BA3",4,105
"11","BL",3,4,"BA","BA5",4,96
"12","BL",3,3,"BC","BC3",4,128
"13","BL",3,4,"BC","BC3",4,131
"14","BL",3,5,"BC","BC3",1,20
"15","BL",3,4,"BC","BC6",1,1
"16","BL",3,2,"BK","BK2",4,114
"17","BL",3,5,"BK","BK2",4,143
"18","BL",3,5,"BK","BK3",4,61
"19","BL",3,1,"BK","BK5",4,25
"20","BL",3,5,"BK","BK5",4,88
"21","BL",3,1,"BL","BL1",4,50
"22","BL",3,3,"BL","BL1",4,123
"23","BL",3,5,"BL","BL1",4,104
"24","BL",3,1,"BL","BL2",4,147
"25","BL",3,3,"BL","BL3",4,192
"26","BL",3,5,"BR","BR3",4,124
"27","BL",3,4,"CA","CA3",1,118
"28","BL",3,4,"CA","CA4",4,57
"29","BL",3,3,"CB","CB1",4,47
"30","BL",3,2,"CL","CL1",4,102
"31","BL",3,4,"CL","CL1",4,124
"32","BL",3,5,"CL","CL1",4,154
"33","BL",3,3,"CR","CR3",4,120
"34","BL",3,3,"CR","CR4",4,78
"35","BL",3,5,"CR","CR4",4,60
"36","BL",3,3,"CY","CY6",4,190
"37","BL",3,4,"DE","DE4",4,45
"38","BL",3,2,"DE","DE5",4,45
"39","BL",3,4,"FB","FB3",1,97
"40","BL",3,5,"FB","FB3",4,156
"41","BL",3,5,"FB","FB9",4,106
"42","BL",3,2,"FW","FW10",1,122
"43","BL",3,4,"FW","FW10",1,196
"44","BL",3,5,"FW","FW10",1,77
"45","BL",3,3,"FW","FW3",4,16
"46","BL",3,5,"FW","FW3",4,131
"47","BL",3,3,"GA","GA3",4,258
"48","BL",3,4,"GA","GA3",1,187
"49","BL",3,5,"GA","GA3",4,161
"50","BL",3,5,"GP","GP1",1,110
"51","BL",3,3,"GP","GP2",4,36
"52","BL",3,4,"GP","GP2",4,123
"53","BL",3,5,"GP","GP2",1,172
"54","BL",3,3,"HC","HC1",4,90
"55","BL",3,4,"HC","HC1",4,127
"56","BL",3,5,"HC","HC1",4,98
"57","BL",3,3,"HC","HC2",4,37
"58","BL",3,3,"HP","HP1",4,138
"59","BL",3,5,"HP","HP1",4,114
"60","BL",3,1,"KL","KL10",1,123
"61","BL",3,3,"KL","KL10",4,194
"62","BL",3,4,"KL","KL11",4,136
"63","BL",3,4,"KL","KL14",4,126
"64","BL",3,1,"KL","KL7",1,156
"65","BL",3,2,"KL","KL7",1,61
"66","BL",3,3,"LA","LA10",4,123
"67","BL",3,4,"LA","LA13",4,69
"68","BL",3,3,"LA","LA8",4,131
"69","BL",3,4,"LC","LC1",4,24
"70","BL",3,3,"OH","OH1",4,29
"71","BL",3,5,"OK","OK1",4,154
"72","BL",3,4,"OL","OL1",1,130
"73","BL",3,3,"OR","OR1",4,125
"74","BL",3,4,"OR","OR1",4,73
"75","BL",3,3,"PA","PA1",4,95
"76","BL",3,2,"PA","PA4",4,172
"77","BL",3,2,"PF","PF2",1,168
"78","BL",3,3,"PF","PF2",4,92
"79","BL",3,4,"PF","PF4",1,48
"80","BL",3,5,"PF","PF4",1,4
"81","BL",3,5,"PF","PF5",4,101
"82","BL",3,3,"PL","PL1",4,80
"83","BL",3,4,"PL","PL1",4,87
"84","BL",3,5,"PL","PL7",4,6
"85","BL",3,5,"RA","RA2",4,173
"86","BL",3,3,"RV","RV3",4,81
"87","BL",3,4,"RV","RV8",4,125
"88","BL",3,5,"SA","SA5",1,59
"89","BL",3,2,"SA","SA7",1,42
"90","BL",3,4,"SC","SC4",4,147
"91","BL",3,3,"SN","SN1",4,83
"92","BL",3,4,"SN","SN1",4,32
"93","BL",3,3,"SN","SN3",4,83
"94","BL",3,5,"SN","SN4",4,106
"95","BL",3,2,"SR","SR2",4,133
"96","BL",3,4,"SR","SR2",1,184
"97","BL",3,4,"SR","SR3",4,186
"98","BL",3,3,"VE","VE10",4,136
"99","BL",3,4,"VE","VE10",4,43
"100","BL",3,4,"VE","VE5",1,99
"101","BL",3,5,"VE","VE5",4,195
"102","BL",3,3,"VE","VE7",4,142
"103","BL",3,4,"VE","VE7",1,52
"104","BL",3,2,"VI","VI3",4,33
"105","BL",3,5,"VI","VI4",4,105
"106","BL",3,3,"WL","WL3",4,72
"107","BL",3,5,"WL","WL3",4,51
"108","BL",3,4,"WL","WL8",4,169
"109","BL",3,4,"WV","WV2",4,147
"110","BL",3,1,"ZE","ZE1",4,88
"111","BL",3,4,"ZE","ZE4",1,33
"112","BL",4,4,"AK","AK3",4,73
"113","BL",4,3,"BA","BA3",4,106
"114","BL",4,2,"BK","BK3",1,124
"115","BL",4,2,"BK","BK5",4,1
"116","BL",4,3,"BL","BL1",4,180
"117","BL",4,3,"BL","BL3",4,119
"118","BL",4,5,"BL","BL3",4,67
"119","BL",4,3,"BR","BR3",4,102
"120","BL",4,5,"CA","CA4",1,144
"121","BL",4,4,"CR","CR3",4,59
"122","BL",4,5,"DE","DE4",1,107
"123","BL",4,2,"GA","GA2",1,72
"124","BL",4,3,"KL","KL12",4,122
"125","BL",4,3,"LA","LA13",4,95
"126","BL",4,3,"RV","RV8",4,44
"127","BL",4,2,"SC","SC4",4,140
"128","BL",4,5,"SN","SN1",1,111
"129","BL",4,4,"SN","SN4",4,65
"130","BL",4,5,"SN","SN4",4,20
"131","BL",4,4,"SR","SR2",4,45
"132","BL",4,3,"SR","SR3",1,87
"133","BL",4,4,"SR","SR3",1,100
"134","BL",4,2,"VE","VE10",4,96
"135","BL",4,4,"VE","VE10",1,134
"136","BL",4,5,"VE","VE7",4,52
"137","BL",4,2,"WL","WL8",4,71
"138","BL",4,4,"WL","WL8",4,63
"139","BL",4,3,"ZE","ZE4",4,105
"140","BL",4,5,"ZE","ZE4",1,65
"141","BL",3,1,"BR","BR3",1,127
"142","BL",3,2,"SC","SC4",4,99
"143","BL",3,1,"BA","BA5",4,90
"144","BL",3,2,"SN","SN3",4,155
"145","BL",3,3,"VI","VI4",1,121
"146","BL",3,1,"FW","FW3",4,116
"147","BL",3,1,"LA","LA8",4,2
"148","BL",3,4,"GP","GP1",4,67
"149","BL",3,2,"CR","CR4",4,117
"150","BL",3,2,"BR","BR3",1,17
"151","BL",3,1,"PF","PF1",4,103
"152","BL",3,4,"OK","OK1",4,51
"153","BL",3,2,"KL","KL6",4,12
"154","BL",3,3,"WV","WV6",4,73
"155","BL",3,2,"DE","DE2",4,87
"156","BL",3,2,"OH","OH1",4,165
"157","BL",4,2,"BC","BC6",4,74
"158","BL",4,3,"BC","BC6",4,86
"159","BL",4,2,"CP","CP9",4,57
"160","BL",4,2,"VE","VE7",4,136
"161","BL",4,1,"PA","PA4",4,97
"162","BL",4,3,"GA","GA3",1,69
"163","BL",4,2,"WL","WL3",4,139
"164","BL",4,4,"SA","SA5",4,129
"165","BL",4,3,"CP","CP9",1,53
"166","BL",4,2,"LC","LC1",4,16
"167","BL",4,2,"DE","DE4",4,154
"168","BL",4,2,"CR","CR2",4,70
"169","BL",4,4,"PF","PF2",1,1
"170","BL",4,2,"CC","CC2",4,191
"171","BL",4,2,"GP","GP1",4,136
"172","BL",4,1,"VI","VI3",1,116
"173","BL",4,2,"DE","DE6",4,142
"174","BL",4,2,"RA","RA2",4,1
"175","BL",4,1,"CR","CR3",4,157
"176","BL",4,4,"BA","BA5",4,202
"177","BL",4,2,"AK","AK9",4,167
"178","BL",4,2,"BR","BR7",1,44
"179","BL",4,2,"KM","KM1",1,155
"180","BL",4,3,"BL","BL2",4,114
"181","BL",4,3,"KL","KL14",4,107
"182","BL",4,2,"LA","LA8",1,110
"183","BL",4,3,"BC","BC8",4,105
"184","BL",4,3,"LC","LC1",4,92
"185","BL",4,2,"PL","PL1",4,190
"186","BL",4,2,"RV","RV8",4,114
"187","BL",4,3,"FB","FB3",4,61
"188","BL",4,3,"CP","CP24",2,92
"189","BL",4,2,"SR","SR2",1,89
"190","BL",4,2,"CA","CA4",4,99
"191","BL",4,3,"LC","LC2",4,236
"192","BL",4,2,"CL","CL1",4,110
"193","BL",4,3,"BA","BA5",4,113
"194","BL",3,3,"CL","CL1",4,136
"195","BL",3,3,"SA","SA5",4,54
"196","BL",3,4,"CR","CR3",4,126
"197","BL",3,2,"BL","BL1",4,160
"198","BL",3,2,"DE","DE6",4,151
"199","BL",3,1,"CR","CR2",1,88
"200","BL",3,3,"KM","KM10",4,143
"201","BL",3,1,"PF","PF2",4,122
"202","BL",3,2,"GP","GP2",4,94
"203","BL",3,2,"HP","HP1",4,126
"204","BL",3,3,"SA","SA8",4,157
"205","BL",3,2,"CP","CP24",4,38
"206","BL",3,3,"BK","BK3",4,149
"207","BL",3,3,"KL","KL14",4,96
"208","BL",3,1,"KL","KL12",4,82
