"","Site","Block","Tree","Source","Name","cond","ht"
"1","SO",1,1,"AK","AK3",1,53
"2","SO",1,3,"AK","AK3",4,36
"3","SO",1,4,"AK","AK3",1,45
"4","SO",1,5,"AK","AK3",4,28
"5","SO",1,6,"AK","AK3",4,28
"6","SO",1,1,"AK","AK6",1,40
"7","SO",1,2,"AK","AK6",1,56
"8","SO",1,4,"AK","AK6",4,20
"9","SO",1,5,"AK","AK6",1,21
"10","SO",1,1,"AK","AK9",1,38
"11","SO",1,2,"AK","AK9",4,35
"12","SO",1,4,"AK","AK9",1,38
"13","SO",1,5,"AK","AK9",4,46
"14","SO",1,1,"BA","BA2",1,36
"15","SO",1,2,"BA","BA2",1,47
"16","SO",1,3,"BA","BA2",4,30
"17","SO",1,5,"BA","BA2",1,33
"18","SO",1,1,"BA","BA3",4,42
"19","SO",1,4,"BA","BA3",1,47
"20","SO",1,5,"BA","BA3",2,31
"21","SO",1,1,"BA","BA5",2,48
"22","SO",1,2,"BA","BA5",1,25
"23","SO",1,3,"BA","BA5",1,32
"24","SO",1,4,"BA","BA5",1,30
"25","SO",1,5,"BA","BA5",1,27
"26","SO",1,1,"BC","BC3",1,24
"27","SO",1,2,"BC","BC3",1,38
"28","SO",1,3,"BC","BC3",1,35
"29","SO",1,4,"BC","BC3",1,52
"30","SO",1,1,"BC","BC6",1,40
"31","SO",1,2,"BC","BC6",2,28
"32","SO",1,3,"BC","BC6",2,33
"33","SO",1,4,"BC","BC6",4,34
"34","SO",1,5,"BC","BC6",1,33
"35","SO",1,1,"BC","BC8",4,37
"36","SO",1,2,"BC","BC8",1,39
"37","SO",1,3,"BC","BC8",1,36
"38","SO",1,4,"BC","BC8",1,50
"39","SO",1,5,"BC","BC8",1,49
"40","SO",1,1,"BK","BK2",1,37
"41","SO",1,2,"BK","BK2",4,43
"42","SO",1,3,"BK","BK2",1,43
"43","SO",1,4,"BK","BK2",2,39
"44","SO",1,5,"BK","BK2",4,39
"45","SO",1,1,"BK","BK3",4,49
"46","SO",1,5,"BK","BK3",1,46
"47","SO",1,1,"BK","BK5",2,34
"48","SO",1,2,"BK","BK5",1,23
"49","SO",1,3,"BK","BK5",1,37
"50","SO",1,4,"BK","BK5",1,31
"51","SO",1,5,"BK","BK5",4,35
"52","SO",1,1,"BL","BL1",4,49
"53","SO",1,2,"BL","BL1",4,39
"54","SO",1,3,"BL","BL1",1,38
"55","SO",1,4,"BL","BL1",4,37
"56","SO",1,5,"BL","BL1",1,37
"57","SO",1,1,"BL","BL2",4,33
"58","SO",1,2,"BL","BL2",4,23
"59","SO",1,4,"BL","BL2",1,32
"60","SO",1,5,"BL","BL2",1,35
"61","SO",1,1,"BL","BL3",2,36
"62","SO",1,2,"BL","BL3",1,40
"63","SO",1,3,"BL","BL3",1,44
"64","SO",1,5,"BL","BL3",1,54
"65","SO",1,1,"BR","BR3",4,22
"66","SO",1,2,"BR","BR3",2,34
"67","SO",1,4,"BR","BR3",4,29
"68","SO",1,5,"BR","BR3",1,22
"69","SO",1,1,"BR","BR7",4,15
"70","SO",1,2,"BR","BR7",1,21
"71","SO",1,3,"BR","BR7",4,36
"72","SO",1,4,"BR","BR7",1,24
"73","SO",1,1,"CA","CA3",1,33
"74","SO",1,2,"CA","CA3",2,36
"75","SO",1,4,"CA","CA3",4,36
"76","SO",1,5,"CA","CA3",1,33
"77","SO",1,1,"CA","CA4",4,34
"78","SO",1,2,"CA","CA4",1,49
"79","SO",1,3,"CA","CA4",1,28
"80","SO",1,4,"CA","CA4",1,35
"81","SO",1,1,"CB","CB1",4,27
"82","SO",1,3,"CB","CB1",2,17
"83","SO",1,1,"CC","CC2",2,33
"84","SO",1,2,"CC","CC2",1,63
"85","SO",1,3,"CC","CC2",4,25
"86","SO",1,5,"CC","CC2",4,40
"87","SO",1,4,"CC","CC4",2,38
"88","SO",1,5,"CC","CC4",1,39
"89","SO",1,1,"CC","CC7",1,44
"90","SO",1,3,"CC","CC7",1,48
"91","SO",1,4,"CC","CC7",2,38
"92","SO",1,5,"CC","CC7",1,46
"93","SO",1,1,"CL","CL1",4,44
"94","SO",1,2,"CL","CL1",2,35
"95","SO",1,3,"CL","CL1",1,24
"96","SO",1,4,"CL","CL1",1,40
