"","Site","Group","DBK","NumLoc","NumDist","AIC"
"266",77,"Local",0,0,0,0
"267",77,"Local",0,0,0,0
"268",77,"Local",23,0,0,0
"269",77,"Local",147,0,0,0
"270",77,"Local",17,0,0,0
"271",77,"Local",10,0,0,0
"272",77,"Local",31,0,0,0
"273",77,"Local",0,0,0,0
"274",77,"Local",0,0,0,0
"275",77,"Local",0,0,0,0
"276",77,"Local",107,0,0,0
"277",77,"Local",56,0,0,0
"278",77,"Local",24,0,0,0
"279",77,"Local",0,0,0,0
"280",77,"Local",13,0,0,0
"281",77,"Local",0,0,0,0
"282",77,"Local",0,0,0,0
"283",77,"Local",26,0,0,0
"284",77,"Local",0,0,0,0
"285",77,"Local",111,0,0,0
"286",77,"Local",0,0,0,0
"287",77,"Local",29,0,0,0
"288",77,"Local",1,0,0,0
"289",77,"Local",9,0,0,0
"290",77,"Local",3,0,0,0
"291",77,"Local",0,0,0,0
"292",77,"Local",59,0,0,0
"293",77,"Local",16,0,0,0
"294",77,"Local",0,0,0,0
"295",77,"Local",45,0,0,0
"296",77,"Local",8,0,0,0
"297",77,"Local",0,0,0,0
"298",77,"Local",0,0,0,0
"299",77,"Local",42,0,0,0
"300",77,"Local",55,0,0,0
"301",77,"Local",0,0,0,0
"302",77,"Local",25,0,0,0
"303",77,"Local",0,0,0,0
"304",77,"Local",0,0,0,0
"305",77,"Local",156,0,0,0
"306",77,"Local",114,0,0,0
"307",77,"Local",115,0,0,0
"308",77,"Local",0,0,0,0
"309",77,"Local",0,0,0,0
"310",77,"Local",5,0,0,0
"311",77,"Local",153,0,0,0
"312",77,"Local",65,0,0,0
"313",77,"Local",0,0,0,0
"314",77,"Local",0,0,0,0
"315",77,"Local",0,0,0,0
"316",77,"Local",0,0,0,0
"317",77,"Local",0,0,0,0
"318",77,"Local",0,0,0,0
"319",77,"Local",0,0,0,0
"320",77,"Local",0,0,0,0
"321",77,"Local",2,0,0,0
"322",77,"Local",50,0,0,0
"323",77,"Local",0,0,0,0
"324",77,"Local",0,0,0,0
"325",77,"Local",11,0,0,0
"326",77,"Local",0,0,0,0
"327",77,"Local",0,0,0,0
"328",77,"Local",0,0,0,0
"329",77,"Local",0,0,0,0
"330",77,"Local",0,0,0,0
"331",77,"Local",6,0,0,0
"332",77,"Local",24,0,0,0
"333",77,"Local",29,0,0,0
"334",77,"Local",10,0,0,0
"335",77,"Local",0,0,0,0
"336",77,"Local",0,0,0,0
"337",77,"Local",0,0,0,0
"338",77,"Local",0,0,0,0
"339",77,"Local",3,0,0,0
"340",77,"Local",0,0,0,0
"341",77,"Local",0,0,0,0
"342",77,"Local",0,0,0,0
"343",77,"Local",29,0,0,0
"344",77,"Local",0,0,0,0
"345",77,"Local",0,0,0,0
"346",77,"Local",33,0,0,0
"347",77,"Local",0,0,0,0
"348",77,"Local",0,0,0,0
"349",77,"Local",8,0,0,0
"350",77,"Local",0,0,0,0
"351",77,"Local",0,0,0,0
"352",77,"Local",0,0,0,0
"353",77,"Local",0,0,0,0
"354",77,"Local",0,0,0,0
"355",77,"Local",0,0,0,0
"356",77,"Local",0,0,0,0
"357",77,"Local",13,0,0,0
"358",77,"Local",0,0,0,0
"359",77,"Local",11,0,0,0
