Site,Ecoregion,Source,Family,Block,Tree,Condition,Height,Distance,ElevDist,eFFP,MSP,Slope,Aspect,Hardiness,DD.5.sp,Year
PH,CORA,LC,LC2,3,1,1,75,147.0731668,159.0885278,1159,4,83.09042267,13.2,96,2651,15
PH,PULO,OH,OH1,1,5,1,152,126.5956651,-5.42977318,215,-44,110.7904227,37.8,73,2407,15
PH,PULO,OH,OH1,3,1,2,129,126.5956651,-5.42977318,215,-44,110.7904227,37.8,73,2407,15
PH,CSCD,OK,OK1,2,4,2,5,389.4372118,904.6492352,1019,84,67.79042267,14.8,118,2616,15
PH,PULO,OL,OL1,1,4,4,66,45.20557893,-18.58392669,947,8,92.79042267,16.5,79,2225,15
PH,PULO,OL,OL1,2,3,2,58,45.20557893,-18.58392669,947,8,92.79042267,16.5,79,2225,15
PH,PULO,PA,PA1,1,3,4,71,131.7889222,75.66183923,605,-54,116.9904227,21.1,90,2617,15
PH,PULO,PA,PA3,1,5,1,32,132.9411764,24.26331074,534,-63,125.2904227,23.2,80,2531,15
PH,SRNA,PL,PL1,1,2,2,32,946.2996846,775.7186733,751,-105,300.2904227,23.3,37,1311,15
PH,KLMT,RA,RA2,1,3,2,104,574.0743263,788.6608198,3236,247,43.29042267,6.1,54,1960,15
PH,KLMT,RA,RA2,3,1,2,79,574.0743263,788.6608198,3236,247,43.29042267,6.1,54,1960,15
PH,KLMT,RA,RA8,1,5,2,109,574.0743263,788.6608198,3236,247,43.29042267,6.1,54,1960,15
PH,CSCO,RV,RV3,2,1,4,109,883.5498772,245.3481214,696,-135,420.5904227,24.4,28,1192,15
PH,CORA,SA,SA5,1,2,4,96,1128.927883,317.0010823,920,-132,336.7904227,19.8,18,1044,15
PH,CORA,SA,SA7,1,4,2,165,1128.587692,334.2592152,963,-130,330.5904227,19.2,18,1024,15
PH,CORA,SA,SA7,3,4,2,27,1128.587692,334.2592152,963,-130,330.5904227,19.2,18,1024,15
PH,CORA,SA,SA8,2,1,2,8,1129.00736,332.7127236,927,-131,334.3904227,19.7,18,1041,15
PH,CORA,SA,SA8,2,2,4,26,1129.00736,332.7127236,927,-131,334.3904227,19.7,18,1041,15
PH,CORA,SA,SA8,3,2,1,210,1129.00736,332.7127236,927,-131,334.3904227,19.7,18,1041,15
PH,CORA,SC,SC4,4,2,2,157,1107.009782,845.8340168,894,-131,346.4904227,19.9,24,1215,15
PH,CORA,SC,SC4,4,4,1,1,1107.009782,845.8340168,894,-131,346.4904227,19.9,24,1215,15
PH,CSCO,SR,SR2,1,2,1,169,1018.686765,-17.85467488,452,-164,746.3904227,32,20,1021,15
PH,CSCO,SR,SR2,1,4,2,133,1018.686765,-17.85467488,452,-164,746.3904227,32,20,1021,15
PH,CSCO,SR,SR2,4,3,1,42,1018.686765,-17.85467488,452,-164,746.3904227,32,20,1021,15
PH,CSCO,SR,SR3,2,5,4,93,1018.507696,-19.27878782,414,-165,790.0904227,33.5,20,1038,15
PH,PULO,VI,VI3,3,1,4,37,170.1263506,49.81192065,609,-46,120.1904227,21.9,79,2377,15
PH,PULO,VI,VI5,3,2,2,141,164.9784724,6.85425538,561,-50,122.9904227,23.2,74,2327,15
PH,WIVA,ZE,ZE6,2,1,1,96,248.9517514,101.1379657,885,15,93.29042267,17.7,73,2093,15
PH,WIVA,ZE,ZE6,4,3,4,66,248.9517514,101.1379657,885,15,93.29042267,17.7,73,2093,15
PH,PULO,FW,FW10,2,5,1,126,13.00239329,77.83639803,714,4,94.69042267,20.4,73,2160,15
PH,KLMT,KLa,KL6,3,1,2,44,589.3060613,886.6922628,1447,-48,145.8904227,12,87,2220,15
PH,CORA,LA,LA5,4,3,2,1,1106.354727,420.6608198,754,-136,378.7904227,22.9,20,1076,15
PH,SRNA,PL,PL11,4,3,4,16,947.048248,869.5648668,790,-101,284.7904227,22.4,39,1346,15
PH,CORA,SA,SA5,3,1,1,101,1128.927883,317.0010823,920,-132,336.7904227,19.8,18,1044,15
PH,CORA,SA,SA5,3,4,4,1,1128.927883,317.0010823,920,-132,336.7904227,19.8,18,1044,15
PH,CORA,SA,SA7,3,2,2,84,1128.587692,334.2592152,963,-130,330.5904227,19.2,18,1024,15
PH,CORA,SA,SA7,3,3,2,14,1128.587692,334.2592152,963,-130,330.5904227,19.2,18,1024,15
PH,CORA,SA,SA7,3,5,2,58,1128.587692,334.2592152,963,-130,330.5904227,19.2,18,1024,15
PH,CORA,SA,SA8,3,3,4,63,1129.00736,332.7127236,927,-131,334.3904227,19.7,18,1041,15
PH,PULO,CR,CR3,3,1,2,20,131.1091077,80.68247603,826,38,80.19042267,18.4,73,2152,15
PH,KLMT,RA,RA8,3,5,2,115,574.0743263,788.6608198,3236,247,43.29042267,6.1,54,1960,15
