"","Site","Ecoregion","Source","Family","Block","Tree","Condition","Height","Distance","ElevDist","eFFP","MSP","Slope","Aspect","Hardiness","DD.5.sp","Year"
"1732","SO","KLMT","KLb","KL12","2","1","4","22","112.166946908427","176","1145","17","225.484262369","16.4","52","1483","12"
"1733","SO","CORA","GA","GA2","2","2","1","44","274.348715490614","-57.3354134","1255","4","228.184262369","15","35","1387","12"
"1734","SO","PULO","VI","VI3","2","1","1","46","666.380684416106","-233.84889918","629","57","120.184262369","21.9","79","2284","12"
"1735","SO","CORA","SA","SA8","2","2","1","38","623.398598536242","49.0519038","947","-28","334.384262369","19.7","18","948","12"
"1736","SO","CSCO","RV","RV8","2","1","1","24","365.363298534749","-35.7449546","719","-32","418.384262369","24.3","28","1104","12"
"1737","SO","KLMT","HC","HC2","2","2","1","53","251.326260707605","95.7916281","1216","17","202.184262369","15.5","34","1376","12"
"1738","SO","CSCO","BL","BL2","2","2","1","24","375.580220579105","117.0671602","785","-33","431.484262369","22.2","42","1360","12"
"1739","SO","CSCO","BL","BL3","2","1","1","44","375.540070138778","121.8810332","787","-33","431.084262369","22.1","42","1360","12"
"1740","SO","PULO","PA","PA3","2","3","1","35","619.011537276873","-259.39750909","554","40","125.284262369","23.2","80","2438","12"
"1741","SO","CSCO","CC","CC7","1","2","1","47","509.563109555359","-294.47171558","435","-61","738.084262369","33.3","20","964","12"
"1742","SO","KLMT","HC","HC1","1","3","4","47","251.344446219044","91.8283781","1216","17","202.284262369","15.5","34","1376","12"
"1743","SO","SRNA","SN","SN2","1","1","1","28","399.036739178814","238","1177","12","254.684262369","17.1","33","1132","12"
"1744","SO","CORA","LC","LC1","2","2","1","31","615.438430570665","293.9162552","1031","95","89.584262369","14.7","92","2506","12"
"1745","SO","KLMT","CY","CY6","2","1","1","34","43.2650877727978","-49.9655697","541","32","175.784262369","26.3","67","1832","12"
"1746","SO","WIVA","WL","WL8","2","2","1","25","316.332113985251","-199.2963772","807","103","102.884262369","19.7","66","1879","12"
"1747","SO","SRNA","SN","SN4","2","2","1","52","406.667007211178","244.7090392","983","3","285.184262369","19.9","30","1067","12"
"1748","SO","PULO","FW","FW10","2","1","1","25","535.292333931539","-205.8244218","734","107","94.684262369","20.4","73","2067","12"
"1749","SO","KLMT","CY","CY6","2","2","1","33","43.2650877727978","-49.9655697","541","32","175.784262369","26.3","67","1832","12"
"1750","SO","KLMT","KLa","KL6","2","2","1","30","66.4728719762569","603.031443","1467","55","145.884262369","12","87","2127","12"
"1751","SO","SRNA","PL","PL11","2","2","4","26","479.608483278082","585.904047","810","2","284.784262369","22.4","39","1253","12"
"1752","SO","CORA","GA","GA1","2","3","1","32","274.10843243312","-149.6550878","1187","-7","259.084262369","15.8","34","1372","12"
"1753","SO","PULO","OL","OL1","2","4","1","37","503.08330365779","-302.24474652","967","111","92.784262369","16.5","79","2132","12"
"1754","SO","CSCO","SR","SR3","2","2","1","34","508.405965748811","-302.93960765","434","-62","790.084262369","33.5","20","945","12"
"1755","SO","WIVA","ZE","ZE1","2","2","1","36","276.037350928908","-182.5228541","905","118","93.284262369","17.7","73","2000","12"
"1756","SO","KLMT","RA","RA8","2","2","1","17","76.8259384148475","505","3256","350","43.284262369","6.1","54","1867","12"
"1757","SO","KLMT","CP","CP26","2","2","1","27","53.1167034526776","388.6523575","333","22","192.484262369","33.2","108","2205","12"
"1758","SO","KLMT","BK","BK3","2","1","1","42","81.5626884285419","-85.2662816","2253","226","59.584262369","8.8","41","1639","12"
"1759","SO","CORA","LA","LA5","1","2","1","37","600.151530340138","137","774","-33","378.784262369","22.9","20","983","12"
"1760","SO","CORA","BA","BA3","1","2","1","33","97.3158579356447","-264.27583187","1415","129","71.884262369","12.5","35","1861","12"
"1761","SO","CSCO","CC","CC2","1","4","1","49","509.638057216889","-279.25177662","444","-61","728.484262369","32.9","20","965","12"
"1762","SO","CSCD","DE","DE2","1","5","1","38",NA,NA,NA,NA,NA,NA,NA,NA,"12"
"1763","SO","WIVA","AK","AK9","1","3","1","30","254.871979866368","-249.88266486","781","84","113.884262369","20","66","1907","12"
