Site,Ecoregion,Source,Family,Block,Tree,Condition,Height,Distance,ElevDist,eFFP,MSP,Slope,Aspect,Hardiness,DD.5.sp,Year
PH,WIVA,AK,AK6,2,1,1,38,269.1047817,33.77815497,761,-19,113.8904227,20,66,2000,12
PH,WIVA,AK,AK6,2,2,4,44,269.1047817,33.77815497,761,-19,113.8904227,20,66,2000,12
PH,WIVA,AK,AK6,2,3,1,62,269.1047817,33.77815497,761,-19,113.8904227,20,66,2000,12
PH,WIVA,AK,AK6,2,5,1,46,269.1047817,33.77815497,761,-19,113.8904227,20,66,2000,12
PH,WIVA,AK,AK6,3,1,1,49,269.1047817,33.77815497,761,-19,113.8904227,20,66,2000,12
PH,WIVA,AK,AK6,3,2,1,75,269.1047817,33.77815497,761,-19,113.8904227,20,66,2000,12
PH,WIVA,AK,AK6,3,3,1,16,269.1047817,33.77815497,761,-19,113.8904227,20,66,2000,12
PH,WIVA,AK,AK6,3,4,1,34,269.1047817,33.77815497,761,-19,113.8904227,20,66,2000,12
PH,WIVA,AK,AK6,3,5,4,61,269.1047817,33.77815497,761,-19,113.8904227,20,66,2000,12
PH,WIVA,AK,AK6,4,1,1,72,269.1047817,33.77815497,761,-19,113.8904227,20,66,2000,12
PH,WIVA,AK,AK6,4,2,1,47,269.1047817,33.77815497,761,-19,113.8904227,20,66,2000,12
PH,WIVA,AK,AK6,4,3,1,57,269.1047817,33.77815497,761,-19,113.8904227,20,66,2000,12
PH,WIVA,AK,AK6,4,5,1,52,269.1047817,33.77815497,761,-19,113.8904227,20,66,2000,12
PH,WIVA,AK,AK6,NA,NA,1,35,269.1047817,33.77815497,761,-19,113.8904227,20,66,2000,12
PH,WIVA,AK,AK6,NA,NA,1,28,269.1047817,33.77815497,761,-19,113.8904227,20,66,2000,12
PH,WIVA,AK,AK6,NA,NA,1,62,269.1047817,33.77815497,761,-19,113.8904227,20,66,2000,12
PH,WIVA,AK,AK6,NA,NA,1,64,269.1047817,33.77815497,761,-19,113.8904227,20,66,2000,12
PH,WIVA,AK,AK9,1,1,4,55,269.1047817,33.77815497,761,-19,113.8904227,20,66,2000,12
PH,WIVA,AK,AK9,1,3,1,57,269.1047817,33.77815497,761,-19,113.8904227,20,66,2000,12
PH,WIVA,AK,AK9,1,4,1,64,269.1047817,33.77815497,761,-19,113.8904227,20,66,2000,12
PH,WIVA,AK,AK9,1,5,1,61,269.1047817,33.77815497,761,-19,113.8904227,20,66,2000,12
PH,WIVA,AK,AK9,2,1,1,29,269.1047817,33.77815497,761,-19,113.8904227,20,66,2000,12
PH,WIVA,AK,AK9,2,2,1,55,269.1047817,33.77815497,761,-19,113.8904227,20,66,2000,12
PH,WIVA,AK,AK9,2,3,1,55,269.1047817,33.77815497,761,-19,113.8904227,20,66,2000,12
PH,WIVA,AK,AK9,2,4,1,37,269.1047817,33.77815497,761,-19,113.8904227,20,66,2000,12
PH,WIVA,AK,AK9,2,5,1,51,269.1047817,33.77815497,761,-19,113.8904227,20,66,2000,12
PH,WIVA,AK,AK9,3,1,1,22,269.1047817,33.77815497,761,-19,113.8904227,20,66,2000,12
PH,WIVA,AK,AK9,3,2,1,61,269.1047817,33.77815497,761,-19,113.8904227,20,66,2000,12
PH,WIVA,AK,AK9,3,3,1,62,269.1047817,33.77815497,761,-19,113.8904227,20,66,2000,12
PH,WIVA,AK,AK9,3,4,1,32,269.1047817,33.77815497,761,-19,113.8904227,20,66,2000,12
PH,WIVA,AK,AK9,3,5,1,44,269.1047817,33.77815497,761,-19,113.8904227,20,66,2000,12
PH,WIVA,AK,AK9,4,2,1,43,269.1047817,33.77815497,761,-19,113.8904227,20,66,2000,12
PH,WIVA,AK,AK9,4,3,1,54,269.1047817,33.77815497,761,-19,113.8904227,20,66,2000,12
PH,WIVA,AK,AK9,4,4,4,58,269.1047817,33.77815497,761,-19,113.8904227,20,66,2000,12
PH,WIVA,AK,AK9,NA,NA,1,40,269.1047817,33.77815497,761,-19,113.8904227,20,66,2000,12
PH,WIVA,AK,AK9,NA,NA,1,54,269.1047817,33.77815497,761,-19,113.8904227,20,66,2000,12
PH,CORA,BA,BA2,1,1,1,43,491.3533191,15.44755062,1378,24,71.99042267,12.6,35,1969,12
PH,CORA,BA,BA2,1,2,1,48,491.3533191,15.44755062,1378,24,71.99042267,12.6,35,1969,12
PH,CORA,BA,BA2,1,3,1,55,491.3533191,15.44755062,1378,24,71.99042267,12.6,35,1969,12
PH,CORA,BA,BA2,1,4,1,59,491.3533191,15.44755062,1378,24,71.99042267,12.6,35,1969,12
PH,CORA,BA,BA2,1,5,4,71,491.3533191,15.44755062,1378,24,71.99042267,12.6,35,1969,12
PH,CORA,BA,BA2,1,6,1,75,491.3533191,15.44755062,1378,24,71.99042267,12.6,35,1969,12
PH,CORA,BA,BA2,2,1,1,59,491.3533191,15.44755062,1378,24,71.99042267,12.6,35,1969,12
PH,CORA,BA,BA2,2,3,4,34,491.3533191,15.44755062,1378,24,71.99042267,12.6,35,1969,12
PH,CORA,BA,BA2,2,4,1,70,491.3533191,15.44755062,1378,24,71.99042267,12.6,35,1969,12
PH,CORA,BA,BA2,3,1,1,48,491.3533191,15.44755062,1378,24,71.99042267,12.6,35,1969,12
PH,CORA,BA,BA2,3,2,1,50,491.3533191,15.44755062,1378,24,71.99042267,12.6,35,1969,12
PH,CORA,BA,BA2,3,3,1,61,491.3533191,15.44755062,1378,24,71.99042267,12.6,35,1969,12
PH,CORA,BA,BA2,3,4,4,50,491.3533191,15.44755062,1378,24,71.99042267,12.6,35,1969,12
PH,CORA,BA,BA2,3,5,1,62,491.3533191,15.44755062,1378,24,71.99042267,12.6,35,1969,12
PH,CORA,BA,BA2,4,1,1,70,491.3533191,15.44755062,1378,24,71.99042267,12.6,35,1969,12
PH,CORA,BA,BA2,4,2,1,54,491.3533191,15.44755062,1378,24,71.99042267,12.6,35,1969,12
PH,CORA,BA,BA2,4,3,2,58,491.3533191,15.44755062,1378,24,71.99042267,12.6,35,1969,12
PH,CORA,BA,BA2,4,4,1,63,491.3533191,15.44755062,1378,24,71.99042267,12.6,35,1969,12
PH,CORA,BA,BA2,4,5,1,65,491.3533191,15.44755062,1378,24,71.99042267,12.6,35,1969,12
PH,CORA,BA,BA2,NA,NA,1,59,491.3533191,15.44755062,1378,24,71.99042267,12.6,35,1969,12
PH,CORA,BA,BA3,1,1,1,24,491.6687228,19.38498796,1395,26,71.89042267,12.5,35,1954,12
PH,CORA,BA,BA3,1,2,4,48,491.6687228,19.38498796,1395,26,71.89042267,12.5,35,1954,12
PH,CORA,BA,BA3,1,3,1,76,491.6687228,19.38498796,1395,26,71.89042267,12.5,35,1954,12
PH,CORA,BA,BA3,1,4,1,45,491.6687228,19.38498796,1395,26,71.89042267,12.5,35,1954,12
PH,CORA,BA,BA3,1,5,1,53,491.6687228,19.38498796,1395,26,71.89042267,12.5,35,1954,12
PH,CORA,BA,BA3,1,6,1,23,491.6687228,19.38498796,1395,26,71.89042267,12.5,35,1954,12
PH,CORA,BA,BA3,2,1,1,45,491.6687228,19.38498796,1395,26,71.89042267,12.5,35,1954,12
PH,CORA,BA,BA3,2,2,1,59,491.6687228,19.38498796,1395,26,71.89042267,12.5,35,1954,12
PH,CORA,BA,BA3,2,3,1,65,491.6687228,19.38498796,1395,26,71.89042267,12.5,35,1954,12
PH,CORA,BA,BA3,2,4,1,39,491.6687228,19.38498796,1395,26,71.89042267,12.5,35,1954,12
PH,CORA,BA,BA3,3,2,1,87,491.6687228,19.38498796,1395,26,71.89042267,12.5,35,1954,12
PH,CORA,BA,BA3,3,3,1,49,491.6687228,19.38498796,1395,26,71.89042267,12.5,35,1954,12
PH,CORA,BA,BA3,3,4,2,36,491.6687228,19.38498796,1395,26,71.89042267,12.5,35,1954,12
PH,CORA,BA,BA3,3,5,1,50,491.6687228,19.38498796,1395,26,71.89042267,12.5,35,1954,12
PH,CORA,BA,BA3,4,1,1,59,491.6687228,19.38498796,1395,26,71.89042267,12.5,35,1954,12
PH,CORA,BA,BA3,4,2,1,56,491.6687228,19.38498796,1395,26,71.89042267,12.5,35,1954,12
PH,CORA,BA,BA3,4,3,1,49,491.6687228,19.38498796,1395,26,71.89042267,12.5,35,1954,12
PH,CORA,BA,BA3,4,4,1,53,491.6687228,19.38498796,1395,26,71.89042267,12.5,35,1954,12
PH,CORA,BA,BA3,4,5,1,27,491.6687228,19.38498796,1395,26,71.89042267,12.5,35,1954,12
PH,CORA,BA,BA3,NA,NA,1,76,491.6687228,19.38498796,1395,26,71.89042267,12.5,35,1954,12
PH,CORA,BA,BA5,1,1,1,30,490.3650543,11.7640725,1351,21,72.99042267,12.8,35,1978,12
PH,CORA,BA,BA5,1,2,1,44,490.3650543,11.7640725,1351,21,72.99042267,12.8,35,1978,12
PH,CORA,BA,BA5,1,3,1,49,490.3650543,11.7640725,1351,21,72.99042267,12.8,35,1978,12
PH,CORA,BA,BA5,1,4,1,54,490.3650543,11.7640725,1351,21,72.99042267,12.8,35,1978,12
PH,CORA,BA,BA5,1,5,1,20,490.3650543,11.7640725,1351,21,72.99042267,12.8,35,1978,12
PH,CORA,BA,BA5,2,1,4,47,490.3650543,11.7640725,1351,21,72.99042267,12.8,35,1978,12
PH,CORA,BA,BA5,2,2,1,35,490.3650543,11.7640725,1351,21,72.99042267,12.8,35,1978,12
PH,CORA,BA,BA5,2,3,1,53,490.3650543,11.7640725,1351,21,72.99042267,12.8,35,1978,12
PH,CORA,BA,BA5,2,4,1,42,490.3650543,11.7640725,1351,21,72.99042267,12.8,35,1978,12
PH,CORA,BA,BA5,2,5,1,57,490.3650543,11.7640725,1351,21,72.99042267,12.8,35,1978,12
PH,CORA,BA,BA5,3,1,1,46,490.3650543,11.7640725,1351,21,72.99042267,12.8,35,1978,12
PH,CORA,BA,BA5,3,2,1,31,490.3650543,11.7640725,1351,21,72.99042267,12.8,35,1978,12
PH,CORA,BA,BA5,3,3,1,62,490.3650543,11.7640725,1351,21,72.99042267,12.8,35,1978,12
PH,CORA,BA,BA5,3,4,1,35,490.3650543,11.7640725,1351,21,72.99042267,12.8,35,1978,12
PH,CORA,BA,BA5,3,5,1,36,490.3650543,11.7640725,1351,21,72.99042267,12.8,35,1978,12
PH,CORA,BA,BA5,4,1,4,65,490.3650543,11.7640725,1351,21,72.99042267,12.8,35,1978,12
PH,CORA,BA,BA5,4,2,1,68,490.3650543,11.7640725,1351,21,72.99042267,12.8,35,1978,12
PH,CORA,BA,BA5,4,3,1,29,490.3650543,11.7640725,1351,21,72.99042267,12.8,35,1978,12
PH,CORA,BA,BA5,4,4,1,37,490.3650543,11.7640725,1351,21,72.99042267,12.8,35,1978,12
PH,CORA,BA,BA5,4,5,1,39,490.3650543,11.7640725,1351,21,72.99042267,12.8,35,1978,12
PH,PULO,BC,BC3,1,1,1,47,255.3537907,97.18664163,792,9,88.89042267,17.7,115,2618,12
PH,PULO,BC,BC3,1,2,1,60,255.3537907,97.18664163,792,9,88.89042267,17.7,115,2618,12
PH,PULO,BC,BC3,1,3,1,40,255.3537907,97.18664163,792,9,88.89042267,17.7,115,2618,12
PH,PULO,BC,BC3,1,4,1,46,255.3537907,97.18664163,792,9,88.89042267,17.7,115,2618,12
PH,PULO,BC,BC3,1,5,1,63,255.3537907,97.18664163,792,9,88.89042267,17.7,115,2618,12
PH,PULO,BC,BC3,2,1,1,46,255.3537907,97.18664163,792,9,88.89042267,17.7,115,2618,12
PH,PULO,BC,BC3,2,2,1,44,255.3537907,97.18664163,792,9,88.89042267,17.7,115,2618,12
PH,PULO,BC,BC3,2,3,1,37,255.3537907,97.18664163,792,9,88.89042267,17.7,115,2618,12
PH,PULO,BC,BC3,2,4,1,53,255.3537907,97.18664163,792,9,88.89042267,17.7,115,2618,12
PH,PULO,BC,BC3,2,5,1,38,255.3537907,97.18664163,792,9,88.89042267,17.7,115,2618,12
PH,PULO,BC,BC3,3,1,4,9,255.3537907,97.18664163,792,9,88.89042267,17.7,115,2618,12
PH,PULO,BC,BC3,3,2,1,41,255.3537907,97.18664163,792,9,88.89042267,17.7,115,2618,12
PH,PULO,BC,BC3,3,3,1,35,255.3537907,97.18664163,792,9,88.89042267,17.7,115,2618,12
PH,PULO,BC,BC3,3,4,1,49,255.3537907,97.18664163,792,9,88.89042267,17.7,115,2618,12
PH,PULO,BC,BC3,3,5,1,50,255.3537907,97.18664163,792,9,88.89042267,17.7,115,2618,12
PH,PULO,BC,BC3,4,1,1,56,255.3537907,97.18664163,792,9,88.89042267,17.7,115,2618,12
PH,PULO,BC,BC3,4,2,1,63,255.3537907,97.18664163,792,9,88.89042267,17.7,115,2618,12
PH,PULO,BC,BC3,4,3,1,52,255.3537907,97.18664163,792,9,88.89042267,17.7,115,2618,12
PH,PULO,BC,BC3,4,4,2,51,255.3537907,97.18664163,792,9,88.89042267,17.7,115,2618,12
PH,PULO,BC,BC3,4,5,1,31,255.3537907,97.18664163,792,9,88.89042267,17.7,115,2618,12
PH,PULO,BC,BC6,1,1,1,50,255.1975947,87.03979243,798,9,88.69042267,17.6,115,2623,12
PH,PULO,BC,BC6,1,2,1,34,255.1975947,87.03979243,798,9,88.69042267,17.6,115,2623,12
PH,PULO,BC,BC6,1,4,1,29,255.1975947,87.03979243,798,9,88.69042267,17.6,115,2623,12
PH,PULO,BC,BC6,1,5,1,50,255.1975947,87.03979243,798,9,88.69042267,17.6,115,2623,12
PH,PULO,BC,BC6,1,6,1,53,255.1975947,87.03979243,798,9,88.69042267,17.6,115,2623,12
PH,PULO,BC,BC6,1,7,2,46,255.1975947,87.03979243,798,9,88.69042267,17.6,115,2623,12
PH,PULO,BC,BC6,2,1,1,63,255.1975947,87.03979243,798,9,88.69042267,17.6,115,2623,12
PH,PULO,BC,BC6,2,2,1,63,255.1975947,87.03979243,798,9,88.69042267,17.6,115,2623,12
PH,PULO,BC,BC6,2,3,1,42,255.1975947,87.03979243,798,9,88.69042267,17.6,115,2623,12
PH,PULO,BC,BC6,2,5,1,61,255.1975947,87.03979243,798,9,88.69042267,17.6,115,2623,12
PH,PULO,BC,BC6,3,1,1,40,255.1975947,87.03979243,798,9,88.69042267,17.6,115,2623,12
PH,PULO,BC,BC6,3,2,1,47,255.1975947,87.03979243,798,9,88.69042267,17.6,115,2623,12
PH,PULO,BC,BC6,3,3,1,43,255.1975947,87.03979243,798,9,88.69042267,17.6,115,2623,12
PH,PULO,BC,BC6,3,4,4,37,255.1975947,87.03979243,798,9,88.69042267,17.6,115,2623,12
PH,PULO,BC,BC6,4,1,1,62,255.1975947,87.03979243,798,9,88.69042267,17.6,115,2623,12
PH,PULO,BC,BC6,4,2,1,62,255.1975947,87.03979243,798,9,88.69042267,17.6,115,2623,12
PH,PULO,BC,BC6,4,3,1,44,255.1975947,87.03979243,798,9,88.69042267,17.6,115,2623,12
PH,PULO,BC,BC6,4,4,1,54,255.1975947,87.03979243,798,9,88.69042267,17.6,115,2623,12
PH,PULO,BC,BC6,4,5,2,30,255.1975947,87.03979243,798,9,88.69042267,17.6,115,2623,12
PH,PULO,BC,BC6,4,6,1,57,255.1975947,87.03979243,798,9,88.69042267,17.6,115,2623,12
PH,PULO,BC,BC6,4,7,1,56,255.1975947,87.03979243,798,9,88.69042267,17.6,115,2623,12
PH,PULO,BC,BC6,4,8,4,53,255.1975947,87.03979243,798,9,88.69042267,17.6,115,2623,12
PH,PULO,BC,BC6,4,9,4,52,255.1975947,87.03979243,798,9,88.69042267,17.6,115,2623,12
PH,PULO,BC,BC6,4,10,1,30,255.1975947,87.03979243,798,9,88.69042267,17.6,115,2623,12
PH,PULO,BC,BC6,NA,NA,1,50,255.1975947,87.03979243,798,9,88.69042267,17.6,115,2623,12
PH,PULO,BC,BC8,1,1,1,60,255.2051891,82.99779633,809,10,88.19042267,17.4,116,2633,12
PH,PULO,BC,BC8,1,4,1,40,255.2051891,82.99779633,809,10,88.19042267,17.4,116,2633,12
PH,PULO,BC,BC8,1,5,1,55,255.2051891,82.99779633,809,10,88.19042267,17.4,116,2633,12
PH,PULO,BC,BC8,1,6,1,32,255.2051891,82.99779633,809,10,88.19042267,17.4,116,2633,12
PH,PULO,BC,BC8,2,1,1,72,255.2051891,82.99779633,809,10,88.19042267,17.4,116,2633,12
PH,PULO,BC,BC8,2,2,4,56,255.2051891,82.99779633,809,10,88.19042267,17.4,116,2633,12
PH,PULO,BC,BC8,2,3,1,59,255.2051891,82.99779633,809,10,88.19042267,17.4,116,2633,12
PH,PULO,BC,BC8,2,4,1,51,255.2051891,82.99779633,809,10,88.19042267,17.4,116,2633,12
PH,PULO,BC,BC8,2,5,1,51,255.2051891,82.99779633,809,10,88.19042267,17.4,116,2633,12
PH,PULO,BC,BC8,3,1,1,59,255.2051891,82.99779633,809,10,88.19042267,17.4,116,2633,12
PH,PULO,BC,BC8,3,2,1,24,255.2051891,82.99779633,809,10,88.19042267,17.4,116,2633,12
PH,PULO,BC,BC8,3,3,1,60,255.2051891,82.99779633,809,10,88.19042267,17.4,116,2633,12
PH,PULO,BC,BC8,3,4,1,49,255.2051891,82.99779633,809,10,88.19042267,17.4,116,2633,12
PH,PULO,BC,BC8,3,5,1,41,255.2051891,82.99779633,809,10,88.19042267,17.4,116,2633,12
PH,PULO,BC,BC8,4,1,1,45,255.2051891,82.99779633,809,10,88.19042267,17.4,116,2633,12
PH,PULO,BC,BC8,4,2,1,48,255.2051891,82.99779633,809,10,88.19042267,17.4,116,2633,12
PH,PULO,BC,BC8,4,3,1,46,255.2051891,82.99779633,809,10,88.19042267,17.4,116,2633,12
PH,PULO,BC,BC8,4,4,1,54,255.2051891,82.99779633,809,10,88.19042267,17.4,116,2633,12
PH,PULO,BC,BC8,NA,NA,1,57,255.2051891,82.99779633,809,10,88.19042267,17.4,116,2633,12
PH,PULO,BC,BC8,NA,NA,1,56,255.2051891,82.99779633,809,10,88.19042267,17.4,116,2633,12
PH,KLMT,BK,BK2,1,1,2,39,575.1439067,489.5617463,2668,176,50.89042267,7.4,42,1771,12
PH,KLMT,BK,BK2,1,2,4,62,575.1439067,489.5617463,2668,176,50.89042267,7.4,42,1771,12
PH,KLMT,BK,BK2,1,3,1,52,575.1439067,489.5617463,2668,176,50.89042267,7.4,42,1771,12
PH,KLMT,BK,BK2,1,4,1,62,575.1439067,489.5617463,2668,176,50.89042267,7.4,42,1771,12
PH,KLMT,BK,BK2,1,5,1,67,575.1439067,489.5617463,2668,176,50.89042267,7.4,42,1771,12
PH,KLMT,BK,BK2,2,1,1,44,575.1439067,489.5617463,2668,176,50.89042267,7.4,42,1771,12
PH,KLMT,BK,BK2,2,2,1,67,575.1439067,489.5617463,2668,176,50.89042267,7.4,42,1771,12
PH,KLMT,BK,BK2,2,3,1,49,575.1439067,489.5617463,2668,176,50.89042267,7.4,42,1771,12
PH,KLMT,BK,BK2,2,4,4,53,575.1439067,489.5617463,2668,176,50.89042267,7.4,42,1771,12
PH,KLMT,BK,BK2,2,5,1,52,575.1439067,489.5617463,2668,176,50.89042267,7.4,42,1771,12
PH,KLMT,BK,BK2,3,1,1,69,575.1439067,489.5617463,2668,176,50.89042267,7.4,42,1771,12
PH,KLMT,BK,BK2,3,2,2,51,575.1439067,489.5617463,2668,176,50.89042267,7.4,42,1771,12
PH,KLMT,BK,BK2,3,3,1,42,575.1439067,489.5617463,2668,176,50.89042267,7.4,42,1771,12
PH,KLMT,BK,BK2,3,4,1,48,575.1439067,489.5617463,2668,176,50.89042267,7.4,42,1771,12
PH,KLMT,BK,BK2,3,5,1,47,575.1439067,489.5617463,2668,176,50.89042267,7.4,42,1771,12
PH,KLMT,BK,BK2,4,1,1,50,575.1439067,489.5617463,2668,176,50.89042267,7.4,42,1771,12
PH,KLMT,BK,BK2,4,2,1,49,575.1439067,489.5617463,2668,176,50.89042267,7.4,42,1771,12
PH,KLMT,BK,BK2,4,3,1,60,575.1439067,489.5617463,2668,176,50.89042267,7.4,42,1771,12
PH,KLMT,BK,BK2,4,4,1,46,575.1439067,489.5617463,2668,176,50.89042267,7.4,42,1771,12
PH,KLMT,BK,BK2,4,5,1,74,575.1439067,489.5617463,2668,176,50.89042267,7.4,42,1771,12
PH,KLMT,BK,BK3,1,1,4,24,572.2859636,198.3945382,2233,123,59.59042267,8.8,41,1732,12
PH,KLMT,BK,BK3,1,2,1,34,572.2859636,198.3945382,2233,123,59.59042267,8.8,41,1732,12
PH,KLMT,BK,BK3,1,3,1,46,572.2859636,198.3945382,2233,123,59.59042267,8.8,41,1732,12
PH,KLMT,BK,BK3,1,4,1,67,572.2859636,198.3945382,2233,123,59.59042267,8.8,41,1732,12
PH,KLMT,BK,BK3,1,5,1,44,572.2859636,198.3945382,2233,123,59.59042267,8.8,41,1732,12
PH,KLMT,BK,BK3,2,1,1,36,572.2859636,198.3945382,2233,123,59.59042267,8.8,41,1732,12
PH,KLMT,BK,BK3,2,3,1,19,572.2859636,198.3945382,2233,123,59.59042267,8.8,41,1732,12
PH,KLMT,BK,BK3,2,4,1,66,572.2859636,198.3945382,2233,123,59.59042267,8.8,41,1732,12
PH,KLMT,BK,BK3,2,5,1,69,572.2859636,198.3945382,2233,123,59.59042267,8.8,41,1732,12
PH,KLMT,BK,BK3,3,1,1,60,572.2859636,198.3945382,2233,123,59.59042267,8.8,41,1732,12
PH,KLMT,BK,BK3,3,2,4,72,572.2859636,198.3945382,2233,123,59.59042267,8.8,41,1732,12
PH,KLMT,BK,BK3,3,3,4,70,572.2859636,198.3945382,2233,123,59.59042267,8.8,41,1732,12
PH,KLMT,BK,BK3,3,4,1,34,572.2859636,198.3945382,2233,123,59.59042267,8.8,41,1732,12
PH,KLMT,BK,BK3,3,5,1,69,572.2859636,198.3945382,2233,123,59.59042267,8.8,41,1732,12
PH,KLMT,BK,BK3,4,1,1,60,572.2859636,198.3945382,2233,123,59.59042267,8.8,41,1732,12
PH,KLMT,BK,BK3,4,2,1,66,572.2859636,198.3945382,2233,123,59.59042267,8.8,41,1732,12
PH,KLMT,BK,BK3,4,3,1,49,572.2859636,198.3945382,2233,123,59.59042267,8.8,41,1732,12
PH,KLMT,BK,BK3,4,4,1,47,572.2859636,198.3945382,2233,123,59.59042267,8.8,41,1732,12
PH,KLMT,BK,BK3,4,5,1,55,572.2859636,198.3945382,2233,123,59.59042267,8.8,41,1732,12
PH,KLMT,BK,BK3,NA,NA,1,41,572.2859636,198.3945382,2233,123,59.59042267,8.8,41,1732,12
PH,KLMT,BK,BK5,1,1,2,48,575.3732586,484.529266,2706,180,50.39042267,7.4,43,1771,12
PH,KLMT,BK,BK5,1,2,1,41,575.3732586,484.529266,2706,180,50.39042267,7.4,43,1771,12
PH,KLMT,BK,BK5,1,3,1,28,575.3732586,484.529266,2706,180,50.39042267,7.4,43,1771,12
PH,KLMT,BK,BK5,1,4,1,62,575.3732586,484.529266,2706,180,50.39042267,7.4,43,1771,12
PH,KLMT,BK,BK5,1,5,1,77,575.3732586,484.529266,2706,180,50.39042267,7.4,43,1771,12
PH,KLMT,BK,BK5,1,6,1,77,575.3732586,484.529266,2706,180,50.39042267,7.4,43,1771,12
PH,KLMT,BK,BK5,2,1,1,36,575.3732586,484.529266,2706,180,50.39042267,7.4,43,1771,12
PH,KLMT,BK,BK5,2,3,1,68,575.3732586,484.529266,2706,180,50.39042267,7.4,43,1771,12
PH,KLMT,BK,BK5,2,4,4,32,575.3732586,484.529266,2706,180,50.39042267,7.4,43,1771,12
PH,KLMT,BK,BK5,3,1,1,44,575.3732586,484.529266,2706,180,50.39042267,7.4,43,1771,12
PH,KLMT,BK,BK5,3,2,1,52,575.3732586,484.529266,2706,180,50.39042267,7.4,43,1771,12
PH,KLMT,BK,BK5,3,3,1,39,575.3732586,484.529266,2706,180,50.39042267,7.4,43,1771,12
PH,KLMT,BK,BK5,3,4,1,42,575.3732586,484.529266,2706,180,50.39042267,7.4,43,1771,12
PH,KLMT,BK,BK5,3,5,1,38,575.3732586,484.529266,2706,180,50.39042267,7.4,43,1771,12
PH,KLMT,BK,BK5,4,1,4,33,575.3732586,484.529266,2706,180,50.39042267,7.4,43,1771,12
PH,KLMT,BK,BK5,4,2,1,34,575.3732586,484.529266,2706,180,50.39042267,7.4,43,1771,12
PH,KLMT,BK,BK5,4,3,1,47,575.3732586,484.529266,2706,180,50.39042267,7.4,43,1771,12
PH,KLMT,BK,BK5,4,4,1,51,575.3732586,484.529266,2706,180,50.39042267,7.4,43,1771,12
PH,KLMT,BK,BK5,4,5,1,73,575.3732586,484.529266,2706,180,50.39042267,7.4,43,1771,12
PH,KLMT,BK,BK5,NA,NA,1,35,575.3732586,484.529266,2706,180,50.39042267,7.4,43,1771,12
PH,CSCO,BL,BL1,1,1,1,41,893.0160605,386.6608198,747,-137,437.7904227,22.5,41,1453,12
PH,CSCO,BL,BL1,1,2,4,54,893.0160605,386.6608198,747,-137,437.7904227,22.5,41,1453,12
PH,CSCO,BL,BL1,1,4,1,62,893.0160605,386.6608198,747,-137,437.7904227,22.5,41,1453,12
PH,CSCO,BL,BL1,1,5,4,30,893.0160605,386.6608198,747,-137,437.7904227,22.5,41,1453,12
