Site,Ecoregion,Source,Family,Block,Tree,Condition,Height,Distance,ElevDist,eFFP,MSP,Slope,Aspect,Hardiness,DD.5.sp,Year
SF,CORA,BA,BA5,1,2,1,20,176.1537024,-323.4582977,1351,17,72.90419248,12.8,35,2059,12
SF,CORA,BA,BA5,1,3,1,44,176.1537024,-323.4582977,1351,17,72.90419248,12.8,35,2059,12
SF,CORA,BA,BA5,1,4,1,31,176.1537024,-323.4582977,1351,17,72.90419248,12.8,35,2059,12
SF,CORA,BA,BA5,1,5,1,27,176.1537024,-323.4582977,1351,17,72.90419248,12.8,35,2059,12
SF,PULO,BC,BC3,1,1,1,33,527.4307877,-238.0357286,792,5,88.80419248,17.7,115,2699,12
SF,PULO,BC,BC3,1,2,1,42,527.4307877,-238.0357286,792,5,88.80419248,17.7,115,2699,12
SF,PULO,BC,BC3,1,3,1,38,527.4307877,-238.0357286,792,5,88.80419248,17.7,115,2699,12
SF,PULO,BC,BC3,1,4,1,35,527.4307877,-238.0357286,792,5,88.80419248,17.7,115,2699,12
SF,PULO,BC,BC3,1,5,1,58,527.4307877,-238.0357286,792,5,88.80419248,17.7,115,2699,12
SF,PULO,BC,BC6,1,1,1,24,527.2770235,-248.1825778,798,5,88.60419248,17.6,115,2704,12
SF,PULO,BC,BC6,1,2,1,37,527.2770235,-248.1825778,798,5,88.60419248,17.6,115,2704,12
SF,PULO,BC,BC6,1,3,1,50,527.2770235,-248.1825778,798,5,88.60419248,17.6,115,2704,12
SF,PULO,BC,BC6,1,4,1,22,527.2770235,-248.1825778,798,5,88.60419248,17.6,115,2704,12
SF,PULO,BC,BC6,1,5,1,48,527.2770235,-248.1825778,798,5,88.60419248,17.6,115,2704,12
SF,PULO,BC,BC8,1,1,1,38,527.205114,-252.2245739,809,6,88.10419248,17.4,116,2714,12
SF,PULO,BC,BC8,1,3,1,29,527.205114,-252.2245739,809,6,88.10419248,17.4,116,2714,12
SF,PULO,BC,BC8,1,4,1,43,527.205114,-252.2245739,809,6,88.10419248,17.4,116,2714,12
SF,PULO,BC,BC8,1,5,1,36,527.205114,-252.2245739,809,6,88.10419248,17.4,116,2714,12
SF,KLMT,BK,BK2,1,1,1,46,259.3436412,154.3393761,2668,172,50.80419248,7.4,42,1852,12
SF,KLMT,BK,BK2,1,2,1,33,259.3436412,154.3393761,2668,172,50.80419248,7.4,42,1852,12
SF,KLMT,BK,BK2,1,3,1,31,259.3436412,154.3393761,2668,172,50.80419248,7.4,42,1852,12
SF,KLMT,BK,BK2,1,4,1,36,259.3436412,154.3393761,2668,172,50.80419248,7.4,42,1852,12
SF,KLMT,BK,BK2,1,5,1,47,259.3436412,154.3393761,2668,172,50.80419248,7.4,42,1852,12
SF,KLMT,BK,BK3,1,1,1,47,256.4903364,-136.827832,2233,119,59.50419248,8.8,41,1813,12
SF,KLMT,BK,BK3,1,2,1,43,256.4903364,-136.827832,2233,119,59.50419248,8.8,41,1813,12
SF,KLMT,BK,BK3,1,3,1,35,256.4903364,-136.827832,2233,119,59.50419248,8.8,41,1813,12
SF,KLMT,BK,BK3,1,4,1,51,256.4903364,-136.827832,2233,119,59.50419248,8.8,41,1813,12
SF,KLMT,BK,BK3,1,5,1,22,256.4903364,-136.827832,2233,119,59.50419248,8.8,41,1813,12
SF,KLMT,BK,BK5,1,1,1,30,259.5744162,149.3068958,2706,176,50.30419248,7.4,43,1852,12
SF,KLMT,BK,BK5,1,2,1,39,259.5744162,149.3068958,2706,176,50.30419248,7.4,43,1852,12
SF,KLMT,BK,BK5,1,3,1,17,259.5744162,149.3068958,2706,176,50.30419248,7.4,43,1852,12
SF,KLMT,BK,BK5,1,4,1,35,259.5744162,149.3068958,2706,176,50.30419248,7.4,43,1852,12
SF,KLMT,BK,BK5,1,5,1,50,259.5744162,149.3068958,2706,176,50.30419248,7.4,43,1852,12
SF,CSCO,BL,BL1,1,1,1,36,589.8563054,51.4384496,747,-141,437.7041925,22.5,41,1534,12
SF,CSCO,BL,BL1,1,2,1,61,589.8563054,51.4384496,747,-141,437.7041925,22.5,41,1534,12
SF,CSCO,BL,BL1,1,3,1,38,589.8563054,51.4384496,747,-141,437.7041925,22.5,41,1534,12
SF,CSCO,BL,BL1,1,4,1,45,589.8563054,51.4384496,747,-141,437.7041925,22.5,41,1534,12
SF,CSCO,BL,BL1,1,5,1,29,589.8563054,51.4384496,747,-141,437.7041925,22.5,41,1534,12
SF,CSCO,BL,BL2,1,1,1,27,588.3260843,65.5056098,765,-140,431.4041925,22.2,42,1534,12
SF,CSCO,BL,BL2,1,2,1,50,588.3260843,65.5056098,765,-140,431.4041925,22.2,42,1534,12
SF,CSCO,BL,BL3,1,1,1,32,588.2867873,70.3194828,767,-140,431.0041925,22.1,42,1534,12
SF,CSCO,BL,BL3,1,2,1,24,588.2867873,70.3194828,767,-140,431.0041925,22.1,42,1534,12
SF,CSCO,BL,BL3,1,3,1,29,588.2867873,70.3194828,767,-140,431.0041925,22.1,42,1534,12
SF,CSCO,BL,BL3,1,4,1,46,588.2867873,70.3194828,767,-140,431.0041925,22.1,42,1534,12
SF,CSCO,BL,BL3,1,5,1,31,588.2867873,70.3194828,767,-140,431.0041925,22.1,42,1534,12
SF,PULO,BR,BR3,1,1,1,30,350.0396907,-321.4182909,991,-6,98.30419248,16.2,69,2188,12
SF,PULO,BR,BR3,1,2,1,36,350.0396907,-321.4182909,991,-6,98.30419248,16.2,69,2188,12
SF,PULO,BR,BR3,1,3,1,27,350.0396907,-321.4182909,991,-6,98.30419248,16.2,69,2188,12
SF,PULO,BR,BR3,1,4,1,61,350.0396907,-321.4182909,991,-6,98.30419248,16.2,69,2188,12
SF,PULO,BR,BR3,1,5,1,49,350.0396907,-321.4182909,991,-6,98.30419248,16.2,69,2188,12
SF,PULO,BR,BR7,1,1,1,17,350.0191701,-330.2135055,993,-6,98.30419248,16.2,68,2184,12
SF,PULO,BR,BR7,1,2,1,30,350.0191701,-330.2135055,993,-6,98.30419248,16.2,68,2184,12
SF,PULO,BR,BR7,1,3,1,13,350.0191701,-330.2135055,993,-6,98.30419248,16.2,68,2184,12
SF,PULO,BR,BR7,1,4,1,43,350.0191701,-330.2135055,993,-6,98.30419248,16.2,68,2184,12
SF,PULO,BR,BR7,1,5,1,30,350.0191701,-330.2135055,993,-6,98.30419248,16.2,68,2184,12
SF,CSCO,CA,CA3,1,1,1,26,653.4308615,-216.25258,713,-152,545.2041925,24.3,25,1141,12
SF,CSCO,CA,CA3,1,2,1,39,653.4308615,-216.25258,713,-152,545.2041925,24.3,25,1141,12
SF,CSCO,CA,CA3,1,3,1,39,653.4308615,-216.25258,713,-152,545.2041925,24.3,25,1141,12
SF,CSCO,CA,CA3,1,4,1,47,653.4308615,-216.25258,713,-152,545.2041925,24.3,25,1141,12
SF,CSCO,CA,CA3,1,5,1,47,653.4308615,-216.25258,713,-152,545.2041925,24.3,25,1141,12
SF,CSCO,CA,CA4,1,1,1,28,653.4311658,-213.7698006,714,-152,544.6041925,24.3,25,1141,12
SF,CSCO,CA,CA4,1,2,1,20,653.4311658,-213.7698006,714,-152,544.6041925,24.3,25,1141,12
SF,CSCO,CA,CA4,1,3,1,30,653.4311658,-213.7698006,714,-152,544.6041925,24.3,25,1141,12
SF,CSCO,CA,CA4,1,4,1,36,653.4311658,-213.7698006,714,-152,544.6041925,24.3,25,1141,12
SF,CSCO,CA,CA4,1,5,1,33,653.4311658,-213.7698006,714,-152,544.6041925,24.3,25,1141,12
SF,PULO,CB,CB1,1,1,1,27,471.8054534,-319.1144709,620,31,76.50419248,21.7,80,2431,12
SF,PULO,CB,CB1,1,2,1,38,471.8054534,-319.1144709,620,31,76.50419248,21.7,80,2431,12
SF,PULO,CB,CB1,1,3,1,49,471.8054534,-319.1144709,620,31,76.50419248,21.7,80,2431,12
SF,PULO,CB,CB1,1,4,1,39,471.8054534,-319.1144709,620,31,76.50419248,21.7,80,2431,12
SF,PULO,CB,CB1,1,5,1,47,471.8054534,-319.1144709,620,31,76.50419248,21.7,80,2431,12
SF,CSCO,CC,CC2,1,1,1,38,721.280903,-330.813327,424,-168,728.4041925,32.9,20,1139,12
SF,CSCO,CC,CC2,1,2,1,40,721.280903,-330.813327,424,-168,728.4041925,32.9,20,1139,12
SF,CSCO,CC,CC2,1,3,1,48,721.280903,-330.813327,424,-168,728.4041925,32.9,20,1139,12
SF,CSCO,CC,CC2,1,4,1,60,721.280903,-330.813327,424,-168,728.4041925,32.9,20,1139,12
SF,CSCO,CC,CC2,1,5,1,39,721.280903,-330.813327,424,-168,728.4041925,32.9,20,1139,12
SF,CSCO,CC,CC4,1,1,1,29,721.2397221,-339.5615504,428,-167,725.0041925,32.7,20,1139,12
SF,CSCO,CC,CC4,1,2,1,24,721.2397221,-339.5615504,428,-167,725.0041925,32.7,20,1139,12
SF,CSCO,CC,CC4,1,3,1,52,721.2397221,-339.5615504,428,-167,725.0041925,32.7,20,1139,12
SF,CSCO,CC,CC4,1,4,1,32,721.2397221,-339.5615504,428,-167,725.0041925,32.7,20,1139,12
SF,CSCO,CC,CC4,1,5,1,50,721.2397221,-339.5615504,428,-167,725.0041925,32.7,20,1139,12
SF,CSCO,CC,CC7,1,1,1,33,721.2055523,-346.033266,415,-168,738.0041925,33.3,20,1138,12
SF,CSCO,CC,CC7,1,2,1,43,721.2055523,-346.033266,415,-168,738.0041925,33.3,20,1138,12
SF,CSCO,CC,CC7,1,3,1,29,721.2055523,-346.033266,415,-168,738.0041925,33.3,20,1138,12
SF,CSCO,CC,CC7,1,4,1,26,721.2055523,-346.033266,415,-168,738.0041925,33.3,20,1138,12
SF,CSCO,CC,CC7,1,5,1,23,721.2055523,-346.033266,415,-168,738.0041925,33.3,20,1138,12
SF,PULO,CL,CL1,1,1,1,26,400.7279803,-324.5022786,575,18,82.50419248,23.3,69,2290,12
SF,PULO,CL,CL1,1,2,1,43,400.7279803,-324.5022786,575,18,82.50419248,23.3,69,2290,12
SF,PULO,CL,CL1,1,3,1,36,400.7279803,-324.5022786,575,18,82.50419248,23.3,69,2290,12
SF,PULO,CL,CL1,1,4,1,28,400.7279803,-324.5022786,575,18,82.50419248,23.3,69,2290,12
SF,PULO,CL,CL1,1,5,1,30,400.7279803,-324.5022786,575,18,82.50419248,23.3,69,2290,12
SF,KLMT,CP,CP24,1,1,1,31,235.838419,380.9526031,1163,-52,146.0041925,14.6,76,2166,12
SF,KLMT,CP,CP24,1,2,1,19,235.838419,380.9526031,1163,-52,146.0041925,14.6,76,2166,12
SF,KLMT,CP,CP24,1,3,1,47,235.838419,380.9526031,1163,-52,146.0041925,14.6,76,2166,12
SF,KLMT,CP,CP24,1,4,1,35,235.838419,380.9526031,1163,-52,146.0041925,14.6,76,2166,12
SF,KLMT,CP,CP24,1,5,1,62,235.838419,380.9526031,1163,-52,146.0041925,14.6,76,2166,12
SF,KLMT,CP,CP26,1,1,1,27,255.4411189,337.0908071,313,-85,192.4041925,33.2,108,2379,12
SF,KLMT,CP,CP26,1,2,1,23,255.4411189,337.0908071,313,-85,192.4041925,33.2,108,2379,12
SF,KLMT,CP,CP26,1,3,1,45,255.4411189,337.0908071,313,-85,192.4041925,33.2,108,2379,12
SF,KLMT,CP,CP26,1,4,1,43,255.4411189,337.0908071,313,-85,192.4041925,33.2,108,2379,12
SF,KLMT,CP,CP26,1,5,1,34,255.4411189,337.0908071,313,-85,192.4041925,33.2,108,2379,12
SF,KLMT,CP,CP9,1,3,1,46,247.0006884,457.6508127,342,-82,183.2041925,31,125,2524,12
SF,KLMT,CP,CP9,1,5,1,45,247.0006884,457.6508127,342,-82,183.2041925,31,125,2524,12
SF,PULO,CR,CR2,1,1,1,24,184.7692785,-254.5398942,826,34,80.10419248,18.4,73,2233,12
SF,PULO,CR,CR2,1,2,1,48,184.7692785,-254.5398942,826,34,80.10419248,18.4,73,2233,12
SF,PULO,CR,CR2,1,3,1,28,184.7692785,-254.5398942,826,34,80.10419248,18.4,73,2233,12
SF,PULO,CR,CR2,1,4,1,52,184.7692785,-254.5398942,826,34,80.10419248,18.4,73,2233,12
SF,PULO,CR,CR2,1,5,1,24,184.7692785,-254.5398942,826,34,80.10419248,18.4,73,2233,12
SF,PULO,CR,CR3,1,1,1,31,184.7692785,-254.5398942,826,34,80.10419248,18.4,73,2233,12
SF,PULO,CR,CR3,1,2,1,47,184.7692785,-254.5398942,826,34,80.10419248,18.4,73,2233,12
SF,PULO,CR,CR3,1,3,1,44,184.7692785,-254.5398942,826,34,80.10419248,18.4,73,2233,12
SF,PULO,CR,CR3,1,4,1,31,184.7692785,-254.5398942,826,34,80.10419248,18.4,73,2233,12
SF,PULO,CR,CR3,1,5,1,34,184.7692785,-254.5398942,826,34,80.10419248,18.4,73,2233,12
SF,PULO,CR,CR4,1,1,1,58,184.7692785,-254.5398942,826,34,80.10419248,18.4,73,2233,12
SF,PULO,CR,CR4,1,2,1,40,184.7692785,-254.5398942,826,34,80.10419248,18.4,73,2233,12
SF,PULO,CR,CR4,1,3,1,38,184.7692785,-254.5398942,826,34,80.10419248,18.4,73,2233,12
SF,PULO,CR,CR4,1,4,1,44,184.7692785,-254.5398942,826,34,80.10419248,18.4,73,2233,12
SF,PULO,CR,CR4,1,5,1,16,184.7692785,-254.5398942,826,34,80.10419248,18.4,73,2233,12
SF,KLMT,CY,CY6,1,1,1,28,172.1917591,-101.5271201,521,-75,175.7041925,26.3,67,2006,12
SF,KLMT,CY,CY6,1,2,1,49,172.1917591,-101.5271201,521,-75,175.7041925,26.3,67,2006,12
SF,KLMT,CY,CY6,1,3,1,27,172.1917591,-101.5271201,521,-75,175.7041925,26.3,67,2006,12
SF,KLMT,CY,CY6,1,4,1,26,172.1917591,-101.5271201,521,-75,175.7041925,26.3,67,2006,12
SF,KLMT,CY,CY6,1,5,1,50,172.1917591,-101.5271201,521,-75,175.7041925,26.3,67,2006,12
SF,CSCD,DE,DE2,1,1,1,29,NA,NA,NA,NA,NA,NA,NA,NA,12
SF,CSCD,DE,DE2,1,2,1,47,NA,NA,NA,NA,NA,NA,NA,NA,12
SF,CSCD,DE,DE2,1,3,1,28,NA,NA,NA,NA,NA,NA,NA,NA,12
SF,CSCD,DE,DE2,1,4,1,37,NA,NA,NA,NA,NA,NA,NA,NA,12
SF,CSCD,DE,DE2,1,5,1,22,NA,NA,NA,NA,NA,NA,NA,NA,12
SF,CSCD,DE,DE4,1,1,1,34,120.7617373,440.4384496,1618,97,60.90419248,9.5,187,3105,12
SF,CSCD,DE,DE4,1,2,1,43,120.7617373,440.4384496,1618,97,60.90419248,9.5,187,3105,12
SF,CSCD,DE,DE4,1,3,1,36,120.7617373,440.4384496,1618,97,60.90419248,9.5,187,3105,12
SF,CSCD,DE,DE4,1,4,1,43,120.7617373,440.4384496,1618,97,60.90419248,9.5,187,3105,12
SF,CSCD,DE,DE4,1,5,1,45,120.7617373,440.4384496,1618,97,60.90419248,9.5,187,3105,12
SF,CSCD,DE,DE5,1,1,1,21,120.6938391,407.3309554,1619,97,61.20419248,9.6,186,3090,12
SF,CSCD,DE,DE5,1,2,1,36,120.6938391,407.3309554,1619,97,61.20419248,9.6,186,3090,12
SF,CSCD,DE,DE5,1,3,1,40,120.6938391,407.3309554,1619,97,61.20419248,9.6,186,3090,12
SF,CSCD,DE,DE5,1,4,1,25,120.6938391,407.3309554,1619,97,61.20419248,9.6,186,3090,12
SF,CSCD,DE,DE5,1,5,1,37,120.6938391,407.3309554,1619,97,61.20419248,9.6,186,3090,12
SF,CSCD,DE,DE6,1,1,1,43,120.6789535,390.2909009,1620,97,61.60419248,9.6,184,3069,12
SF,CSCD,DE,DE6,1,2,1,59,120.6789535,390.2909009,1620,97,61.60419248,9.6,184,3069,12
SF,CSCD,DE,DE6,1,3,1,24,120.6789535,390.2909009,1620,97,61.60419248,9.6,184,3069,12
SF,CSCD,DE,DE6,1,4,1,17,120.6789535,390.2909009,1620,97,61.60419248,9.6,184,3069,12
SF,CSCD,DE,DE6,1,5,1,23,120.6789535,390.2909009,1620,97,61.60419248,9.6,184,3069,12
SF,PULO,FB,FB3,1,1,1,25,451.9197403,-356.044468,382,-26,101.4041925,29.3,73,2382,12
SF,PULO,FB,FB3,1,2,1,37,451.9197403,-356.044468,382,-26,101.4041925,29.3,73,2382,12
SF,PULO,FB,FB3,1,3,1,39,451.9197403,-356.044468,382,-26,101.4041925,29.3,73,2382,12
SF,PULO,FB,FB3,1,4,1,52,451.9197403,-356.044468,382,-26,101.4041925,29.3,73,2382,12
SF,PULO,FB,FB3,1,5,1,34,451.9197403,-356.044468,382,-26,101.4041925,29.3,73,2382,12
SF,PULO,FB,FB9,1,1,1,25,453.4828262,-351.1823325,389,-26,101.5041925,28.9,74,2394,12
SF,PULO,FB,FB9,1,2,1,30,453.4828262,-351.1823325,389,-26,101.5041925,28.9,74,2394,12
SF,PULO,FB,FB9,1,3,1,26,453.4828262,-351.1823325,389,-26,101.5041925,28.9,74,2394,12
SF,PULO,FB,FB9,1,4,1,34,453.4828262,-351.1823325,389,-26,101.5041925,28.9,74,2394,12
SF,PULO,FB,FB9,1,5,1,36,453.4828262,-351.1823325,389,-26,101.5041925,28.9,74,2394,12
SF,PULO,FW,FW10,1,1,1,34,327.5880785,-257.3859722,714,0,94.60419248,20.4,73,2241,12
SF,PULO,FW,FW10,1,2,1,26,327.5880785,-257.3859722,714,0,94.60419248,20.4,73,2241,12
SF,PULO,FW,FW10,1,3,1,39,327.5880785,-257.3859722,714,0,94.60419248,20.4,73,2241,12
SF,PULO,FW,FW10,1,4,1,24,327.5880785,-257.3859722,714,0,94.60419248,20.4,73,2241,12
SF,PULO,FW,FW10,1,5,1,35,327.5880785,-257.3859722,714,0,94.60419248,20.4,73,2241,12
SF,PULO,FW,FW3,1,1,1,39,327.5675367,-260.5966022,714,0,94.60419248,20.4,72,2240,12
SF,PULO,FW,FW3,1,2,1,29,327.5675367,-260.5966022,714,0,94.60419248,20.4,72,2240,12
SF,PULO,FW,FW3,1,3,1,26,327.5675367,-260.5966022,714,0,94.60419248,20.4,72,2240,12
SF,PULO,FW,FW3,1,4,1,30,327.5675367,-260.5966022,714,0,94.60419248,20.4,72,2240,12
SF,PULO,FW,FW3,1,5,1,31,327.5675367,-260.5966022,714,0,94.60419248,20.4,72,2240,12
SF,CORA,GA,GA1,1,1,1,40,485.8305756,-201.2166382,1167,-114,259.0041925,15.8,34,1546,12
SF,CORA,GA,GA1,1,2,1,48,485.8305756,-201.2166382,1167,-114,259.0041925,15.8,34,1546,12
SF,CORA,GA,GA1,1,3,1,54,485.8305756,-201.2166382,1167,-114,259.0041925,15.8,34,1546,12
SF,CORA,GA,GA1,1,4,1,39,485.8305756,-201.2166382,1167,-114,259.0041925,15.8,34,1546,12
SF,CORA,GA,GA1,1,5,1,22,485.8305756,-201.2166382,1167,-114,259.0041925,15.8,34,1546,12
SF,CORA,GA,GA2,1,1,1,56,486.0012219,-108.8969638,1235,-103,228.1041925,15,35,1561,12
SF,CORA,GA,GA2,1,2,1,46,486.0012219,-108.8969638,1235,-103,228.1041925,15,35,1561,12
SF,CORA,GA,GA2,1,3,1,49,486.0012219,-108.8969638,1235,-103,228.1041925,15,35,1561,12
SF,CORA,GA,GA2,1,4,1,32,486.0012219,-108.8969638,1235,-103,228.1041925,15,35,1561,12
SF,CORA,GA,GA2,1,5,1,39,486.0012219,-108.8969638,1235,-103,228.1041925,15,35,1561,12
SF,CORA,GA,GA3,1,1,1,39,485.8465652,-86.744403,1231,-104,229.5041925,15.1,35,1558,12
SF,CORA,GA,GA3,1,2,1,36,485.8465652,-86.744403,1231,-104,229.5041925,15.1,35,1558,12
SF,CORA,GA,GA3,1,3,1,38,485.8465652,-86.744403,1231,-104,229.5041925,15.1,35,1558,12
SF,CORA,GA,GA3,1,4,1,39,485.8465652,-86.744403,1231,-104,229.5041925,15.1,35,1558,12
SF,CORA,GA,GA3,1,5,1,37,485.8465652,-86.744403,1231,-104,229.5041925,15.1,35,1558,12
SF,KLMT,GP,GP1,1,1,1,51,220.3224084,76.4981403,504,-104,240.6041925,26.7,78,2082,12
SF,KLMT,GP,GP1,1,2,1,29,220.3224084,76.4981403,504,-104,240.6041925,26.7,78,2082,12
SF,KLMT,GP,GP1,1,3,1,33,220.3224084,76.4981403,504,-104,240.6041925,26.7,78,2082,12
SF,KLMT,GP,GP1,1,4,1,44,220.3224084,76.4981403,504,-104,240.6041925,26.7,78,2082,12
SF,KLMT,GP,GP1,1,5,1,37,220.3224084,76.4981403,504,-104,240.6041925,26.7,78,2082,12
SF,KLMT,GP,GP2,1,1,1,38,220.3542834,68.0337009,501,-105,243.9041925,26.9,77,2064,12
SF,KLMT,GP,GP2,1,2,1,48,220.3542834,68.0337009,501,-105,243.9041925,26.9,77,2064,12
SF,KLMT,GP,GP2,1,3,1,32,220.3542834,68.0337009,501,-105,243.9041925,26.9,77,2064,12
SF,KLMT,GP,GP2,1,4,1,44,220.3542834,68.0337009,501,-105,243.9041925,26.9,77,2064,12
SF,KLMT,GP,GP2,1,5,1,54,220.3542834,68.0337009,501,-105,243.9041925,26.9,77,2064,12
SF,KLMT,HC,HC1,1,1,1,30,463.237401,40.2668277,1196,-90,202.2041925,15.5,34,1550,12
SF,KLMT,HC,HC1,1,2,1,67,463.237401,40.2668277,1196,-90,202.2041925,15.5,34,1550,12
SF,KLMT,HC,HC1,1,3,1,47,463.237401,40.2668277,1196,-90,202.2041925,15.5,34,1550,12
SF,KLMT,HC,HC1,1,4,1,43,463.237401,40.2668277,1196,-90,202.2041925,15.5,34,1550,12
SF,KLMT,HC,HC1,1,5,1,37,463.237401,40.2668277,1196,-90,202.2041925,15.5,34,1550,12
SF,KLMT,HC,HC2,1,1,1,34,463.2168814,44.2300777,1196,-90,202.1041925,15.5,34,1550,12
SF,KLMT,HC,HC2,1,2,1,31,463.2168814,44.2300777,1196,-90,202.1041925,15.5,34,1550,12
SF,KLMT,HC,HC2,1,3,1,45,463.2168814,44.2300777,1196,-90,202.1041925,15.5,34,1550,12
SF,KLMT,HC,HC2,1,4,1,25,463.2168814,44.2300777,1196,-90,202.1041925,15.5,34,1550,12
SF,KLMT,HC,HC2,1,5,1,46,463.2168814,44.2300777,1196,-90,202.1041925,15.5,34,1550,12
SF,CSCO,HP,HP1,1,1,1,32,606.9847014,-55.5615504,697,-144,469.9041925,24.6,28,1240,12
SF,CSCO,HP,HP1,1,2,1,36,606.9847014,-55.5615504,697,-144,469.9041925,24.6,28,1240,12
SF,CSCO,HP,HP1,1,3,1,35,606.9847014,-55.5615504,697,-144,469.9041925,24.6,28,1240,12
SF,CSCO,HP,HP1,1,4,1,32,606.9847014,-55.5615504,697,-144,469.9041925,24.6,28,1240,12
SF,CSCO,HP,HP1,1,5,1,32,606.9847014,-55.5615504,697,-144,469.9041925,24.6,28,1240,12
SF,KLMT,KLa,KL10,1,1,1,45,279.3563572,624.6404129,1485,-45,136.8041925,11.6,90,2358,12
SF,KLMT,KLa,KL10,1,2,1,29,279.3563572,624.6404129,1485,-45,136.8041925,11.6,90,2358,12
SF,KLMT,KLa,KL10,1,3,1,33,279.3563572,624.6404129,1485,-45,136.8041925,11.6,90,2358,12
SF,KLMT,KLa,KL10,1,4,1,32,279.3563572,624.6404129,1485,-45,136.8041925,11.6,90,2358,12
SF,KLMT,KLa,KL10,1,5,1,34,279.3563572,624.6404129,1485,-45,136.8041925,11.6,90,2358,12
SF,KLMT,KLb,KL11,1,1,1,54,292.6246413,76.4384496,708,-103,244.7041925,21.3,89,2158,12
SF,KLMT,KLb,KL11,1,2,1,33,292.6246413,76.4384496,708,-103,244.7041925,21.3,89,2158,12
SF,KLMT,KLb,KL11,1,3,1,33,292.6246413,76.4384496,708,-103,244.7041925,21.3,89,2158,12
SF,KLMT,KLb,KL11,1,4,1,37,292.6246413,76.4384496,708,-103,244.7041925,21.3,89,2158,12
SF,KLMT,KLb,KL11,1,5,1,36,292.6246413,76.4384496,708,-103,244.7041925,21.3,89,2158,12
SF,KLMT,KLb,KL12,1,1,1,51,324.84588,124.4384496,1125,-90,225.4041925,16.4,52,1657,12
SF,KLMT,KLb,KL12,1,2,1,40,324.84588,124.4384496,1125,-90,225.4041925,16.4,52,1657,12
SF,KLMT,KLb,KL12,1,3,1,28,324.84588,124.4384496,1125,-90,225.4041925,16.4,52,1657,12
SF,KLMT,KLb,KL12,1,4,1,51,324.84588,124.4384496,1125,-90,225.4041925,16.4,52,1657,12
SF,KLMT,KLb,KL12,1,5,1,32,324.84588,124.4384496,1125,-90,225.4041925,16.4,52,1657,12
SF,KLMT,KLc,KL13,1,1,1,55,347.9667621,815.4384496,959,-86,201.6041925,16.5,117,2404,12
SF,KLMT,KLc,KL13,1,2,1,43,347.9667621,815.4384496,959,-86,201.6041925,16.5,117,2404,12
SF,KLMT,KLc,KL13,1,3,1,52,347.9667621,815.4384496,959,-86,201.6041925,16.5,117,2404,12
