"","Site","Block","Tree","Source","Name","cond","ht","Year"
"1546","PV",4,5,"BC","BC8",1,52,12
"1547","PV",4,1,"BK","BK2",1,62,12
"1548","PV",4,2,"BK","BK2",1,48,12
"1549","PV",4,3,"BK","BK2",1,40,12
"1550","PV",4,4,"BK","BK2",1,17,12
"1551","PV",4,5,"BK","BK2",1,31,12
"1552","PV",4,1,"BK","BK3",1,52,12
"1553","PV",4,2,"BK","BK3",2,44,12
"1554","PV",4,3,"BK","BK3",1,48,12
"1555","PV",4,4,"BK","BK3",1,61,12
"1556","PV",4,1,"BK","BK5",1,77,12
"1557","PV",4,2,"BK","BK5",1,58,12
"1558","PV",4,3,"BK","BK5",1,74,12
"1559","PV",4,4,"BK","BK5",1,48,12
"1560","PV",4,2,"BL","BL1",1,20,12
"1561","PV",4,3,"BL","BL1",2,61,12
"1562","PV",4,4,"BL","BL1",2,40,12
"1563","PV",4,5,"BL","BL1",1,48,12
"1564","PV",4,1,"BL","BL2",1,38,12
"1565","PV",4,2,"BL","BL2",1,56,12
"1566","PV",4,3,"BL","BL2",1,48,12
"1567","PV",4,4,"BL","BL2",1,27,12
"1568","PV",4,5,"BL","BL2",1,34,12
"1569","PV",4,1,"BL","BL3",1,19,12
"1570","PV",4,2,"BL","BL3",1,66,12
"1571","PV",4,3,"BL","BL3",1,34,12
"1572","PV",4,4,"BL","BL3",1,50,12
"1573","PV",4,5,"BL","BL3",1,52,12
"1574","PV",4,1,"BR","BR3",1,31,12
"1575","PV",4,2,"BR","BR3",1,41,12
"1576","PV",4,3,"BR","BR3",1,46,12
"1577","PV",4,5,"BR","BR3",1,73,12
"1578","PV",4,1,"BR","BR7",1,50,12
"1579","PV",4,2,"BR","BR7",1,53,12
"1580","PV",4,3,"BR","BR7",1,48,12
"1581","PV",4,4,"BR","BR7",1,49,12
"1582","PV",4,5,"BR","BR7",1,29,12
"1583","PV",4,1,"CA","CA3",1,65,12
"1584","PV",4,2,"CA","CA3",2,35,12
"1585","PV",4,3,"CA","CA3",2,46,12
"1586","PV",4,4,"CA","CA3",1,52,12
"1587","PV",4,5,"CA","CA3",1,46,12
"1588","PV",4,1,"CA","CA4",1,64,12
"1589","PV",4,2,"CA","CA4",1,40,12
"1590","PV",4,3,"CA","CA4",1,29,12
"1591","PV",4,4,"CA","CA4",1,45,12
"1592","PV",4,5,"CA","CA4",1,45,12
"1593","PV",4,1,"CB","CB1",1,43,12
"1594","PV",4,2,"CB","CB1",1,60,12
"1595","PV",4,3,"CB","CB1",1,49,12
"1596","PV",4,4,"CB","CB1",1,29,12
"1597","PV",4,5,"CB","CB1",1,44,12
"1598","PV",4,1,"CC","CC2",1,66,12
"1599","PV",4,2,"CC","CC2",1,50,12
"1600","PV",4,3,"CC","CC2",1,27,12
"1601","PV",4,4,"CC","CC2",1,62,12
"1602","PV",4,5,"CC","CC2",1,58,12
"1603","PV",4,1,"CC","CC4",1,22,12
"1604","PV",4,2,"CC","CC4",1,43,12
"1605","PV",4,3,"CC","CC4",1,46,12
"1606","PV",4,4,"CC","CC4",1,55,12
"1607","PV",4,5,"CC","CC4",1,49,12
"1608","PV",4,1,"CC","CC7",1,64,12
"1609","PV",4,2,"CC","CC7",1,44,12
"1610","PV",4,3,"CC","CC7",1,42,12
"1611","PV",4,4,"CC","CC7",1,37,12
"1612","PV",4,5,"CC","CC7",1,29,12
"1613","PV",4,1,"CL","CL1",1,48,12
"1614","PV",4,2,"CL","CL1",1,32,12
"1615","PV",4,3,"CL","CL1",1,43,12
"1616","PV",4,4,"CL","CL1",1,46,12
"1617","PV",4,5,"CL","CL1",1,39,12
"1618","PV",4,1,"CP","CP24",1,38,12
"1619","PV",4,2,"CP","CP24",1,70,12
"1620","PV",4,3,"CP","CP24",1,40,12
"1621","PV",4,4,"CP","CP24",1,38,12
"1622","PV",4,1,"CP","CP26",1,54,12
"1623","PV",4,2,"CP","CP26",1,62,12
"1624","PV",4,3,"CP","CP26",1,46,12
"1625","PV",4,4,"CP","CP26",1,57,12
"1626","PV",4,1,"CP","CP9",1,31,12
"1627","PV",4,3,"CP","CP9",1,23,12
"1628","PV",4,1,"CR","CR2",1,40,12
"1629","PV",4,2,"CR","CR2",1,48,12
"1630","PV",4,3,"CR","CR2",1,54,12
"1631","PV",4,4,"CR","CR2",1,34,12
"1632","PV",4,5,"CR","CR2",1,34,12
"1633","PV",4,1,"CR","CR3",1,50,12
"1634","PV",4,2,"CR","CR3",1,44,12
"1635","PV",4,3,"CR","CR3",1,52,12
"1636","PV",4,4,"CR","CR3",1,36,12
"1637","PV",4,5,"CR","CR3",1,38,12
"1638","PV",4,1,"CR","CR4",1,37,12
"1639","PV",4,2,"CR","CR4",1,27,12
"1640","PV",4,3,"CR","CR4",1,28,12
"1641","PV",4,4,"CR","CR4",1,17,12
"1642","PV",4,5,"CR","CR4",1,8,12
"1643","PV",4,1,"CY","CY6",1,32,12
"1644","PV",4,2,"CY","CY6",1,40,12
"1645","PV",4,3,"CY","CY6",1,41,12
"1646","PV",4,4,"CY","CY6",1,40,12
"1647","PV",4,5,"CY","CY6",1,55,12
"1648","PV",4,1,"DE","DE2",2,55,12
"1649","PV",4,2,"DE","DE2",1,15,12
"1650","PV",4,3,"DE","DE2",1,64,12
"1651","PV",4,4,"DE","DE2",1,10,12
"1652","PV",4,5,"DE","DE2",1,35,12
"1653","PV",4,1,"DE","DE4",1,47,12
"1654","PV",4,1,"DE","DE5",1,43,12
"1655","PV",4,2,"DE","DE5",1,39,12
"1656","PV",4,3,"DE","DE5",1,39,12
"1657","PV",4,4,"DE","DE5",1,30,12
"1658","PV",4,5,"DE","DE5",1,58,12
"1659","PV",4,1,"DE","DE6",1,33,12
"1660","PV",4,2,"DE","DE6",1,50,12
"1661","PV",4,3,"DE","DE6",1,53,12
"1662","PV",4,4,"DE","DE6",1,45,12
"1663","PV",4,5,"DE","DE6",1,53,12
"1664","PV",4,1,"FB","FB3",1,53,12
"1665","PV",4,2,"FB","FB3",1,33,12
"1666","PV",4,3,"FB","FB3",1,55,12
"1667","PV",4,4,"FB","FB3",1,26,12
"1668","PV",4,5,"FB","FB3",1,64,12
"1669","PV",4,1,"FB","FB9",1,56,12
"1670","PV",4,2,"FB","FB9",1,41,12
"1671","PV",4,3,"FB","FB9",1,38,12
"1672","PV",4,4,"FB","FB9",1,39,12
"1673","PV",4,5,"FB","FB9",1,58,12
"1674","PV",4,1,"FW","FW10",1,35,12
"1675","PV",4,2,"FW","FW10",1,34,12
"1676","PV",4,3,"FW","FW10",1,43,12
"1677","PV",4,4,"FW","FW10",1,55,12
"1678","PV",4,5,"FW","FW10",1,38,12
"1679","PV",4,1,"FW","FW3",1,34,12
"1680","PV",4,2,"FW","FW3",2,21,12
"1681","PV",4,3,"FW","FW3",1,60,12
"1682","PV",4,4,"FW","FW3",1,49,12
"1683","PV",4,5,"FW","FW3",1,26,12
"1684","PV",4,1,"GA","GA1",1,36,12
"1685","PV",4,2,"GA","GA1",1,53,12
"1686","PV",4,3,"GA","GA1",1,40,12
"1687","PV",4,4,"GA","GA1",1,28,12
"1688","PV",4,5,"GA","GA1",1,54,12
"1689","PV",4,1,"GA","GA2",1,37,12
"1690","PV",4,2,"GA","GA2",1,70,12
"1691","PV",4,3,"GA","GA2",1,46,12
"1692","PV",4,5,"GA","GA2",1,19,12
"1693","PV",4,1,"GA","GA3",1,66,12
"1694","PV",4,2,"GA","GA3",1,56,12
"1695","PV",4,3,"GA","GA3",1,19,12
"1696","PV",4,4,"GA","GA3",1,52,12
"1697","PV",4,5,"GA","GA3",1,51,12
"1698","PV",4,1,"GP","GP1",1,23,12
"1699","PV",4,2,"GP","GP1",1,61,12
"1700","PV",4,3,"GP","GP1",1,37,12
"1701","PV",4,4,"GP","GP1",1,23,12
"1702","PV",4,5,"GP","GP1",2,40,12
"1703","PV",4,20,"GP","GP2",1,21,12
"1704","PV",4,21,"GP","GP2",1,50,12
"1705","PV",4,22,"GP","GP2",1,38,12
"1706","PV",4,23,"GP","GP2",1,47,12
"1707","PV",4,24,"GP","GP2",1,35,12
"1708","PV",4,1,"HC","HC1",1,66,12
"1709","PV",4,2,"HC","HC1",1,47,12
"1710","PV",4,3,"HC","HC1",1,45,12
"1711","PV",4,5,"HC","HC1",1,37,12
"1712","PV",4,1,"HC","HC2",1,73,12
"1713","PV",4,2,"HC","HC2",1,65,12
"1714","PV",4,3,"HC","HC2",1,31,12
"1715","PV",4,4,"HC","HC2",1,21,12
"1716","PV",4,5,"HC","HC2",1,55,12
"1717","PV",4,1,"HP","HP1",1,36,12
"1718","PV",4,2,"HP","HP1",1,52,12
"1719","PV",4,3,"HP","HP1",2,44,12
"1720","PV",4,4,"HP","HP1",1,49,12
"1721","PV",4,5,"HP","HP1",1,41,12
"1722","PV",4,1,"KL","KL10",1,46,12
"1723","PV",4,2,"KL","KL10",1,31,12
"1724","PV",4,3,"KL","KL10",1,44,12
"1725","PV",4,4,"KL","KL10",1,56,12
"1726","PV",4,5,"KL","KL10",1,55,12
"1727","PV",4,1,"KL","KL11",1,22,12
"1728","PV",4,2,"KL","KL11",1,40,12
"1729","PV",4,3,"KL","KL11",1,46,12
"1730","PV",4,4,"KL","KL11",1,22,12
"1731","PV",4,5,"KL","KL11",1,75,12
"1732","PV",4,1,"KL","KL12",1,39,12
"1733","PV",4,2,"KL","KL12",1,38,12
"1734","PV",4,3,"KL","KL12",1,37,12
"1735","PV",4,4,"KL","KL12",1,54,12
"1736","PV",4,5,"KL","KL12",1,52,12
"1737","PV",4,1,"KL","KL13",1,69,12
"1738","PV",4,2,"KL","KL13",1,36,12
"1739","PV",4,3,"KL","KL13",1,55,12
"1740","PV",4,4,"KL","KL13",1,46,12
"1741","PV",4,2,"KL","KL14",1,27,12
"1742","PV",4,3,"KL","KL14",1,49,12
"1743","PV",4,5,"KL","KL14",1,64,12
"1744","PV",4,1,"KL","KL6",1,39,12
"1745","PV",4,2,"KL","KL6",1,34,12
"1746","PV",4,3,"KL","KL6",1,67,12
"1747","PV",4,4,"KL","KL6",1,55,12
"1748","PV",4,5,"KL","KL6",1,55,12
"1749","PV",4,1,"KL","KL7",1,52,12
"1750","PV",4,2,"KL","KL7",1,38,12
"1751","PV",4,3,"KL","KL7",1,45,12
"1752","PV",4,4,"KL","KL7",1,46,12
"1753","PV",4,5,"KL","KL7",1,47,12
"1754","PV",4,1,"KM","KM1",1,35,12
"1755","PV",4,3,"KM","KM1",1,67,12
"1756","PV",4,4,"KM","KM1",1,33,12
"1757","PV",4,5,"KM","KM1",1,59,12
"1758","PV",4,1,"KM","KM10",1,55,12
"1759","PV",4,2,"KM","KM10",1,50,12
"1760","PV",4,3,"KM","KM10",1,78,12
"1761","PV",4,4,"KM","KM10",1,35,12
"1762","PV",4,5,"KM","KM10",1,45,12
"1763","PV",4,1,"LA","LA10",1,30,12
"1764","PV",4,2,"LA","LA10",1,30,12
"1765","PV",4,3,"LA","LA10",1,22,12
"1766","PV",4,4,"LA","LA10",1,56,12
"1767","PV",4,5,"LA","LA10",1,54,12
"1768","PV",4,1,"LA","LA13",1,48,12
"1769","PV",4,2,"LA","LA13",1,52,12
"1770","PV",4,3,"LA","LA13",1,45,12
"1771","PV",4,4,"LA","LA13",1,18,12
"1772","PV",4,5,"LA","LA13",1,58,12
"1773","PV",4,1,"LA","LA5",1,35,12
"1774","PV",4,2,"LA","LA5",2,37,12
"1775","PV",4,3,"LA","LA5",1,37,12
"1776","PV",4,5,"LA","LA5",1,38,12
"1777","PV",4,1,"LA","LA8",1,53,12
"1778","PV",4,2,"LA","LA8",1,41,12
"1779","PV",4,3,"LA","LA8",1,1,12
"1780","PV",4,4,"LA","LA8",1,51,12
"1781","PV",4,5,"LA","LA8",1,33,12
"1782","PV",4,1,"LC","LC1",1,14,12
"1783","PV",4,2,"LC","LC1",1,28,12
"1784","PV",4,3,"LC","LC1",1,58,12
"1785","PV",4,4,"LC","LC1",1,37,12
"1786","PV",4,5,"LC","LC1",1,29,12
"1787","PV",4,1,"LC","LC2",1,54,12
"1788","PV",4,2,"LC","LC2",1,58,12
"1789","PV",4,3,"LC","LC2",2,65,12
"1790","PV",4,4,"LC","LC2",1,65,12
"1791","PV",4,5,"LC","LC2",2,40,12
"1792","PV",4,1,"OH","OH1",1,50,12
"1793","PV",4,2,"OH","OH1",1,47,12
"1794","PV",4,3,"OH","OH1",1,12,12
"1795","PV",4,4,"OH","OH1",1,60,12
"1796","PV",4,5,"OH","OH1",1,10,12
"1797","PV",4,1,"OK","OK1",1,35,12
"1798","PV",4,2,"OK","OK1",1,37,12
"1799","PV",4,3,"OK","OK1",1,56,12
"1800","PV",4,4,"OK","OK1",1,42,12
"1801","PV",4,5,"OK","OK1",1,28,12
"1802","PV",4,1,"OL","OL1",1,45,12
"1803","PV",4,2,"OL","OL1",1,5,12
"1804","PV",4,3,"OL","OL1",1,44,12
"1805","PV",4,5,"OL","OL1",1,15,12
"1806","PV",4,1,"OR","OR1",1,41,12
"1807","PV",4,2,"OR","OR1",1,60,12
"1808","PV",4,3,"OR","OR1",1,17,12
"1809","PV",4,4,"OR","OR1",1,39,12
"1810","PV",4,5,"OR","OR1",1,34,12
"1811","PV",4,1,"PA","PA1",1,29,12
"1812","PV",4,2,"PA","PA1",1,44,12
"1813","PV",4,3,"PA","PA1",1,53,12
"1814","PV",4,4,"PA","PA1",1,47,12
"1815","PV",4,5,"PA","PA1",1,47,12
"1816","PV",4,1,"PA","PA3",1,35,12
"1817","PV",4,2,"PA","PA3",1,41,12
"1818","PV",4,3,"PA","PA3",1,47,12
"1819","PV",4,4,"PA","PA3",1,47,12
"1820","PV",4,5,"PA","PA3",1,38,12
"1821","PV",4,1,"PA","PA4",1,63,12
"1822","PV",4,2,"PA","PA4",1,70,12
"1823","PV",4,3,"PA","PA4",1,28,12
"1824","PV",4,4,"PA","PA4",1,20,12
"1825","PV",4,5,"PA","PA4",1,61,12
"1826","PV",4,1,"PF","PF1",1,47,12
"1827","PV",4,2,"PF","PF1",1,40,12
"1828","PV",4,3,"PF","PF1",1,6,12
"1829","PV",4,4,"PF","PF1",1,46,12
"1830","PV",4,5,"PF","PF1",1,37,12
"1831","PV",4,1,"PF","PF2",1,60,12
"1832","PV",4,2,"PF","PF2",1,69,12
"1833","PV",4,3,"PF","PF2",1,29,12
"1834","PV",4,4,"PF","PF2",1,66,12
"1835","PV",4,5,"PF","PF2",1,21,12
"1836","PV",4,1,"PF","PF5",1,36,12
"1837","PV",4,2,"PF","PF5",1,26,12
"1838","PV",4,3,"PF","PF5",1,37,12
"1839","PV",4,1,"PL","PL1",1,43,12
"1840","PV",4,2,"PL","PL1",1,34,12
"1841","PV",4,3,"PL","PL1",1,42,12
"1842","PV",4,4,"PL","PL1",1,37,12
"1843","PV",4,5,"PL","PL1",1,53,12
"1844","PV",4,6,"PL","PL1",1,39,12
"1845","PV",4,1,"PL","PL11",1,29,12
"1846","PV",4,2,"PL","PL11",1,32,12
"1847","PV",4,4,"PL","PL11",1,56,12
"1848","PV",4,1,"PL","PL4",1,47,12
"1849","PV",4,2,"PL","PL4",1,62,12
"1850","PV",4,3,"PL","PL4",1,47,12
"1851","PV",4,4,"PL","PL4",1,36,12
"1852","PV",4,5,"PL","PL4",1,29,12
"1853","PV",4,1,"PL","PL7",1,44,12
"1854","PV",4,2,"PL","PL7",1,54,12
"1855","PV",4,3,"PL","PL7",1,34,12
"1856","PV",4,4,"PL","PL7",1,41,12
"1857","PV",4,5,"PL","PL7",1,27,12
"1858","PV",4,1,"RA","RA2",1,43,12
"1859","PV",4,2,"RA","RA2",1,45,12
"1860","PV",4,3,"RA","RA2",1,52,12
"1861","PV",4,5,"RA","RA2",2,60,12
"1862","PV",4,1,"RA","RA8",1,49,12
"1863","PV",4,2,"RA","RA8",1,80,12
"1864","PV",4,3,"RA","RA8",1,46,12
"1865","PV",4,4,"RA","RA8",1,33,12
"1866","PV",4,5,"RA","RA8",2,41,12
"1867","PV",4,1,"RV","RV3",1,47,12
"1868","PV",4,2,"RV","RV3",2,44,12
"1869","PV",4,3,"RV","RV3",1,63,12
"1870","PV",4,4,"RV","RV3",1,41,12
"1871","PV",4,5,"RV","RV3",1,32,12
"1872","PV",4,1,"RV","RV4",1,31,12
"1873","PV",4,2,"RV","RV4",1,64,12
"1874","PV",4,3,"RV","RV4",1,59,12
"1875","PV",4,4,"RV","RV4",1,45,12
"1876","PV",4,5,"RV","RV4",1,52,12
"1877","PV",4,1,"RV","RV8",1,34,12
"1878","PV",4,2,"RV","RV8",2,20,12
"1879","PV",4,3,"RV","RV8",1,25,12
"1880","PV",4,4,"RV","RV8",1,47,12
"1881","PV",4,1,"SA","SA5",1,44,12
"1882","PV",4,2,"SA","SA5",1,38,12
"1883","PV",4,3,"SA","SA5",1,46,12
"1884","PV",4,4,"SA","SA5",1,53,12
"1885","PV",4,1,"SA","SA7",1,48,12
"1886","PV",4,2,"SA","SA7",1,55,12
"1887","PV",4,3,"SA","SA7",1,38,12
"1888","PV",4,4,"SA","SA7",1,10,12
"1889","PV",4,5,"SA","SA7",1,63,12
"1890","PV",4,1,"SA","SA8",1,29,12
"1891","PV",4,3,"SA","SA8",1,74,12
"1892","PV",4,4,"SA","SA8",1,34,12
"1893","PV",4,5,"SA","SA8",1,54,12
"1894","PV",4,1,"SC","SC4",1,62,12
"1895","PV",4,3,"SC","SC4",1,18,12
"1896","PV",4,4,"SC","SC4",1,34,12
"1897","PV",4,5,"SC","SC4",1,37,12
"1898","PV",4,1,"SN","SN1",1,45,12
"1899","PV",4,2,"SN","SN1",1,21,12
"1900","PV",4,3,"SN","SN1",1,55,12
"1901","PV",4,4,"SN","SN1",2,62,12
"1902","PV",4,5,"SN","SN1",2,63,12
"1903","PV",4,1,"SN","SN2",1,40,12
"1904","PV",4,2,"SN","SN2",1,44,12
"1905","PV",4,3,"SN","SN2",1,41,12
"1906","PV",4,4,"SN","SN2",1,37,12
"1907","PV",4,1,"SN","SN3",1,55,12
"1908","PV",4,2,"SN","SN3",2,55,12
"1909","PV",4,3,"SN","SN3",1,4,12
"1910","PV",4,4,"SN","SN3",1,55,12
"1911","PV",4,1,"SN","SN4",1,9,12
"1912","PV",4,2,"SN","SN4",1,36,12
"1913","PV",4,3,"SN","SN4",1,37,12
"1914","PV",4,4,"SN","SN4",1,24,12
"1915","PV",4,5,"SN","SN4",1,44,12
"1916","PV",4,1,"SR","SR2",1,43,12
"1917","PV",4,2,"SR","SR2",1,61,12
"1918","PV",4,3,"SR","SR2",1,39,12
"1919","PV",4,4,"SR","SR2",1,65,12
"1920","PV",4,5,"SR","SR2",1,57,12
"1921","PV",4,1,"SR","SR3",1,33,12
"1922","PV",4,2,"SR","SR3",1,69,12
"1923","PV",4,3,"SR","SR3",1,36,12
"1924","PV",4,4,"SR","SR3",1,61,12
"1925","PV",4,5,"SR","SR3",1,55,12
"1926","PV",4,1,"VE","VE10",1,36,12
"1927","PV",4,2,"VE","VE10",1,43,12
"1928","PV",4,3,"VE","VE10",1,44,12
"1929","PV",4,4,"VE","VE10",1,48,12
"1930","PV",4,5,"VE","VE10",1,21,12
"1931","PV",4,1,"VE","VE5",1,46,12
"1932","PV",4,2,"VE","VE5",1,53,12
"1933","PV",4,3,"VE","VE5",2,27,12
"1934","PV",4,4,"VE","VE5",1,30,12
"1935","PV",4,5,"VE","VE5",1,51,12
"1936","PV",4,1,"VE","VE7",1,44,12
"1937","PV",4,2,"VE","VE7",1,55,12
"1938","PV",4,3,"VE","VE7",1,60,12
"1939","PV",4,4,"VE","VE7",1,35,12
"1940","PV",4,5,"VE","VE7",1,12,12
"1941","PV",4,2,"VI","VI3",1,67,12
"1942","PV",4,3,"VI","VI3",1,34,12
"1943","PV",4,4,"VI","VI3",1,56,12
"1944","PV",4,5,"VI","VI3",1,43,12
"1945","PV",4,1,"VI","VI4",1,85,12
"1946","PV",4,2,"VI","VI4",1,46,12
"1947","PV",4,4,"VI","VI4",1,61,12
"1948","PV",4,5,"VI","VI4",1,35,12
"1949","PV",4,1,"VI","VI5",2,59,12
"1950","PV",4,2,"VI","VI5",1,36,12
"1951","PV",4,3,"VI","VI5",1,30,12
"1952","PV",4,4,"VI","VI5",1,76,12
"1953","PV",4,5,"VI","VI5",2,37,12
"1954","PV",4,1,"WL","WL3",1,35,12
"1955","PV",4,2,"WL","WL3",1,56,12
"1956","PV",4,3,"WL","WL3",1,41,12
"1957","PV",4,4,"WL","WL3",1,34,12
"1958","PV",4,5,"WL","WL3",1,43,12
"1959","PV",4,1,"WL","WL8",1,34,12
"1960","PV",4,2,"WL","WL8",1,29,12
"1961","PV",4,3,"WL","WL8",1,51,12
"1962","PV",4,4,"WL","WL8",2,49,12
"1963","PV",4,5,"WL","WL8",1,15,12
"1964","PV",4,1,"WV","WV2",1,51,12
"1965","PV",4,2,"WV","WV2",1,58,12
"1966","PV",4,3,"WV","WV2",1,46,12
"1967","PV",4,4,"WV","WV2",1,34,12
"1968","PV",4,5,"WV","WV2",1,49,12
"1969","PV",4,1,"WV","WV6",1,45,12
"1970","PV",4,2,"WV","WV6",1,29,12
"1971","PV",4,3,"WV","WV6",1,51,12
"1972","PV",4,4,"WV","WV6",1,30,12
"1973","PV",4,5,"WV","WV6",1,31,12
"1974","PV",4,1,"ZE","ZE1",1,63,12
"1975","PV",4,2,"ZE","ZE1",1,38,12
"1976","PV",4,3,"ZE","ZE1",1,50,12
"1977","PV",4,4,"ZE","ZE1",1,59,12
"1978","PV",4,5,"ZE","ZE1",1,57,12
"1979","PV",4,1,"ZE","ZE4",1,30,12
"1980","PV",4,2,"ZE","ZE4",1,53,12
"1981","PV",4,3,"ZE","ZE4",1,50,12
"1982","PV",4,4,"ZE","ZE4",1,19,12
"1983","PV",4,5,"ZE","ZE4",1,38,12
"1984","PV",4,1,"ZE","ZE6",2,25,12
"1985","PV",4,2,"ZE","ZE6",1,32,12
"1986","PV",4,3,"ZE","ZE6",1,39,12
"1987","PV",4,4,"ZE","ZE6",1,55,12
"1988","PV",4,5,"ZE","ZE6",1,54,12
"1989","PV",1,1,"AK","AK3",1,100,13
"1990","PV",1,2,"AK","AK3",1,112,13
"1991","PV",1,3,"AK","AK3",1,93,13
"1992","PV",1,4,"AK","AK3",1,29,13
"1993","PV",1,5,"AK","AK3",1,69,13
"1994","PV",1,1,"AK","AK6",1,59,13
"1995","PV",1,2,"AK","AK6",1,73,13
"1996","PV",1,3,"AK","AK6",1,54,13
"1997","PV",1,4,"AK","AK6",1,52,13
"1998","PV",1,5,"AK","AK6",1,17,13
"1999","PV",1,1,"AK","AK9",1,152,13
"2000","PV",1,2,"AK","AK9",1,92,13
"2001","PV",1,3,"AK","AK9",1,80,13
"2002","PV",1,4,"AK","AK9",1,91,13
"2003","PV",1,5,"AK","AK9",1,66,13
"2004","PV",1,1,"BA","BA2",1,102,13
"2005","PV",1,2,"BA","BA2",1,105,13
"2006","PV",1,3,"BA","BA2",1,44,13
"2007","PV",1,4,"BA","BA2",1,1,13
"2008","PV",1,5,"BA","BA2",3,86,13
"2009","PV",1,1,"BA","BA3",1,31,13
"2010","PV",1,3,"BA","BA3",1,81,13
"2011","PV",1,4,"BA","BA3",1,111,13
"2012","PV",1,5,"BA","BA3",1,70,13
"2013","PV",1,2,"BA","BA5",1,115,13
"2014","PV",1,3,"BA","BA5",1,120,13
"2015","PV",1,4,"BA","BA5",1,82,13
"2016","PV",1,5,"BA","BA5",1,105,13
"2017","PV",1,1,"BC","BC3",1,66,13
"2018","PV",1,2,"BC","BC3",1,119,13
"2019","PV",1,3,"BC","BC3",1,67,13
"2020","PV",1,4,"BC","BC3",1,82,13
"2021","PV",1,5,"BC","BC3",1,77,13
"2022","PV",1,1,"BC","BC6",1,99,13
"2023","PV",1,3,"BC","BC6",1,138,13
"2024","PV",1,4,"BC","BC6",1,58,13
"2025","PV",1,2,"BC","BC8",1,93,13
"2026","PV",1,3,"BC","BC8",1,76,13
"2027","PV",1,4,"BC","BC8",1,117,13
"2028","PV",1,5,"BC","BC8",1,76,13
"2029","PV",1,1,"BK","BK2",1,64,13
"2030","PV",1,2,"BK","BK2",1,118,13
"2031","PV",1,3,"BK","BK2",1,32,13
"2032","PV",1,4,"BK","BK2",1,113,13
"2033","PV",1,5,"BK","BK2",1,73,13
"2034","PV",1,1,"BK","BK3",1,42,13
"2035","PV",1,2,"BK","BK3",1,112,13
"2036","PV",1,3,"BK","BK3",1,85,13
"2037","PV",1,4,"BK","BK3",1,99,13
"2038","PV",1,5,"BK","BK3",1,100,13
"2039","PV",1,1,"BK","BK5",1,67,13
"2040","PV",1,2,"BK","BK5",1,81,13
"2041","PV",1,3,"BK","BK5",1,69,13
"2042","PV",1,4,"BK","BK5",1,116,13
"2043","PV",1,5,"BK","BK5",1,116,13
"2044","PV",1,1,"BL","BL1",1,96,13
"2045","PV",1,2,"BL","BL1",1,106,13
"2046","PV",1,3,"BL","BL1",1,27,13
"2047","PV",1,4,"BL","BL1",1,25,13
"2048","PV",1,5,"BL","BL1",1,110,13
"2049","PV",1,1,"BL","BL2",1,130,13
"2050","PV",1,2,"BL","BL2",1,66,13
"2051","PV",1,3,"BL","BL2",1,47,13
"2052","PV",1,4,"BL","BL2",1,111,13
"2053","PV",1,5,"BL","BL2",1,41,13
"2054","PV",1,1,"BL","BL3",1,122,13
"2055","PV",1,2,"BL","BL3",1,89,13
"2056","PV",1,3,"BL","BL3",1,98,13
"2057","PV",1,4,"BL","BL3",1,120,13
"2058","PV",1,5,"BL","BL3",1,133,13
"2059","PV",1,1,"BR","BR3",1,53,13
"2060","PV",1,1,"BR","BR3",1,80,13
"2061","PV",1,2,"BR","BR3",1,101,13
"2062","PV",1,3,"BR","BR3",1,69,13
"2063","PV",1,4,"BR","BR3",1,88,13
"2064","PV",1,1,"BR","BR7",1,93,13
"2065","PV",1,3,"BR","BR7",1,52,13
"2066","PV",1,4,"BR","BR7",1,89,13
"2067","PV",1,5,"BR","BR7",1,72,13
"2068","PV",1,1,"CA","CA3",1,47,13
"2069","PV",1,2,"CA","CA3",1,84,13
"2070","PV",1,3,"CA","CA3",1,91,13
"2071","PV",1,5,"CA","CA3",1,51,13
"2072","PV",1,1,"CA","CA4",1,93,13
"2073","PV",1,2,"CA","CA4",1,73,13
"2074","PV",1,3,"CA","CA4",1,99,13
"2075","PV",1,4,"CA","CA4",1,61,13
"2076","PV",1,5,"CA","CA4",1,140,13
"2077","PV",1,1,"CB","CB1",1,159,13
"2078","PV",1,2,"CB","CB1",1,109,13
"2079","PV",1,3,"CB","CB1",1,63,13
"2080","PV",1,4,"CB","CB1",1,89,13
"2081","PV",1,5,"CB","CB1",1,113,13
"2082","PV",1,1,"CC","CC2",1,102,13
"2083","PV",1,2,"CC","CC2",1,70,13
"2084","PV",1,4,"CC","CC2",1,90,13
"2085","PV",1,5,"CC","CC2",1,85,13
"2086","PV",1,1,"CC","CC4",1,27,13
"2087","PV",1,2,"CC","CC4",1,59,13
"2088","PV",1,3,"CC","CC4",1,54,13
"2089","PV",1,4,"CC","CC4",1,145,13
"2090","PV",1,5,"CC","CC4",1,92,13
"2091","PV",1,1,"CC","CC7",1,81,13
"2092","PV",1,2,"CC","CC7",1,47,13
"2093","PV",1,3,"CC","CC7",1,130,13
"2094","PV",1,4,"CC","CC7",1,131,13
"2095","PV",1,5,"CC","CC7",1,1,13
"2096","PV",1,1,"CL","CL1",1,14,13
"2097","PV",1,2,"CL","CL1",1,120,13
"2098","PV",1,3,"CL","CL1",1,52,13
"2099","PV",1,4,"CL","CL1",1,95,13
"2100","PV",1,5,"CL","CL1",1,7,13
"2101","PV",1,1,"CP","CP24",1,142,13
"2102","PV",1,3,"CP","CP24",1,96,13
