Site,Ecoregion,Source,Family,Block,Tree,Condition,Height,Distance,ElevDist,eFFP,MSP,Slope,Aspect,Hardiness,DD.5.sp,Year
PV,CORA,LA,LA5,2,1,1,43,1107.364498,442.9012425,753,-129,378.8326928,22.9,20,1059,12
PV,CORA,LA,LA5,2,2,1,55,1107.364498,442.9012425,753,-129,378.8326928,22.9,20,1059,12
PV,CORA,LA,LA5,2,3,1,46,1107.364498,442.9012425,753,-129,378.8326928,22.9,20,1059,12
PV,CORA,LA,LA5,2,4,1,3,1107.364498,442.9012425,753,-129,378.8326928,22.9,20,1059,12
PV,CORA,LA,LA5,2,5,1,31,1107.364498,442.9012425,753,-129,378.8326928,22.9,20,1059,12
PV,CORA,LA,LA8,2,1,1,5,1099.186803,686.9521705,703,-128,370.5326928,23.6,23,1185,12
PV,CORA,LA,LA8,2,2,1,52,1099.186803,686.9521705,703,-128,370.5326928,23.6,23,1185,12
PV,CORA,LA,LA8,2,4,1,46,1099.186803,686.9521705,703,-128,370.5326928,23.6,23,1185,12
PV,CORA,LC,LC1,2,1,1,46,147.5899327,599.8174977,1010,-1,89.63269276,14.7,92,2582,12
PV,CORA,LC,LC1,2,2,1,56,147.5899327,599.8174977,1010,-1,89.63269276,14.7,92,2582,12
PV,CORA,LC,LC1,2,3,1,19,147.5899327,599.8174977,1010,-1,89.63269276,14.7,92,2582,12
PV,CORA,LC,LC1,2,4,1,63,147.5899327,599.8174977,1010,-1,89.63269276,14.7,92,2582,12
PV,CORA,LC,LC1,2,5,1,78,147.5899327,599.8174977,1010,-1,89.63269276,14.7,92,2582,12
PV,CORA,LC,LC2,2,1,1,49,146.4132439,181.3289505,1158,11,83.13269276,13.2,96,2634,12
PV,CORA,LC,LC2,2,2,1,40,146.4132439,181.3289505,1158,11,83.13269276,13.2,96,2634,12
PV,CORA,LC,LC2,2,3,1,57,146.4132439,181.3289505,1158,11,83.13269276,13.2,96,2634,12
PV,CORA,LC,LC2,2,4,1,44,146.4132439,181.3289505,1158,11,83.13269276,13.2,96,2634,12
PV,CORA,LC,LC2,2,5,1,49,146.4132439,181.3289505,1158,11,83.13269276,13.2,96,2634,12
PV,PULO,OH,OH1,2,1,1,34,125.6063969,16.81064946,214,-37,110.8326928,37.8,73,2390,12
PV,PULO,OH,OH1,2,3,1,45,125.6063969,16.81064946,214,-37,110.8326928,37.8,73,2390,12
PV,PULO,OH,OH1,2,4,1,46,125.6063969,16.81064946,214,-37,110.8326928,37.8,73,2390,12
PV,PULO,OH,OH1,2,5,2,16,125.6063969,16.81064946,214,-37,110.8326928,37.8,73,2390,12
PV,CSCD,OK,OK1,2,1,1,30,390.4473661,926.8896579,1018,91,67.83269276,14.8,118,2599,12
PV,CSCD,OK,OK1,2,2,2,46,390.4473661,926.8896579,1018,91,67.83269276,14.8,118,2599,12
PV,CSCD,OK,OK1,2,3,2,45,390.4473661,926.8896579,1018,91,67.83269276,14.8,118,2599,12
PV,CSCD,OK,OK1,2,4,1,44,390.4473661,926.8896579,1018,91,67.83269276,14.8,118,2599,12
PV,CSCD,OK,OK1,2,5,1,23,390.4473661,926.8896579,1018,91,67.83269276,14.8,118,2599,12
PV,PULO,OL,OL1,2,1,1,32,45.5510211,3.656495952,946,15,92.83269276,16.5,79,2208,12
PV,PULO,OL,OL1,2,2,1,55,45.5510211,3.656495952,946,15,92.83269276,16.5,79,2208,12
