Site,Ecoregion,Source,Family,Block,Tree,Condition,Height,Distance,ElevDist,eFFP,MSP,Slope,Aspect,Hardiness,DD.5.sp,Year
SO,CSCO,BL,BL3,1,5,1,34,375.5400701,121.8810332,787,-33,431.0842624,22.1,42,1360,12
SO,PULO,BR,BR3,1,1,1,28,560.4448821,-269.8567405,1011,101,98.38426237,16.2,69,2014,12
SO,PULO,BR,BR3,1,2,1,41,560.4448821,-269.8567405,1011,101,98.38426237,16.2,69,2014,12
SO,PULO,BR,BR3,1,3,2,48,560.4448821,-269.8567405,1011,101,98.38426237,16.2,69,2014,12
SO,PULO,BR,BR3,1,4,2,28,560.4448821,-269.8567405,1011,101,98.38426237,16.2,69,2014,12
SO,PULO,BR,BR3,1,5,1,34,560.4448821,-269.8567405,1011,101,98.38426237,16.2,69,2014,12
SO,PULO,BR,BR7,1,1,2,54,560.4342592,-278.6519551,1013,101,98.38426237,16.2,68,2010,12
SO,PULO,BR,BR7,1,2,1,37,560.4342592,-278.6519551,1013,101,98.38426237,16.2,68,2010,12
SO,PULO,BR,BR7,1,3,1,49,560.4342592,-278.6519551,1013,101,98.38426237,16.2,68,2010,12
SO,PULO,BR,BR7,1,4,1,52,560.4342592,-278.6519551,1013,101,98.38426237,16.2,68,2010,12
SO,CSCO,CA,CA3,1,1,1,32,441.6530319,-164.6910296,733,-45,545.2842624,24.3,25,967,12
SO,CSCO,CA,CA3,1,2,1,32,441.6530319,-164.6910296,733,-45,545.2842624,24.3,25,967,12
SO,CSCO,CA,CA3,1,4,1,37,441.6530319,-164.6910296,733,-45,545.2842624,24.3,25,967,12
SO,CSCO,CA,CA3,1,5,1,31,441.6530319,-164.6910296,733,-45,545.2842624,24.3,25,967,12
SO,CSCO,CA,CA4,1,1,1,50,441.6526998,-162.2082502,734,-45,544.6842624,24.3,25,967,12
SO,CSCO,CA,CA4,1,2,1,23,441.6526998,-162.2082502,734,-45,544.6842624,24.3,25,967,12
SO,CSCO,CA,CA4,1,3,1,40,441.6526998,-162.2082502,734,-45,544.6842624,24.3,25,967,12
SO,CSCO,CA,CA4,1,4,1,36,441.6526998,-162.2082502,734,-45,544.6842624,24.3,25,967,12
SO,PULO,CB,CB1,1,1,1,31,682.4699775,-267.5529205,640,138,76.58426237,21.7,80,2257,12
SO,PULO,CB,CB1,1,2,1,10,682.4699775,-267.5529205,640,138,76.58426237,21.7,80,2257,12
SO,PULO,CB,CB1,1,3,1,53,682.4699775,-267.5529205,640,138,76.58426237,21.7,80,2257,12
SO,CSCO,CC,CC2,1,1,1,17,509.6380572,-279.2517766,444,-61,728.4842624,32.9,20,965,12
SO,CSCO,CC,CC2,1,2,1,49,509.6380572,-279.2517766,444,-61,728.4842624,32.9,20,965,12
SO,CSCO,CC,CC2,1,3,1,38,509.6380572,-279.2517766,444,-61,728.4842624,32.9,20,965,12
SO,CSCO,CC,CC2,1,5,1,39,509.6380572,-279.2517766,444,-61,728.4842624,32.9,20,965,12
SO,CSCO,CC,CC4,1,1,1,23,509.5981703,-288,448,-60,725.0842624,32.7,20,965,12
SO,CSCO,CC,CC4,1,4,2,47,509.5981703,-288,448,-60,725.0842624,32.7,20,965,12
SO,CSCO,CC,CC4,1,5,1,35,509.5981703,-288,448,-60,725.0842624,32.7,20,965,12
SO,CSCO,CC,CC7,1,1,1,47,509.5631096,-294.4717156,435,-61,738.0842624,33.3,20,964,12
SO,CSCO,CC,CC7,1,3,1,36,509.5631096,-294.4717156,435,-61,738.0842624,33.3,20,964,12
SO,CSCO,CC,CC7,1,4,1,35,509.5631096,-294.4717156,435,-61,738.0842624,33.3,20,964,12
SO,CSCO,CC,CC7,1,5,1,27,509.5631096,-294.4717156,435,-61,738.0842624,33.3,20,964,12
SO,PULO,CL,CL1,1,1,1,40,609.9067334,-272.9407282,595,125,82.58426237,23.3,69,2116,12
SO,PULO,CL,CL1,1,2,1,40,609.9067334,-272.9407282,595,125,82.58426237,23.3,69,2116,12
SO,PULO,CL,CL1,1,3,1,24,609.9067334,-272.9407282,595,125,82.58426237,23.3,69,2116,12
SO,PULO,CL,CL1,1,4,2,61,609.9067334,-272.9407282,595,125,82.58426237,23.3,69,2116,12
SO,PULO,CL,CL1,1,5,1,38,609.9067334,-272.9407282,595,125,82.58426237,23.3,69,2116,12
SO,KLMT,CP,CP24,1,1,1,35,25.03873767,432.5141535,1183,55,146.0842624,14.6,76,1992,12
SO,KLMT,CP,CP24,1,3,1,52,25.03873767,432.5141535,1183,55,146.0842624,14.6,76,1992,12
SO,KLMT,CP,CP24,1,4,1,33,25.03873767,432.5141535,1183,55,146.0842624,14.6,76,1992,12
SO,KLMT,CP,CP26,1,1,1,35,53.11670345,388.6523575,333,22,192.4842624,33.2,108,2205,12
SO,KLMT,CP,CP26,1,2,1,38,53.11670345,388.6523575,333,22,192.4842624,33.2,108,2205,12
SO,KLMT,CP,CP26,1,3,1,53,53.11670345,388.6523575,333,22,192.4842624,33.2,108,2205,12
SO,KLMT,CP,CP26,1,4,1,26,53.11670345,388.6523575,333,22,192.4842624,33.2,108,2205,12
SO,KLMT,CP,CP26,1,5,1,52,53.11670345,388.6523575,333,22,192.4842624,33.2,108,2205,12
SO,KLMT,CP,CP9,1,1,1,40,46.59942727,509.2123631,362,25,183.2842624,31,125,2350,12
SO,KLMT,CP,CP9,1,2,1,24,46.59942727,509.2123631,362,25,183.2842624,31,125,2350,12
SO,KLMT,CP,CP9,1,3,2,33,46.59942727,509.2123631,362,25,183.2842624,31,125,2350,12
SO,KLMT,CP,CP9,1,5,1,38,46.59942727,509.2123631,362,25,183.2842624,31,125,2350,12
SO,PULO,CR,CR2,1,1,1,31,393.7671776,-202.9783438,846,141,80.18426237,18.4,73,2059,12
SO,PULO,CR,CR2,1,2,2,40,393.7671776,-202.9783438,846,141,80.18426237,18.4,73,2059,12
SO,PULO,CR,CR2,1,4,1,40,393.7671776,-202.9783438,846,141,80.18426237,18.4,73,2059,12
SO,PULO,CR,CR2,1,5,2,30,393.7671776,-202.9783438,846,141,80.18426237,18.4,73,2059,12
SO,PULO,CR,CR3,1,1,1,38,393.7671776,-202.9783438,846,141,80.18426237,18.4,73,2059,12
SO,PULO,CR,CR3,1,2,2,31,393.7671776,-202.9783438,846,141,80.18426237,18.4,73,2059,12
SO,PULO,CR,CR3,1,3,1,20,393.7671776,-202.9783438,846,141,80.18426237,18.4,73,2059,12
SO,PULO,CR,CR3,1,4,2,33,393.7671776,-202.9783438,846,141,80.18426237,18.4,73,2059,12
SO,PULO,CR,CR3,1,5,1,25,393.7671776,-202.9783438,846,141,80.18426237,18.4,73,2059,12
SO,PULO,CR,CR3,1,6,1,47,393.7671776,-202.9783438,846,141,80.18426237,18.4,73,2059,12
SO,PULO,CR,CR4,1,1,1,23,393.7671776,-202.9783438,846,141,80.18426237,18.4,73,2059,12
SO,PULO,CR,CR4,1,2,1,34,393.7671776,-202.9783438,846,141,80.18426237,18.4,73,2059,12
SO,PULO,CR,CR4,1,3,2,43,393.7671776,-202.9783438,846,141,80.18426237,18.4,73,2059,12
SO,PULO,CR,CR4,1,4,1,37,393.7671776,-202.9783438,846,141,80.18426237,18.4,73,2059,12
SO,KLMT,CY,CY6,1,1,1,39,43.26508777,-49.9655697,541,32,175.7842624,26.3,67,1832,12
SO,KLMT,CY,CY6,1,2,1,46,43.26508777,-49.9655697,541,32,175.7842624,26.3,67,1832,12
SO,KLMT,CY,CY6,1,4,1,34,43.26508777,-49.9655697,541,32,175.7842624,26.3,67,1832,12
SO,KLMT,CY,CY6,1,5,1,48,43.26508777,-49.9655697,541,32,175.7842624,26.3,67,1832,12
SO,CSCD,DE,DE2,1,1,1,20,NA,NA,NA,NA,NA,NA,NA,NA,12
SO,CSCD,DE,DE2,1,2,1,45,NA,NA,NA,NA,NA,NA,NA,NA,12
SO,CSCD,DE,DE2,1,3,1,43,NA,NA,NA,NA,NA,NA,NA,NA,12
SO,CSCD,DE,DE2,1,4,1,20,NA,NA,NA,NA,NA,NA,NA,NA,12
SO,CSCD,DE,DE4,1,1,1,49,265.2165113,492,1638,204,60.98426237,9.5,187,2931,12
SO,CSCD,DE,DE4,1,2,1,50,265.2165113,492,1638,204,60.98426237,9.5,187,2931,12
SO,CSCD,DE,DE4,1,3,1,36,265.2165113,492,1638,204,60.98426237,9.5,187,2931,12
SO,CSCD,DE,DE4,1,5,1,25,265.2165113,492,1638,204,60.98426237,9.5,187,2931,12
SO,CSCD,DE,DE5,1,1,1,52,265.1383423,458.8925058,1639,204,61.28426237,9.6,186,2916,12
SO,CSCD,DE,DE5,1,2,1,45,265.1383423,458.8925058,1639,204,61.28426237,9.6,186,2916,12
SO,CSCD,DE,DE5,1,3,1,31,265.1383423,458.8925058,1639,204,61.28426237,9.6,186,2916,12
SO,CSCD,DE,DE5,1,4,2,39,265.1383423,458.8925058,1639,204,61.28426237,9.6,186,2916,12
SO,CSCD,DE,DE5,1,5,1,35,265.1383423,458.8925058,1639,204,61.28426237,9.6,186,2916,12
SO,CSCD,DE,DE6,1,1,2,28,265.0690615,441.8524513,1640,204,61.68426237,9.6,184,2895,12
SO,CSCD,DE,DE6,1,2,1,44,265.0690615,441.8524513,1640,204,61.68426237,9.6,184,2895,12
SO,CSCD,DE,DE6,1,3,1,40,265.0690615,441.8524513,1640,204,61.68426237,9.6,184,2895,12
SO,CSCD,DE,DE6,1,4,1,43,265.0690615,441.8524513,1640,204,61.68426237,9.6,184,2895,12
SO,CSCD,DE,DE6,1,5,1,41,265.0690615,441.8524513,1640,204,61.68426237,9.6,184,2895,12
SO,PULO,FB,FB3,1,1,1,44,662.8559742,-304.4829176,402,81,101.4842624,29.3,73,2208,12
SO,PULO,FB,FB3,1,2,1,53,662.8559742,-304.4829176,402,81,101.4842624,29.3,73,2208,12
SO,PULO,FB,FB3,1,3,1,35,662.8559742,-304.4829176,402,81,101.4842624,29.3,73,2208,12
SO,PULO,FB,FB3,1,4,1,24,662.8559742,-304.4829176,402,81,101.4842624,29.3,73,2208,12
SO,PULO,FB,FB3,1,5,1,25,662.8559742,-304.4829176,402,81,101.4842624,29.3,73,2208,12
SO,PULO,FB,FB9,1,1,1,29,664.4853346,-299.6207821,409,81,101.5842624,28.9,74,2220,12
SO,PULO,FB,FB9,1,2,2,34,664.4853346,-299.6207821,409,81,101.5842624,28.9,74,2220,12
SO,PULO,FB,FB9,1,3,1,34,664.4853346,-299.6207821,409,81,101.5842624,28.9,74,2220,12
SO,PULO,FB,FB9,1,4,1,35,664.4853346,-299.6207821,409,81,101.5842624,28.9,74,2220,12
SO,PULO,FB,FB9,1,5,1,43,664.4853346,-299.6207821,409,81,101.5842624,28.9,74,2220,12
SO,PULO,FW,FW10,1,1,1,28,535.2923339,-205.8244218,734,107,94.68426237,20.4,73,2067,12
SO,PULO,FW,FW10,1,2,1,27,535.2923339,-205.8244218,734,107,94.68426237,20.4,73,2067,12
SO,PULO,FW,FW10,1,3,1,47,535.2923339,-205.8244218,734,107,94.68426237,20.4,73,2067,12
SO,PULO,FW,FW10,1,4,1,36,535.2923339,-205.8244218,734,107,94.68426237,20.4,73,2067,12
SO,PULO,FW,FW10,1,5,1,34,535.2923339,-205.8244218,734,107,94.68426237,20.4,73,2067,12
SO,PULO,FW,FW3,1,1,1,29,535.2547868,-209.0350518,734,107,94.68426237,20.4,72,2066,12
SO,PULO,FW,FW3,1,2,1,26,535.2547868,-209.0350518,734,107,94.68426237,20.4,72,2066,12
SO,PULO,FW,FW3,1,3,1,38,535.2547868,-209.0350518,734,107,94.68426237,20.4,72,2066,12
SO,PULO,FW,FW3,1,4,1,31,535.2547868,-209.0350518,734,107,94.68426237,20.4,72,2066,12
SO,PULO,FW,FW3,1,5,1,39,535.2547868,-209.0350518,734,107,94.68426237,20.4,72,2066,12
SO,CORA,GA,GA1,1,1,1,26,274.1084324,-149.6550878,1187,-7,259.0842624,15.8,34,1372,12
SO,CORA,GA,GA1,1,2,1,41,274.1084324,-149.6550878,1187,-7,259.0842624,15.8,34,1372,12
SO,CORA,GA,GA1,1,3,1,50,274.1084324,-149.6550878,1187,-7,259.0842624,15.8,34,1372,12
SO,CORA,GA,GA1,1,4,1,43,274.1084324,-149.6550878,1187,-7,259.0842624,15.8,34,1372,12
SO,CORA,GA,GA1,1,5,1,42,274.1084324,-149.6550878,1187,-7,259.0842624,15.8,34,1372,12
SO,CORA,GA,GA2,1,1,1,35,274.3487155,-57.3354134,1255,4,228.1842624,15,35,1387,12
SO,CORA,GA,GA2,1,2,1,47,274.3487155,-57.3354134,1255,4,228.1842624,15,35,1387,12
SO,CORA,GA,GA2,1,3,1,28,274.3487155,-57.3354134,1255,4,228.1842624,15,35,1387,12
SO,CORA,GA,GA2,1,4,1,26,274.3487155,-57.3354134,1255,4,228.1842624,15,35,1387,12
SO,CORA,GA,GA2,1,5,1,43,274.3487155,-57.3354134,1255,4,228.1842624,15,35,1387,12
SO,CORA,GA,GA3,1,1,1,19,274.1955728,-35.1828526,1251,3,229.5842624,15.1,35,1384,12
SO,CORA,GA,GA3,1,2,1,31,274.1955728,-35.1828526,1251,3,229.5842624,15.1,35,1384,12
SO,CORA,GA,GA3,1,3,1,34,274.1955728,-35.1828526,1251,3,229.5842624,15.1,35,1384,12
SO,CORA,GA,GA3,1,4,1,45,274.1955728,-35.1828526,1251,3,229.5842624,15.1,35,1384,12
SO,CORA,GA,GA3,1,5,1,36,274.1955728,-35.1828526,1251,3,229.5842624,15.1,35,1384,12
SO,KLMT,GP,GP1,1,1,1,48,8.779054817,128.0596907,524,3,240.6842624,26.7,78,1908,12
SO,KLMT,GP,GP1,1,2,1,43,8.779054817,128.0596907,524,3,240.6842624,26.7,78,1908,12
SO,KLMT,GP,GP1,1,3,1,37,8.779054817,128.0596907,524,3,240.6842624,26.7,78,1908,12
SO,KLMT,GP,GP1,1,5,1,44,8.779054817,128.0596907,524,3,240.6842624,26.7,78,1908,12
SO,KLMT,GP,GP2,1,1,1,39,8.810098525,119.5952513,521,2,243.9842624,26.9,77,1890,12
SO,KLMT,GP,GP2,1,2,1,33,8.810098525,119.5952513,521,2,243.9842624,26.9,77,1890,12
SO,KLMT,GP,GP2,1,3,1,40,8.810098525,119.5952513,521,2,243.9842624,26.9,77,1890,12
SO,KLMT,GP,GP2,1,4,1,43,8.810098525,119.5952513,521,2,243.9842624,26.9,77,1890,12
SO,KLMT,GP,GP2,1,5,2,43,8.810098525,119.5952513,521,2,243.9842624,26.9,77,1890,12
SO,KLMT,HC,HC1,1,1,1,22,251.3444462,91.8283781,1216,17,202.2842624,15.5,34,1376,12
SO,KLMT,HC,HC1,1,4,1,31,251.3444462,91.8283781,1216,17,202.2842624,15.5,34,1376,12
SO,KLMT,HC,HC1,1,5,1,23,251.3444462,91.8283781,1216,17,202.2842624,15.5,34,1376,12
SO,KLMT,HC,HC2,1,1,1,42,251.3262607,95.7916281,1216,17,202.1842624,15.5,34,1376,12
SO,KLMT,HC,HC2,1,2,2,48,251.3262607,95.7916281,1216,17,202.1842624,15.5,34,1376,12
SO,KLMT,HC,HC2,1,3,1,43,251.3262607,95.7916281,1216,17,202.1842624,15.5,34,1376,12
SO,KLMT,HC,HC2,1,4,2,46,251.3262607,95.7916281,1216,17,202.1842624,15.5,34,1376,12
SO,KLMT,HC,HC2,1,5,1,31,251.3262607,95.7916281,1216,17,202.1842624,15.5,34,1376,12
SO,CSCO,HP,HP1,1,1,1,37,394.1042032,-4,717,-37,469.9842624,24.6,28,1066,12
SO,CSCO,HP,HP1,1,2,1,34,394.1042032,-4,717,-37,469.9842624,24.6,28,1066,12
SO,CSCO,HP,HP1,1,3,1,38,394.1042032,-4,717,-37,469.9842624,24.6,28,1066,12
SO,CSCO,HP,HP1,1,4,1,42,394.1042032,-4,717,-37,469.9842624,24.6,28,1066,12
SO,KLMT,KLa,KL10,1,1,1,46,66.71232397,676.2019633,1505,62,136.8842624,11.6,90,2184,12
SO,KLMT,KLa,KL10,1,2,1,39,66.71232397,676.2019633,1505,62,136.8842624,11.6,90,2184,12
SO,KLMT,KLa,KL10,1,3,1,48,66.71232397,676.2019633,1505,62,136.8842624,11.6,90,2184,12
SO,KLMT,KLa,KL10,1,4,1,45,66.71232397,676.2019633,1505,62,136.8842624,11.6,90,2184,12
SO,KLMT,KLa,KL10,1,5,1,40,66.71232397,676.2019633,1505,62,136.8842624,11.6,90,2184,12
SO,KLMT,KLb,KL11,1,1,1,30,81.10717017,128,728,4,244.7842624,21.3,89,1984,12
SO,KLMT,KLb,KL11,1,2,1,38,81.10717017,128,728,4,244.7842624,21.3,89,1984,12
SO,KLMT,KLb,KL11,1,3,1,28,81.10717017,128,728,4,244.7842624,21.3,89,1984,12
SO,KLMT,KLb,KL11,1,4,1,30,81.10717017,128,728,4,244.7842624,21.3,89,1984,12
SO,KLMT,KLb,KL11,1,5,1,29,81.10717017,128,728,4,244.7842624,21.3,89,1984,12
SO,KLMT,KLb,KL12,1,1,1,40,112.1669469,176,1145,17,225.4842624,16.4,52,1483,12
SO,KLMT,KLb,KL12,1,2,1,27,112.1669469,176,1145,17,225.4842624,16.4,52,1483,12
SO,KLMT,KLb,KL12,1,3,1,37,112.1669469,176,1145,17,225.4842624,16.4,52,1483,12
SO,KLMT,KLb,KL12,1,4,1,19,112.1669469,176,1145,17,225.4842624,16.4,52,1483,12
SO,KLMT,KLb,KL12,1,5,1,59,112.1669469,176,1145,17,225.4842624,16.4,52,1483,12
SO,KLMT,KLc,KL13,1,1,1,41,135.5772193,867,979,21,201.6842624,16.5,117,2230,12
SO,KLMT,KLc,KL13,1,2,1,24,135.5772193,867,979,21,201.6842624,16.5,117,2230,12
SO,KLMT,KLc,KL13,1,3,1,33,135.5772193,867,979,21,201.6842624,16.5,117,2230,12
SO,KLMT,KLc,KL13,1,5,1,29,135.5772193,867,979,21,201.6842624,16.5,117,2230,12
SO,KLMT,KLc,KL13,1,6,1,32,135.5772193,867,979,21,201.6842624,16.5,117,2230,12
SO,KLMT,KLc,KL14,1,1,1,41,136.1635004,-6,1099,26,218.0842624,17.7,40,1238,12
SO,KLMT,KLc,KL14,1,2,1,28,136.1635004,-6,1099,26,218.0842624,17.7,40,1238,12
SO,KLMT,KLc,KL14,1,3,1,53,136.1635004,-6,1099,26,218.0842624,17.7,40,1238,12
SO,KLMT,KLc,KL14,1,4,1,38,136.1635004,-6,1099,26,218.0842624,17.7,40,1238,12
SO,KLMT,KLa,KL6,1,1,1,50,66.47287198,603.031443,1467,55,145.8842624,12,87,2127,12
SO,KLMT,KLa,KL6,1,2,1,37,66.47287198,603.031443,1467,55,145.8842624,12,87,2127,12
SO,KLMT,KLa,KL6,1,3,1,33,66.47287198,603.031443,1467,55,145.8842624,12,87,2127,12
SO,KLMT,KLa,KL6,1,4,1,33,66.47287198,603.031443,1467,55,145.8842624,12,87,2127,12
SO,KLMT,KLa,KL7,1,1,1,18,66.75567516,675.6591217,1505,62,137.0842624,11.6,90,2184,12
SO,KLMT,KLa,KL7,1,2,1,35,66.75567516,675.6591217,1505,62,137.0842624,11.6,90,2184,12
SO,KLMT,KLa,KL7,1,3,1,30,66.75567516,675.6591217,1505,62,137.0842624,11.6,90,2184,12
SO,KLMT,KLa,KL7,1,4,1,28,66.75567516,675.6591217,1505,62,137.0842624,11.6,90,2184,12
SO,KLMT,KLa,KL7,1,5,1,45,66.75567516,675.6591217,1505,62,137.0842624,11.6,90,2184,12
SO,PULO,KM,KM1,1,1,1,37,532.7815321,-236.916507,925,101,98.38426237,17.3,71,2046,12
SO,PULO,KM,KM1,1,2,1,60,532.7815321,-236.916507,925,101,98.38426237,17.3,71,2046,12
SO,PULO,KM,KM1,1,3,1,53,532.7815321,-236.916507,925,101,98.38426237,17.3,71,2046,12
SO,PULO,KM,KM1,1,4,1,41,532.7815321,-236.916507,925,101,98.38426237,17.3,71,2046,12
SO,PULO,KM,KM1,1,5,1,30,532.7815321,-236.916507,925,101,98.38426237,17.3,71,2046,12
SO,PULO,KM,KM10,1,1,1,25,532.614924,-227.5956657,924,101,98.08426237,17.3,71,2052,12
SO,PULO,KM,KM10,1,2,1,44,532.614924,-227.5956657,924,101,98.08426237,17.3,71,2052,12
SO,PULO,KM,KM10,1,3,1,37,532.614924,-227.5956657,924,101,98.08426237,17.3,71,2052,12
